System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
14:29:12.655,0.0,1.14,0.0,0.0,2.92,12.88,2.93,0.05,0.28
14:29:12.755,0.0,1.0,0.0,0.0,6.0,22.69,2.93,0.05,0.32
14:29:12.855,0.0,1.0,0.0,0.0,5.38,24.19,2.47,0.02,0.09
14:29:12.955,0.0,1.0,0.0,0.0,5.58,23.96,2.58,0.03,0.12
14:29:13.055,0.0,1.0,0.0,0.0,10.49,26.79,2.84,0.08,0.23
14:29:13.155,0.01,1.45,0.01,0.01,137.01,45.27,5.44,0.56,1.06
14:29:13.263,0.02,2.08,0.03,0.04,197.02,37.0,6.25,0.68,1.26
14:29:13.356,0.0,1.16,0.01,0.02,60.83,37.91,6.14,0.64,1.34
14:29:13.456,0.0,1.01,0.0,0.0,12.27,26.97,5.62,0.59,1.2
14:29:13.555,0.01,1.41,0.01,0.01,76.83,3.31,6.05,0.71,1.2
14:29:13.655,0.05,2.71,0.01,0.06,575.39,7.92,9.14,0.83,1.7
14:29:13.756,0.06,3.4,0.11,0.06,749.5,96.34,9.57,0.74,2.34
14:29:13.856,0.02,3.42,0.01,0.06,284.43,37.09,9.45,0.72,2.35
14:29:13.957,0.01,1.82,0.1,0.46,113.45,9.48,9.8,0.87,2.35
14:29:14.056,0.04,1.74,0.16,0.93,522.67,3.4,12.9,1.34,2.32
14:29:14.157,0.06,2.36,0.23,1.37,740.3,3.33,13.26,1.48,1.93
14:29:14.256,0.06,2.4,0.23,1.37,744.74,3.27,13.21,1.49,1.87
14:29:14.357,0.06,2.38,0.23,1.37,736.05,3.25,13.21,1.48,1.9
14:29:14.457,0.06,2.4,0.23,1.38,748.23,3.26,13.36,1.51,1.88
14:29:14.557,0.06,2.5,0.24,1.42,771.93,3.24,13.23,1.51,1.75
14:29:14.657,0.06,2.52,0.24,1.43,762.08,3.18,13.21,1.51,1.72
14:29:14.756,0.05,2.62,0.13,0.88,660.3,3.58,12.18,1.24,1.86
14:29:14.857,0.01,3.42,0.02,0.19,122.44,15.8,9.62,0.79,2.35
14:29:14.957,0.01,3.4,0.02,0.19,122.82,15.96,9.7,0.79,2.35
14:29:15.058,0.04,1.56,0.03,0.17,484.16,40.3,9.15,0.78,2.26
14:29:15.158,0.67,1.44,0.26,0.37,8390.17,61.42,12.61,1.21,2.26
14:29:15.257,0.72,1.79,0.31,0.47,9000.81,53.07,12.9,1.25,2.12
14:29:15.357,0.01,2.57,0.36,0.77,171.71,5.42,10.02,1.14,2.32
14:29:15.458,0.0,3.48,0.35,0.75,6.41,0.83,9.87,1.14,2.35
14:29:15.558,0.0,3.45,0.23,0.74,6.04,0.79,9.66,1.07,2.35
14:29:15.658,0.0,3.4,0.06,0.73,6.15,0.81,9.71,0.97,2.35
14:29:15.759,0.0,3.38,0.32,0.75,6.25,0.81,9.83,1.13,2.35
14:29:15.859,0.0,3.42,0.23,0.74,5.57,0.73,9.66,1.06,2.35
14:29:15.960,0.01,3.43,0.19,0.37,121.54,15.88,9.74,0.93,2.35
14:29:16.059,0.01,3.42,0.09,0.26,129.69,17.1,9.69,0.82,2.35
14:29:16.159,0.01,3.38,0.13,0.21,173.26,22.72,9.68,0.82,2.35
14:29:16.259,0.01,3.42,0.13,0.21,172.9,22.8,9.66,0.83,2.35
14:29:16.359,0.01,3.43,0.13,0.21,178.38,23.53,9.71,0.82,2.35
14:29:16.460,0.01,3.42,0.13,0.21,179.73,23.45,9.77,0.83,2.35
14:29:16.559,0.01,3.43,0.06,0.21,115.64,15.25,9.5,0.81,2.35
14:29:16.660,0.01,3.43,0.13,0.21,180.04,23.52,9.78,0.82,2.35
14:29:16.760,0.01,3.41,0.13,0.22,176.48,23.23,9.7,0.81,2.35
14:29:16.860,0.01,3.43,0.13,0.22,176.2,23.26,9.65,0.82,2.35
14:29:16.960,0.01,3.43,0.13,0.22,177.69,23.45,9.66,0.83,2.35
14:29:17.059,0.01,3.42,0.13,0.22,174.89,23.03,9.68,0.82,2.35
14:29:17.160,0.01,3.42,0.13,0.22,174.2,22.73,9.8,0.84,2.35
14:29:17.260,0.01,3.41,0.13,0.22,174.5,22.97,9.71,0.83,2.35
14:29:17.361,0.01,3.42,0.08,0.22,131.54,17.17,9.66,0.82,2.35
14:29:17.461,0.01,3.42,0.02,0.21,78.74,10.37,9.4,0.8,2.35
14:29:17.561,0.01,3.42,0.03,0.21,84.65,11.16,9.46,0.8,2.35
14:29:17.661,0.01,3.32,0.14,0.22,187.75,24.0,9.83,0.84,2.35
