System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
20:02:59.442,0.0,1.06,0.0,0.0,2.69,13.47,2.91,0.16,0.28
20:02:59.542,0.0,1.0,0.0,0.0,5.53,23.38,2.5,0.15,0.2
20:02:59.641,0.0,1.0,0.0,0.0,5.3,24.66,2.16,0.12,0.08
20:02:59.741,0.0,1.0,0.0,0.0,5.52,23.44,2.24,0.11,0.11
20:02:59.842,0.0,1.0,0.0,0.0,5.41,24.71,2.25,0.11,0.12
20:02:59.942,0.01,1.5,0.01,0.02,151.33,7.48,6.01,0.92,1.19
20:03:00.043,0.24,1.5,0.84,0.62,3046.11,22.27,12.46,1.6,2.15
20:03:00.143,0.37,0.8,2.27,1.33,4676.13,60.97,12.87,2.04,2.32
20:03:00.244,0.36,0.8,3.18,1.78,4522.82,59.06,13.19,2.33,2.27
20:03:00.344,0.37,0.8,3.21,1.78,4602.25,60.04,13.23,2.33,2.27
20:03:00.443,0.36,0.8,3.18,1.77,4454.53,58.71,13.04,2.3,2.27
20:03:00.543,0.36,0.8,3.17,1.76,4459.05,58.51,13.05,2.29,2.28
20:03:00.643,0.37,0.8,3.21,1.8,4595.22,60.05,13.2,2.32,2.27
20:03:00.743,0.36,0.8,3.18,1.77,4456.61,58.28,13.14,2.3,2.28
20:03:00.844,0.35,0.8,3.19,1.78,4384.67,57.15,13.26,2.3,2.3
20:03:00.944,0.31,0.8,2.66,1.51,3884.57,50.88,12.77,2.13,2.29
20:03:01.044,0.35,0.8,2.91,1.59,4418.86,57.44,13.28,2.26,2.3
20:03:01.145,0.36,0.8,3.1,1.74,4556.71,59.38,13.1,2.27,2.28
20:03:01.245,0.36,0.8,3.19,1.76,4454.89,58.16,13.22,2.3,2.28
20:03:01.345,0.36,0.8,3.18,1.77,4477.31,58.82,13.13,2.3,2.28
20:03:01.445,0.36,0.8,3.18,1.76,4502.57,58.95,13.14,2.3,2.27
20:03:01.545,0.36,0.8,3.19,1.78,4500.54,58.74,13.21,2.3,2.28
20:03:01.645,0.37,0.8,3.2,1.78,4574.32,59.62,13.19,2.3,2.27
20:03:01.746,0.37,0.8,3.2,1.78,4592.03,59.82,13.21,2.3,2.27
20:03:01.846,0.37,0.8,3.2,1.79,4566.68,59.55,13.19,2.3,2.27
20:03:01.947,0.29,0.8,2.6,1.5,3657.22,47.63,12.87,2.12,2.29
20:03:02.046,0.26,0.89,2.2,1.22,3206.78,37.81,12.16,1.98,2.19
20:03:02.147,0.37,0.8,3.22,1.71,4593.08,59.96,13.24,2.28,2.3
20:03:02.247,0.37,0.8,3.16,1.69,4548.8,59.58,13.02,2.27,2.27
20:03:02.346,0.37,0.8,3.22,1.71,4612.17,60.59,13.18,2.29,2.28
20:03:02.447,0.35,0.8,2.81,1.47,4421.8,57.69,12.94,2.18,2.28
20:03:02.547,0.35,0.8,3.16,1.67,4359.37,56.9,13.19,2.27,2.29
20:03:02.647,0.36,0.8,3.17,1.68,4542.88,59.44,13.1,2.27,2.28
20:03:02.747,0.37,0.8,3.21,1.72,4626.47,60.39,13.22,2.29,2.28
20:03:02.847,0.37,0.8,3.19,1.69,4573.06,59.86,13.22,2.29,2.28
20:03:02.947,0.37,0.8,3.2,1.7,4611.73,60.34,13.06,2.27,2.28
20:03:03.047,0.37,0.8,3.19,1.71,4559.28,59.77,13.21,2.29,2.29
20:03:03.147,0.37,0.8,3.19,1.69,4570.59,59.85,13.16,2.27,2.28
20:03:03.247,0.38,0.8,3.21,1.71,4676.41,61.22,13.14,2.28,2.27
20:03:03.348,0.34,0.8,3.14,1.66,4251.22,55.28,13.15,2.26,2.3
20:03:03.447,0.37,0.8,3.19,1.7,4552.56,59.75,13.22,2.3,2.28
20:03:03.547,0.37,0.8,3.19,1.71,4606.0,60.37,13.05,2.28,2.27
20:03:03.648,0.37,0.8,3.19,1.7,4552.87,59.74,13.19,2.27,2.29
20:03:03.748,0.37,0.8,3.19,1.7,4596.6,59.91,13.14,2.28,2.27
20:03:03.847,0.37,0.8,3.19,1.71,4612.54,60.5,13.12,2.27,2.27
20:03:03.947,0.37,0.8,3.18,1.7,4543.18,59.72,13.05,2.28,2.27
20:03:04.048,0.37,0.8,3.21,1.71,4655.95,60.47,13.25,2.3,2.29
20:03:04.148,0.36,0.8,3.19,1.7,4506.57,59.01,13.13,2.28,2.27
20:03:04.248,0.37,0.8,3.19,1.7,4558.64,59.79,13.18,2.3,2.28
20:03:04.348,0.37,0.8,3.21,1.69,4630.93,60.01,13.21,2.3,2.27
20:03:04.448,0.37,0.8,3.2,1.71,4646.9,61.1,13.13,2.29,2.27
20:03:04.549,0.33,0.8,3.15,1.69,4165.03,54.27,13.25,2.27,2.33
20:03:04.649,0.36,0.8,3.18,1.69,4534.43,59.1,13.23,2.29,2.28
20:03:04.749,0.37,0.8,3.2,1.7,4651.77,60.91,13.05,2.28,2.27
20:03:04.849,0.38,0.8,3.21,1.71,4715.57,61.32,13.29,2.31,2.27
20:03:04.950,0.37,0.8,3.2,1.71,4639.62,60.62,13.12,2.27,2.28
20:03:05.050,0.36,0.8,3.18,1.69,4489.57,58.85,13.14,2.26,2.28
20:03:05.150,0.37,0.8,3.2,1.7,4642.33,60.56,13.21,2.29,2.28
20:03:05.250,0.36,0.8,3.19,1.71,4466.19,58.53,13.13,2.27,2.28
20:03:05.350,0.38,0.8,3.21,1.71,4715.52,61.42,13.17,2.3,2.27
20:03:05.451,0.37,0.8,3.19,1.71,4557.7,59.53,13.15,2.29,2.29
20:03:05.551,0.36,0.8,3.18,1.7,4480.29,58.68,13.1,2.27,2.29
20:03:05.651,0.37,0.8,3.2,1.7,4666.54,60.81,13.14,2.3,2.27
20:03:05.751,0.37,0.8,3.19,1.7,4582.69,59.78,13.19,2.28,2.28
