Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10018253326416016,57.23,54.67,54.71,56.17
0.28517961502075195,57.23,54.66,54.61,55.97
0.5002825260162354,57.23,54.67,54.71,56.17
0.6804797649383545,57.13,54.67,54.61,55.98
0.8911230564117432,57.13,54.57,54.61,56.17
1.0935888290405273,57.23,54.78,54.51,55.98
1.2742164134979248,57.13,54.57,54.61,56.07
1.456761360168457,57.23,54.57,54.79,56.17
1.6463348865509033,57.23,54.57,54.61,56.17
1.8292076587677002,57.23,54.57,54.51,55.89
1.9987804889678955,57.03,54.67,54.6,56.17
2.178816080093384,57.13,54.57,54.61,56.17
2.3546035289764404,57.13,54.57,54.61,55.88
2.555520534515381,57.13,54.47,54.61,56.07
2.7361178398132324,57.23,54.47,54.61,56.17
2.9152095317840576,57.03,54.57,54.51,56.17
3.094620943069458,57.03,54.57,54.5,56.07
3.2917158603668213,57.03,54.47,54.61,56.17
3.472378730773926,57.03,54.57,54.71,55.79
3.649998426437378,57.03,54.47,54.7,55.96
3.8275842666625977,57.03,54.57,54.51,56.17
4.022121429443359,57.13,54.47,54.61,56.07
4.221149206161499,57.03,54.47,54.51,55.79
4.411464214324951,57.03,54.57,54.51,56.06
4.610976457595825,57.03,54.47,54.61,56.07
4.832154989242554,57.03,54.57,54.51,56.07
5.012904167175293,57.03,54.57,54.51,56.17
5.1942737102508545,57.03,54.47,54.6,56.06
5.376373767852783,56.94,54.47,54.51,55.98
5.557677745819092,57.03,54.37,54.51,55.69
5.738668203353882,56.94,54.47,54.51,55.99
5.917473316192627,56.94,54.37,54.49,56.09
6.0986974239349365,57.03,54.47,54.51,55.98
6.298985004425049,56.95,54.47,54.51,56.09
6.481553792953491,56.95,54.29,54.21,55.99
6.662122011184692,56.95,54.29,54.61,55.99
6.8420586585998535,56.85,54.38,54.11,55.99
7.091192960739136,56.95,54.18,54.51,56.09
7.2674620151519775,57.04,54.38,54.11,55.99
7.461056232452393,56.95,54.37,54.42,56.09
7.639026403427124,56.85,54.28,54.42,55.99
7.850017070770264,56.85,54.39,54.1,56.09
8.029174089431763,56.85,54.37,54.51,55.99
8.223715543746948,56.95,54.47,54.51,55.79
8.409836292266846,56.85,54.37,54.42,55.99
8.589839458465576,56.84,54.18,54.48,55.95
8.790973663330078,56.85,54.39,54.51,55.99
8.992230892181396,56.85,54.28,54.31,55.99
9.186962366104126,56.74,54.28,54.42,55.99
9.388642072677612,56.85,54.19,54.51,55.7
9.579731464385986,56.85,54.39,54.42,55.79
9.758992433547974,56.74,54.18,54.32,55.99
9.936910152435303,56.85,54.28,54.42,55.99
10.131310939788818,56.85,54.25,54.31,55.66
10.355693340301514,56.75,54.18,54.42,55.89
10.555378198623657,56.85,54.39,54.51,55.99
10.823787450790405,56.85,54.28,54.89,56.18
11.095274448394775,76.46,54.18,54.51,55.89
11.299925804138184,77.02,70.05,54.21,55.88
11.50860595703125,77.61,73.67,75.94,55.96
11.700506687164307,77.88,73.67,74.36,76.73
11.888896226882935,79.48,73.38,74.75,77.03
12.062855243682861,79.38,73.76,74.75,77.03
12.228824377059937,80.57,73.47,74.75,76.52
12.399525165557861,78.01,76.32,74.75,76.81
12.566107749938965,77.69,76.31,74.65,76.5
12.739135026931763,77.71,74.06,74.75,77.21
12.908438205718994,78.49,73.57,76.73,76.73
13.08223819732666,77.4,73.75,77.91,76.73
13.253498315811157,77.8,74.65,77.91,77.13
13.429009437561035,77.71,73.76,74.55,78.27
13.63877272605896,77.91,73.36,74.84,78.95
13.813258409500122,78.69,73.57,74.84,78.86
13.986401081085205,77.79,73.47,74.85,76.62
14.194307804107666,77.99,73.47,74.65,76.62
14.388936519622803,78.11,73.67,74.65,76.72
14.568573236465454,77.9,73.67,74.55,76.7
14.738603830337524,77.9,73.47,74.85,76.73
14.89797043800354,77.8,73.55,74.65,76.52
15.066084384918213,77.8,73.47,74.55,76.83
15.225541114807129,77.71,73.37,74.85,76.62
15.402685165405273,77.99,73.47,75.34,76.52
15.583070278167725,77.8,74.26,74.65,76.73
15.754279851913452,77.71,73.67,74.75,76.52
15.914576053619385,78.3,73.46,74.94,76.62
16.08659791946411,78.7,73.47,74.46,76.52
16.273864269256592,77.71,73.57,74.65,77.42
16.445229291915894,77.82,73.67,74.46,76.83
16.64159631729126,77.61,73.37,74.94,76.62
16.808738470077515,77.91,73.57,74.55,76.43
16.97795081138611,77.8,73.67,74.55,77.12
17.14897656440735,77.9,73.67,74.65,76.62
17.36606788635254,77.61,73.76,74.55,76.72
17.555274486541748,77.82,73.37,75.23,77.68
17.734510898590088,78.3,73.47,74.75,76.81
17.905959367752075,78.2,73.28,74.65,76.62
18.096323013305664,77.71,73.65,74.46,76.52
18.266227960586548,77.88,73.28,74.65,76.81
18.436591863632202,77.99,73.67,74.75,76.72
18.608906269073486,77.9,73.47,74.55,76.62
18.777857065200806,77.88,73.37,74.55,76.62
18.94646382331848,77.91,73.47,74.94,76.62
19.116678714752197,77.88,73.37,74.55,76.52
19.303122758865356,77.8,73.86,74.65,76.73
19.474247217178345,77.79,73.55,74.55,76.72
19.645657777786255,77.9,73.47,74.75,76.62
19.819222688674927,78.2,73.37,74.75,76.5
20.009972095489502,78.39,73.57,74.55,76.73
20.201788902282715,77.8,73.75,74.65,76.63
20.372660160064697,77.57,73.46,74.46,76.58
20.54495644569397,78.21,73.37,74.85,76.43
20.721805334091187,78.01,73.57,74.65,76.52
20.89131784439087,77.8,73.57,74.46,76.72
21.067530632019043,77.82,73.47,74.75,76.62
21.237752437591553,78.1,73.28,74.65,76.62
21.407828330993652,77.8,73.67,74.55,76.52
21.57879114151001,77.9,73.76,74.65,76.83
21.76875948905945,77.8,73.47,74.55,76.52
21.9394268989563,78.39,73.57,74.55,76.62
22.110583543777466,77.8,73.76,74.75,76.62
22.27947211265564,77.8,73.37,74.65,77.7
22.455440998077393,77.79,73.67,74.75,75.94
22.646336793899536,77.99,73.47,75.54,75.94
22.816532611846924,77.8,73.85,74.75,75.94
22.98680830001831,77.61,73.46,74.65,75.94
23.156864643096924,77.91,73.47,74.75,76.04
23.33511447906494,78.78,73.47,74.65,75.74
23.504849433898926,77.8,73.67,74.55,76.33
23.678730487823486,77.79,73.28,74.55,76.04
23.867135524749756,77.71,73.47,74.65,75.84
24.04195523262024,77.88,73.47,74.46,75.94
24.21202278137207,77.61,73.67,74.55,76.83
24.381864070892334,77.9,73.76,74.55,75.94
24.587806940078735,77.9,73.76,74.46,76.23
24.774544954299927,77.59,73.47,74.65,76.04
24.963889360427856,78.69,73.18,74.65,75.94
25.13102102279663,77.71,73.67,74.55,76.13
25.303946256637573,78.01,74.14,74.55,76.33
25.47649049758911,77.79,73.55,75.14,76.04
25.64739155769348,78.39,73.28,74.55,76.04
25.83478045463562,78.1,73.47,74.55,75.94
26.0308780670166,77.79,73.76,74.55,75.94
26.19993758201599,77.82,73.47,74.65,76.23
26.371755361557007,77.9,73.37,74.65,75.84
26.558892965316772,77.69,73.28,75.04,76.04
26.75067687034607,78.39,73.36,74.46,76.04
26.91918635368347,77.82,73.65,74.65,76.13
27.095189809799194,77.8,73.67,74.65,76.04
27.26302456855774,77.99,73.38,74.55,75.74
27.434473752975464,77.8,73.75,74.65,76.04
27.60424494743347,77.9,73.47,74.65,75.94
27.776070833206177,77.61,73.47,75.04,75.84
27.96307945251465,78.22,73.47,74.75,75.94
28.137001991271973,77.99,73.47,74.65,75.84
28.31973648071289,77.9,73.67,74.65,76.04
28.50520944595337,77.69,73.57,75.34,76.04
28.67899250984192,77.8,73.18,75.15,75.94
28.867058515548706,77.79,73.37,74.55,75.84
29.040562391281128,77.82,73.67,74.65,76.04
29.2099769115448,77.59,73.47,74.46,76.72
29.403180360794067,77.79,74.55,74.65,76.13
29.593016147613525,77.69,73.38,74.75,75.84
