Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10020661354064941,55.07,53.4,53.42,54.21
0.3006265163421631,55.07,53.51,53.0,54.22
0.5362532138824463,55.01,53.39,53.38,54.28
0.7397274971008301,54.97,53.41,53.1,54.31
0.9199960231781006,54.97,53.2,53.1,54.4
1.1208977699279785,55.07,53.41,53.42,54.21
1.3006014823913574,55.07,53.2,53.0,54.21
1.5034699440002441,55.07,53.4,53.1,54.21
1.682379961013794,54.97,53.19,53.21,54.32
1.879061222076416,54.97,53.31,53.42,54.4
2.1905200481414795,55.07,53.3,53.21,54.31
2.4537477493286133,75.65,53.3,53.21,54.21
2.6654856204986572,77.22,75.76,53.11,54.21
2.85994029045105,75.94,73.2,73.12,54.28
3.0797600746154785,76.54,72.97,73.08,76.44
3.276618719100952,77.82,72.99,73.41,73.76
3.4900803565979004,78.7,73.18,72.51,73.66
3.6671230792999268,77.51,73.08,72.62,73.87
3.852759838104248,76.54,75.14,72.71,73.86
4.07247257232666,76.43,73.18,73.47,73.97
4.2730796337127686,76.44,72.97,72.51,73.76
4.471484661102295,76.62,73.28,74.26,73.76
4.643336057662964,76.33,73.28,75.34,73.97
4.816812753677368,76.54,72.99,73.02,76.23
4.9932780265808105,76.64,73.28,72.52,76.94
5.162450313568115,77.03,73.08,72.7,76.62
5.334584951400757,76.43,73.08,72.6,74.07
5.5205442905426025,76.64,73.18,72.89,73.86
5.72208046913147,76.43,73.18,72.71,74.07
5.921235084533691,76.73,73.08,72.7,74.47
6.129645586013794,76.73,73.18,72.71,73.97
6.322633743286133,76.54,73.07,73.2,73.96
6.5125157833099365,76.83,73.08,72.78,73.66
6.684719562530518,76.73,73.18,72.89,74.07
6.882622957229614,77.03,73.08,72.71,73.96
7.057275056838989,76.93,72.97,72.6,74.07
7.232293128967285,76.83,73.18,73.21,73.76
7.410092115402222,76.54,73.18,72.7,73.97
7.579036474227905,76.93,73.18,72.6,73.86
7.751750230789185,76.71,72.97,72.81,74.07
7.932101249694824,76.83,73.28,72.91,73.97
8.105341672897339,76.83,74.06,72.71,73.86
8.278560638427734,76.93,73.08,72.59,74.07
8.453301191329956,76.83,72.99,72.59,73.96
8.638927698135376,76.83,73.28,72.71,74.26
8.844435930252075,76.83,73.28,72.59,73.76
9.015588998794556,76.64,73.18,72.91,74.36
9.19712519645691,77.12,73.39,72.71,73.97
9.373679399490356,76.93,73.28,72.7,74.36
9.548206090927124,76.83,73.18,72.71,73.97
9.739084005355835,76.83,72.99,72.7,73.97
