Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10024499893188477,37.71,27.0
0.2652895450592041,37.71,27.0
0.3953731060028076,37.71,27.0
0.5481486320495605,37.71,27.0
0.6836166381835938,37.71,27.0
0.8198416233062744,37.71,27.01
0.9526560306549072,37.71,27.01
1.0877330303192139,37.71,27.0
1.2213661670684814,37.71,27.02
1.3592908382415771,37.71,27.0
1.4993011951446533,37.71,27.02
1.6512229442596436,37.71,27.0
1.7874257564544678,37.71,27.0
1.92161226272583,37.71,27.0
2.0726702213287354,37.71,27.01
2.207632541656494,37.71,27.0
2.3414032459259033,37.71,27.0
2.4788436889648438,37.71,27.0
2.616596221923828,37.71,27.0
2.7510671615600586,37.71,27.02
2.9039063453674316,37.71,27.0
3.040149211883545,37.71,27.02
3.1760215759277344,37.71,27.02
3.3269872665405273,37.71,27.02
3.47855544090271,37.71,27.0
3.6159827709198,37.46,27.02
3.752380132675171,37.71,27.0
3.886435031890869,37.71,27.01
4.0199127197265625,37.71,27.0
4.157947301864624,37.71,27.02
4.2943737506866455,37.71,27.01
4.42833948135376,37.71,27.01
4.564212083816528,37.46,27.0
4.713830947875977,37.46,27.0
4.849108457565308,37.71,27.01
4.984938144683838,37.46,27.0
5.118995428085327,37.46,27.0
5.253576278686523,37.46,27.01
5.387608289718628,37.46,27.0
5.539158821105957,37.46,27.02
5.678274393081665,37.46,27.0
5.8138039112091064,37.46,27.0
5.947667121887207,37.46,27.0
6.082063436508179,37.46,27.02
6.217395544052124,37.46,27.02
6.35351037979126,37.46,27.02
6.487375736236572,37.46,27.0
6.620944976806641,37.46,27.0
6.758388996124268,37.46,27.0
6.934038877487183,37.46,27.0
7.06247878074646,37.46,27.0
7.196800708770752,37.46,27.0
7.332630157470703,37.46,27.01
7.466871976852417,37.46,27.0
7.601697206497192,37.46,27.02
7.736701726913452,37.46,27.0
7.872328042984009,37.46,27.01
8.00644326210022,37.46,27.0
8.140032291412354,37.46,27.0
8.272064208984375,37.46,27.0
8.420713901519775,37.46,27.01
8.565646886825562,37.46,27.0
8.699965000152588,37.46,27.0
8.832372426986694,37.46,27.0
8.965524911880493,37.46,27.01
9.099246978759766,37.46,27.0
9.233008623123169,37.46,27.01
9.380922794342041,37.46,27.0
9.516921281814575,37.46,27.01
9.651936292648315,37.46,27.02
9.786757707595825,37.46,27.0
9.92096209526062,37.46,27.0
10.056328058242798,37.46,27.0
10.191461324691772,37.46,27.0
10.326908826828003,37.46,27.01
10.460986137390137,37.46,27.0
10.596450090408325,37.46,27.02
10.731041193008423,37.46,27.01
10.865598917007446,37.46,27.01
10.999761581420898,37.46,27.0
11.136080265045166,37.46,27.0
11.290313720703125,37.46,27.0
11.42436957359314,37.46,27.01
11.559003114700317,37.46,27.02
11.692964315414429,37.46,27.0
11.830673456192017,37.46,27.02
12.00440526008606,37.46,27.0
12.139985084533691,37.46,27.01
12.272350072860718,37.46,27.02
12.410425186157227,37.46,27.02
12.544296264648438,37.46,27.01
12.67942476272583,37.46,27.0
12.831281900405884,37.46,27.0
12.983441352844238,37.46,27.01
13.120981931686401,37.46,27.0
13.258211612701416,37.46,27.01
13.392420053482056,37.46,27.0
13.529626846313477,37.46,27.0
13.663053035736084,37.46,27.0
13.800028085708618,37.46,27.0
13.954986333847046,37.46,27.0
14.089353799819946,37.46,27.0
14.222286939620972,37.46,27.01
14.354950666427612,37.46,27.0
14.508122205734253,36.98,27.01
14.64292311668396,37.22,27.0
14.814697265625,37.46,27.02
14.950211763381958,37.22,27.01
15.083740949630737,37.22,27.01
15.219907522201538,37.22,27.02
15.370623111724854,37.22,27.0
15.506935119628906,37.22,27.0
15.642314910888672,37.22,27.0
15.778174877166748,37.22,27.02
15.910032033920288,37.22,27.0
16.046619415283203,36.98,27.0
16.18059468269348,36.98,27.02
16.312893629074097,37.22,27.0
16.446293115615845,37.22,27.0
16.579951524734497,37.22,27.0
16.732264518737793,37.22,27.0
16.885849714279175,37.22,27.02
17.019984006881714,37.22,27.0
17.17122793197632,36.98,27.01
17.321512937545776,37.22,27.0
17.457229614257812,37.22,27.0
17.592050790786743,36.98,27.01
17.72709584236145,37.22,27.0
17.86544632911682,36.98,27.02
18.02057933807373,37.22,27.0
18.157700777053833,36.98,27.01
18.291817665100098,36.98,27.0
18.42666244506836,37.22,27.0
18.561495780944824,36.98,27.02
18.697329998016357,36.98,27.0
18.83164644241333,37.22,27.02
19.00638461112976,37.22,27.0
19.14079976081848,37.22,27.02
19.29727053642273,36.98,27.01
19.432047128677368,37.22,27.0
19.56676721572876,37.22,27.01
19.700427770614624,36.98,27.01
19.83635449409485,36.98,27.01
19.969979763031006,36.98,27.01
20.104172229766846,36.98,27.01
20.239221811294556,37.22,27.02
20.37309694290161,37.22,27.01
20.508429050445557,37.22,27.0
20.643371105194092,36.98,27.0
20.776632070541382,37.22,27.01
20.910120725631714,36.98,27.02
21.043814420700073,37.22,27.0
21.21317195892334,36.98,27.0
21.3403959274292,36.98,27.0
21.470256328582764,36.98,27.0
21.596784114837646,36.98,27.0
21.723419666290283,36.98,27.01
21.859408855438232,36.98,27.0
21.987037181854248,37.22,27.01
22.12381672859192,36.98,27.0
22.26001739501953,36.98,27.02
22.397222995758057,36.98,27.01
22.535759449005127,36.98,27.01
22.663431644439697,37.22,27.0
22.798468828201294,36.98,27.0
22.935890197753906,36.98,27.0
23.08532404899597,36.98,27.01
23.239713668823242,36.98,27.0
23.37627100944519,36.98,27.0
23.51077938079834,36.98,27.01
23.645575046539307,36.98,27.0
23.77926516532898,36.98,27.02
23.914982557296753,37.22,27.0
24.06794500350952,37.46,27.0
24.203604221343994,37.46,27.02
24.33941960334778,37.22,27.02
24.4703106880188,37.46,27.02
24.60454773902893,37.46,27.02
24.737719535827637,37.22,27.0
24.876235246658325,38.44,27.0
25.050324201583862,52.97,27.0
25.20128870010376,37.22,27.02
25.33633041381836,37.22,27.0
25.47525405883789,37.22,27.0
25.61004900932312,37.22,27.0
25.743875741958618,37.22,27.0
25.87736415863037,37.22,27.01
26.014001607894897,37.22,27.0
26.141579389572144,37.22,27.0
26.276358366012573,37.22,27.0
26.414089679718018,37.22,27.0
26.54870080947876,37.22,27.0
26.682647705078125,37.22,27.0
26.834206104278564,37.22,27.01
27.008426666259766,37.22,27.0
27.157578706741333,37.22,27.0
27.295156717300415,36.98,27.02
27.428975105285645,36.98,27.0
27.562496423721313,38.68,27.0
27.70579981803894,39.65,27.0
27.8396418094635,39.65,27.0
27.99345588684082,39.65,27.0
28.129103660583496,36.98,27.01
28.262710571289062,36.98,27.02
28.396844625473022,36.98,27.01
28.534393072128296,36.98,27.0
28.684792041778564,36.98,27.01
28.819401264190674,36.98,27.02
28.953930616378784,36.98,27.01
29.08539652824402,36.98,27.01
29.23733687400818,36.98,27.0
29.372681140899658,36.98,27.02
29.50748085975647,36.98,27.01
29.64217472076416,36.98,27.0
29.776156425476074,36.98,27.02
29.912254095077515,36.98,27.0
30.046727180480957,36.98,27.0
30.181517601013184,36.98,27.02
30.315886974334717,36.98,27.0
30.453261852264404,36.98,27.0
30.62735342979431,36.98,27.0
30.760380506515503,36.98,27.01
30.895227432250977,32.37,27.02
31.031972646713257,32.61,27.02
31.18372368812561,32.6,27.0
31.318914651870728,32.6,27.02
31.471587419509888,32.6,27.02
31.61160922050476,32.61,27.02
31.751586198806763,32.6,27.0
31.89141345024109,32.6,27.02
32.02718257904053,32.6,27.02
32.16060733795166,32.6,27.02
32.294931411743164,32.6,27.02
32.431339740753174,32.6,27.02
32.57142734527588,32.6,27.02
32.7110652923584,32.61,27.02
32.86309051513672,32.61,27.02
32.99926042556763,32.61,27.02
33.134740591049194,32.6,27.02
33.272268295288086,32.6,27.02
33.410359144210815,32.61,27.01
33.56169533729553,32.61,27.02
33.695908069610596,32.61,27.02
33.83329701423645,32.6,27.02
33.968674421310425,32.6,27.02
34.10383582115173,32.61,27.02
34.238879442214966,32.6,27.02
34.37493324279785,32.6,27.0
34.51336455345154,32.6,27.02
34.649362087249756,32.6,27.02
34.784154653549194,32.61,27.01
34.91872239112854,32.6,27.02
35.05503034591675,32.61,27.01
35.205237865448,32.37,27.02
35.340083837509155,32.61,27.02
35.476316928863525,32.6,27.02
35.61086821556091,32.6,27.02
35.74460506439209,32.6,27.02
35.87954354286194,32.61,27.02
36.01642417907715,32.61,27.02
36.15119552612305,32.6,27.01
36.28356719017029,32.6,27.01
36.418177366256714,32.61,27.02
36.5521924495697,32.6,27.02
36.68801140785217,32.61,27.02
36.822744369506836,32.6,27.0
36.95627212524414,32.61,27.01
37.09115982055664,32.6,27.02
37.22639846801758,32.6,27.02
37.377890825271606,32.6,27.02
37.51616382598877,32.35,27.02
37.66621971130371,32.6,27.02
37.79986596107483,32.6,27.02
37.935744285583496,32.6,27.02
38.08706331253052,32.61,27.02
38.22198963165283,32.61,27.02
38.35521602630615,32.6,27.02
38.49149703979492,32.6,27.02
38.62656831741333,32.6,27.02
38.7607786655426,32.61,27.02
38.895676612854004,32.6,27.01
39.033859729766846,32.61,27.02
39.18540072441101,32.6,27.02
39.319568395614624,32.61,27.02
39.453919887542725,32.13,27.02
39.58901619911194,32.61,27.0
39.72364521026611,32.37,27.02
39.8582763671875,32.6,27.02
39.99379301071167,32.6,27.02
40.12853980064392,32.37,27.02
40.26351475715637,32.37,27.02
40.398820638656616,32.35,27.02
40.53287196159363,32.35,27.02
40.669275522232056,32.37,27.02
40.803643226623535,32.37,27.02
40.93893098831177,32.35,27.02
41.07291769981384,32.35,27.02
41.22603988647461,32.37,27.02
41.38027572631836,32.37,27.02
41.51574945449829,32.6,27.02
41.653772830963135,32.37,27.02
41.78762698173523,32.37,27.01
41.915242195129395,32.6,27.02
42.05313277244568,32.35,27.02
42.18796896934509,32.35,27.02
42.32360339164734,32.35,27.02
42.458316802978516,32.35,27.02
42.593634605407715,32.37,27.02
42.727681398391724,32.35,27.02
42.861448526382446,32.37,27.02
42.99606800079346,32.35,27.02
43.133636713027954,32.37,27.02
43.288039445877075,32.37,27.02
43.421828746795654,32.35,27.02
43.557095766067505,32.35,27.02
43.69313406944275,32.37,27.02
43.82758069038391,32.37,27.02
43.962104082107544,32.35,27.02
44.09763956069946,32.35,27.02
44.23305320739746,32.35,27.02
44.385014057159424,32.37,27.02
44.52011156082153,32.37,27.02
44.65473508834839,32.37,27.02
44.78868007659912,32.35,27.02
44.922900438308716,32.35,27.02
45.057929039001465,32.35,27.02
45.19250178337097,32.37,27.02
45.32751441001892,32.35,27.02
45.499006032943726,32.37,27.02
45.636452436447144,32.37,27.0
45.772454261779785,32.37,27.02
45.92402744293213,32.37,27.02
46.059396505355835,32.35,27.02
46.19253897666931,32.37,27.02
46.327515840530396,32.35,27.02
46.46234059333801,32.37,27.02
46.59637236595154,32.35,27.02
46.73173999786377,32.35,27.02
46.86751627922058,32.37,27.02
47.002277135849,32.37,27.02
47.13621377944946,32.35,27.02
47.27186846733093,32.35,27.02
47.40718388557434,32.37,27.02
47.54220175743103,32.37,27.02
47.67655944824219,32.37,27.02
47.811972856521606,32.37,27.02
47.963053464889526,32.35,27.02
48.09945607185364,32.37,27.02
48.236143827438354,32.13,27.01
48.37262773513794,32.35,27.02
48.50636672973633,32.37,27.02
48.66012239456177,32.37,27.02
48.814292192459106,32.35,27.02
48.95036005973816,32.35,27.02
49.08224153518677,32.37,27.02
49.23620963096619,32.37,27.02
49.37393498420715,32.35,27.02
49.52495813369751,32.35,27.02
49.65991830825806,32.37,27.02
49.79379081726074,32.35,27.02
49.94942045211792,32.37,27.02
50.08508539199829,32.37,27.0
50.218889474868774,32.37,27.02
50.353320598602295,32.35,27.0
50.48979711532593,32.37,27.02
50.62377166748047,32.35,27.02
50.759077072143555,32.35,27.02
50.8941650390625,32.37,27.02
51.02963829040527,32.35,27.02
51.156784534454346,32.37,27.02
51.28352189064026,32.6,27.02
51.428422927856445,32.61,27.02
51.5639762878418,32.61,27.02
51.6952760219574,32.6,27.02
51.83403301239014,32.6,27.02
51.968791246414185,32.61,27.02
52.10342192649841,32.6,27.02
52.238853454589844,35.27,27.0
52.38307285308838,104.52,26.96
52.535893201828,36.98,27.0
52.6709361076355,36.74,27.02
52.80457949638367,36.74,27.0
52.939414978027344,36.74,27.02
53.07369589805603,36.74,27.01
53.2087664604187,36.74,27.02
53.34312033653259,36.74,27.01
53.47891306877136,36.74,27.0
53.61350345611572,36.74,27.02
53.748969078063965,36.74,27.0
53.88352417945862,36.74,27.0
54.01830863952637,36.74,27.0
54.1537127494812,36.74,27.01
54.28841519355774,36.74,27.0
54.4232542514801,36.74,27.0
54.596386671066284,36.74,27.01
54.73408007621765,36.49,27.02
54.869560956954956,36.49,27.02
55.00435996055603,39.17,27.01
55.13983631134033,39.41,27.0
55.274986028671265,39.41,27.01
55.40904641151428,39.41,27.0
55.54362392425537,36.49,27.0
55.67761468887329,36.49,27.0
55.81252193450928,36.49,27.0
55.94928240776062,36.49,27.02
56.08339262008667,36.49,27.0
56.218538761138916,36.49,27.02
56.370442390441895,36.49,27.0
56.504204750061035,36.49,27.02
56.63452506065369,36.49,27.0
56.801990032196045,36.49,27.0
56.93579292297363,36.49,27.02
57.072218894958496,36.49,27.0
57.210206747055054,36.49,27.02
57.38437080383301,36.49,27.01
57.51961851119995,36.49,27.0
57.65439248085022,36.49,27.02
57.79082131385803,36.49,27.01
57.9271445274353,36.49,27.0
58.0629620552063,36.49,27.01
58.196572065353394,36.49,27.02
58.33183693885803,36.49,27.02
58.465495586395264,36.49,27.02
58.59960055351257,36.49,27.0
58.733341455459595,36.49,27.02
58.87083148956299,36.49,27.02
59.037872076034546,36.49,27.02
59.17243242263794,36.49,27.0
59.31045389175415,36.49,27.02
59.444753885269165,36.49,27.01
59.57876181602478,36.49,27.01
59.713757276535034,36.49,27.02
59.850518226623535,36.49,27.0
59.984546422958374,36.49,27.0
60.119089126586914,36.49,27.0
60.255149841308594,36.49,27.02
60.39149069786072,36.49,27.0
60.52979350090027,36.49,27.02
60.68105721473694,36.49,27.0
60.83537840843201,36.49,27.0
61.00954723358154,36.49,27.0
61.143616914749146,36.49,27.02
61.28079891204834,36.49,27.0
61.43524527549744,36.49,27.01
61.610655784606934,36.49,27.0
61.75052213668823,36.49,27.0
61.888960123062134,36.49,27.02
62.02351236343384,36.49,27.0
62.15247201919556,36.49,27.0
62.29014801979065,36.49,27.01
62.424307107925415,36.49,27.01
62.55120539665222,36.49,27.02
62.689927101135254,36.49,27.02
62.82405209541321,36.49,27.02
62.95830464363098,36.49,27.01
63.0918972492218,36.49,27.02
63.221996545791626,36.49,27.02
63.372766733169556,36.49,27.0
63.50886917114258,36.49,27.02
63.64268350601196,36.49,27.02
63.77361083030701,36.49,27.0
63.908546686172485,36.49,27.02
64.04345369338989,36.49,27.02
64.1788227558136,36.49,27.01
64.31369018554688,36.49,27.02
64.4498827457428,36.49,27.01
64.60418963432312,36.25,27.0
64.75555729866028,36.49,27.02
64.89199614524841,36.49,27.02
65.0295684337616,36.49,27.01
65.16466474533081,36.25,27.0
65.29933404922485,36.49,27.01
65.43402433395386,36.49,27.02
65.60955047607422,36.49,27.02
65.7480583190918,36.25,27.02
65.88361072540283,36.49,27.0
66.01858019828796,36.49,27.0
66.15378332138062,36.49,27.01
66.28794741630554,36.25,27.0
66.42350220680237,36.49,27.02
66.55640029907227,36.49,27.02
66.70812010765076,36.49,27.02
66.84356117248535,36.49,27.01
66.97984004020691,36.49,27.02
67.11559700965881,36.49,27.01
67.2509617805481,36.49,27.01
67.38754296302795,36.49,27.01
67.53860974311829,36.49,27.01
67.67473602294922,36.25,27.0
67.81127500534058,36.49,27.02
67.96728110313416,36.25,27.02
68.10339593887329,36.49,27.0
68.23769044876099,36.49,27.02
68.3709831237793,36.25,27.02
68.50877118110657,36.25,27.01
68.64316034317017,36.49,27.02
68.79333353042603,36.25,27.0
68.9301815032959,36.25,27.02
69.06680226325989,36.25,27.01
69.23889231681824,36.25,27.01
69.37493944168091,36.25,27.02
69.51096749305725,36.25,27.0
69.6462755203247,36.25,27.01
69.78031659126282,36.25,27.02
69.91571474075317,36.49,27.0
70.05370807647705,36.25,27.0
70.22833609580994,36.25,27.0
70.36644721031189,36.25,27.0
70.50069546699524,36.25,27.02
70.6351592540741,36.25,27.02
70.76956009864807,36.25,27.0
70.90594005584717,36.25,27.02
71.05777549743652,36.25,27.0
71.1951916217804,36.25,27.01
71.32967591285706,36.25,27.02
71.46561527252197,36.25,27.02
71.59965014457703,36.25,27.02
71.73542475700378,36.25,27.0
71.87046980857849,36.25,27.0
72.00541353225708,36.25,27.01
72.13998913764954,36.49,27.02
72.2749571800232,36.25,27.0
72.40664458274841,36.25,27.01
72.54040741920471,36.25,27.02
72.67483234405518,36.25,27.0
72.80533528327942,36.25,27.0
72.95932865142822,36.25,27.0
73.09485054016113,36.25,27.02
