Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10019302368164062,39.17,27.02
0.2769598960876465,38.92,27.02
0.42598843574523926,38.92,27.02
0.580028772354126,38.68,27.02
0.7323944568634033,38.92,27.02
0.8822145462036133,54.91,27.0
1.0181093215942383,38.92,27.02
1.1535844802856445,119.23,26.96
1.2885596752166748,119.71,26.96
1.4248046875,120.19,26.96
1.5534708499908447,120.44,26.96
1.6869423389434814,119.71,26.96
1.81827974319458,119.47,26.96
1.9528186321258545,119.53,26.96
2.0874991416931152,119.53,26.96
2.222435712814331,119.29,26.96
2.3591246604919434,119.04,26.96
2.4907472133636475,119.29,26.96
2.624324083328247,112.53,26.96
2.7983767986297607,49.6,27.02
2.932260751724243,39.9,27.02
3.066444158554077,118.56,26.96
3.200228691101074,119.95,26.96
3.3729915618896484,120.44,26.96
3.521934986114502,120.44,26.96
3.6496098041534424,119.95,26.96
3.7775981426239014,119.53,26.96
3.93095064163208,119.29,26.96
4.0643579959869385,119.29,26.98
4.214049339294434,119.53,26.96
4.349685907363892,119.46,26.96
4.4842376708984375,119.46,26.96
4.620383977890015,113.96,26.97
4.771770238876343,102.17,26.98
4.946195125579834,39.9,27.02
5.080325603485107,119.71,26.96
5.215403318405151,120.19,26.96
5.349479675292969,120.68,26.96
5.486826658248901,120.68,26.96
5.620591640472412,119.95,26.96
5.7541375160217285,119.53,26.96
5.890232563018799,119.47,26.96
6.028544187545776,119.77,26.96
6.164457321166992,120.01,26.96
6.313803672790527,120.68,26.96
6.448870897293091,121.15,26.96
6.582496404647827,115.66,26.96
6.715369939804077,108.45,27.0
6.889795780181885,39.9,27.02
7.029757022857666,119.95,26.96
7.203351974487305,120.19,26.96
7.335535526275635,120.44,26.96
7.490402460098267,120.68,26.96
7.626624822616577,119.95,26.96
7.7603185176849365,119.46,26.96
7.895068645477295,120.01,26.96
8.030661821365356,120.19,26.96
8.166252851486206,120.01,26.96
8.299700021743774,120.01,26.96
8.434069633483887,119.71,26.96
8.567906618118286,103.19,26.98
8.717839479446411,54.46,27.02
8.851812839508057,78.58,26.98
9.001554250717163,119.95,26.96
9.135714769363403,120.19,26.96
9.273353338241577,120.92,26.96
9.428521156311035,120.92,26.96
9.565836429595947,119.95,26.96
9.699387311935425,119.46,26.96
9.833337545394897,119.46,26.96
9.966257572174072,120.19,26.96
10.099967002868652,120.19,26.96
10.232223749160767,120.01,26.98
10.368370532989502,120.01,26.96
10.519687414169312,109.68,26.98
10.669682741165161,93.32,27.0
10.805997133255005,39.9,27.02
10.939845561981201,119.71,26.96
11.076225757598877,120.44,26.96
11.205677032470703,120.68,26.96
11.341068744659424,120.92,26.96
11.47584867477417,119.95,26.96
11.61113691329956,119.46,26.96
11.786347150802612,119.77,26.96
11.955997705459595,120.01,26.96
12.106783866882324,119.95,26.96
12.24039363861084,120.44,26.96
12.392459392547607,120.25,26.96
12.528728008270264,103.44,26.98
12.664604425430298,56.64,27.02
12.798519134521484,39.9,27.02
12.931742906570435,119.95,26.96
13.066764116287231,120.68,26.96
13.200469970703125,120.92,26.96
13.331096887588501,120.92,26.96
13.500044107437134,119.95,26.96
13.6725332736969,119.71,26.96
13.809712409973145,119.77,26.96
13.944804191589355,119.94,26.96
14.09374213218689,120.44,26.96
14.229901313781738,120.92,26.96
14.364522457122803,120.25,26.96
14.509409189224243,98.12,26.98
14.643866539001465,40.62,27.02
14.811574697494507,114.69,26.96
14.938762664794922,120.19,26.96
15.069030046463013,120.74,26.96
15.203994274139404,120.74,26.96
15.336349487304688,120.92,26.96
15.470017671585083,120.19,26.96
15.604329824447632,119.7,26.96
15.73935317993164,119.7,26.96
15.909037113189697,120.44,26.96
16.04393172264099,120.44,26.96
16.195857763290405,120.25,26.96
16.36382818222046,115.42,26.98
16.49897313117981,66.54,27.0
16.63222622871399,40.62,27.02
16.765548706054688,117.35,26.96
16.899272203445435,120.44,26.96
17.034034967422485,120.92,26.96
17.16889452934265,120.92,26.96
17.30374836921692,120.92,26.96
17.43839120864868,120.19,26.96
17.57215690612793,120.19,26.96
17.7385675907135,120.44,26.96
17.891878128051758,120.01,26.96
18.043588876724243,120.01,26.96
18.177902460098267,120.01,26.96
18.312175512313843,115.17,26.98
18.449796676635742,90.42,26.98
18.578253030776978,43.79,27.02
18.711557865142822,117.83,26.98
18.883471727371216,120.44,26.96
19.018693447113037,120.68,26.96
19.15299129486084,120.92,26.96
19.288533210754395,120.68,26.96
19.443153142929077,119.46,26.96
19.57852602005005,119.53,26.96
19.71218991279602,120.44,26.96
19.849390029907227,120.01,26.98
19.99804401397705,120.01,26.96
20.1299307346344,120.25,26.96
20.28374671936035,114.69,26.97
20.41838002204895,72.8,27.0
20.550829648971558,40.38,27.02
20.71832275390625,119.95,26.96
20.871748685836792,120.68,26.96
21.043777227401733,120.92,26.96
21.195919275283813,121.15,26.96
21.32891535758972,120.19,26.96
21.46247124671936,119.94,26.96
21.597283124923706,120.01,26.96
21.741994857788086,119.95,26.96
21.889681816101074,120.25,26.96
22.01689887046814,120.74,26.96
22.146775245666504,120.5,26.96
22.27370047569275,111.86,26.98
22.40174913406372,51.78,27.02
22.528456449508667,40.38,27.02
22.664539098739624,119.95,26.96
22.813719511032104,120.68,26.96
22.948859453201294,120.92,26.96
23.122939586639404,121.15,26.96
23.252395629882812,120.19,26.96
23.386168956756592,120.19,26.96
23.522714614868164,120.44,26.96
23.67556405067444,120.19,26.96
23.823122262954712,120.5,26.96
23.973774671554565,120.68,26.96
24.108595371246338,120.5,26.96
24.247212171554565,106.05,26.98
24.37431025505066,43.79,27.02
24.527925491333008,67.46,26.98
24.655380964279175,120.19,26.96
24.792415142059326,120.92,26.96
24.928733348846436,121.15,26.96
25.0561363697052,121.15,26.96
25.185176849365234,120.19,26.96
25.311201810836792,120.19,26.96
25.44631052017212,119.7,26.96
25.57355809211731,119.7,26.96
25.70762276649475,119.94,26.96
25.83480668067932,120.92,26.96
25.968573331832886,121.15,26.96
26.139797687530518,117.11,26.96
26.2672438621521,57.1,27.0
26.40476632118225,40.38,27.02
26.53137469291687,119.71,26.96
26.66597819328308,120.68,26.96
26.819709539413452,120.92,26.96
26.971954345703125,121.15,26.96
27.10765504837036,120.44,26.96
27.257821559906006,120.19,26.96
27.3917396068573,120.19,26.96
27.528648138046265,120.19,26.96
27.679754734039307,120.5,26.96
27.814645767211914,120.68,26.96
27.988372564315796,120.25,26.96
28.125727891921997,103.68,26.98
28.259654760360718,41.36,27.02
28.389089584350586,39.9,27.02
28.52413511276245,39.65,27.02
28.65125036239624,39.41,27.02
