Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10019350051879883,36.98,27.02
0.2820618152618408,36.73,27.02
0.43124914169311523,36.49,27.02
0.5665957927703857,36.73,27.02
0.7029109001159668,36.73,27.02
0.8569595813751221,36.49,27.02
0.9901225566864014,36.49,27.02
1.124004602432251,36.49,27.02
1.2576825618743896,36.49,27.02
1.4136364459991455,36.25,27.0
1.5641851425170898,36.25,27.0
1.7012896537780762,36.49,27.0
1.853365182876587,36.25,27.02
1.989553689956665,36.25,27.01
2.12104868888855,36.25,27.02
2.2562551498413086,36.25,27.0
2.3933422565460205,36.25,27.0
2.5277814865112305,36.25,27.0
2.6615898609161377,36.25,27.02
2.797822952270508,31.88,27.02
2.9495410919189453,32.35,27.0
3.0802621841430664,110.51,26.96
3.2368500232696533,120.65,26.96
3.373993396759033,123.73,26.96
3.5095372200012207,126.87,26.96
3.659977674484253,127.6,26.96
3.7917428016662598,127.6,26.96
3.9235024452209473,129.05,26.96
4.057095766067505,127.84,26.96
4.189722061157227,127.84,26.96
4.322582244873047,129.05,26.96
4.457627534866333,126.87,26.96
4.607173204421997,128.56,26.96
4.742753744125366,126.46,26.96
4.8756935596466064,128.32,26.96
5.007723093032837,128.8,26.96
5.141577959060669,128.08,26.96
5.275544166564941,127.6,26.96
5.428680896759033,128.56,26.96
5.561992645263672,126.63,26.96
5.700250864028931,127.67,26.96
5.8357253074646,127.6,26.96
5.969914436340332,128.56,26.96
6.103787183761597,127.6,26.96
6.2312304973602295,128.8,26.96
6.365092992782593,127.6,26.96
6.5027756690979,128.08,26.96
6.65699577331543,126.87,26.96
6.808993101119995,126.63,26.96
6.9455437660217285,126.63,26.96
7.082902193069458,127.11,26.96
7.217412710189819,128.08,26.96
7.355792284011841,127.84,26.96
7.484295129776001,128.56,26.96
7.61993932723999,129.53,26.96
7.75569748878479,128.32,26.96
7.889102458953857,128.08,26.96
8.0233314037323,128.56,26.98
8.157525777816772,128.8,26.96
8.2939453125,127.6,26.96
8.430061101913452,127.84,26.96
8.565075397491455,128.8,26.96
8.736523628234863,129.53,26.96
8.87388825416565,127.67,26.96
9.009259700775146,128.08,26.96
9.143746852874756,128.56,26.96
9.27749514579773,126.63,26.96
9.44856595993042,126.41,26.96
9.584165096282959,129.53,26.96
9.717678546905518,129.05,26.96
9.867411375045776,127.6,26.96
10.003185272216797,128.56,26.96
10.137078762054443,128.8,26.96
10.274611234664917,126.15,26.96
10.428815603256226,128.08,26.96
10.602914094924927,128.8,26.96
10.735880613327026,127.84,26.96
10.869367122650146,128.32,26.96
11.003260850906372,128.64,26.96
11.135311841964722,128.56,26.96
11.26875638961792,128.8,26.96
11.422300815582275,127.6,26.96
11.572831392288208,126.87,26.96
11.708073377609253,129.77,26.96
11.84179139137268,129.05,26.96
11.99260950088501,130.26,26.96
12.12806248664856,128.56,26.96
12.263000249862671,128.8,26.96
12.397318124771118,127.11,26.96
12.552055835723877,130.01,26.96
12.686105728149414,128.32,26.96
12.822755575180054,129.53,26.96
12.958463191986084,128.56,26.96
13.093306064605713,128.56,26.96
13.227760314941406,128.56,26.96
13.361272811889648,128.32,26.96
13.495903968811035,127.84,26.96
13.63186526298523,128.8,26.96
13.765736103057861,127.84,26.96
13.900826692581177,129.29,26.96
14.035462379455566,129.05,26.96
14.167557954788208,129.53,26.96
14.30151891708374,128.32,26.96
14.435693979263306,128.56,26.96
14.571987867355347,129.77,26.96
14.705942392349243,127.84,26.96
14.856937170028687,129.77,26.96
14.991819620132446,128.08,26.96
15.127058744430542,129.53,26.96
15.280986309051514,128.83,26.96
15.43289828300476,129.29,26.96
15.568378448486328,130.01,26.96
15.700502395629883,129.77,26.96
15.835882425308228,129.77,26.96
15.971937894821167,128.08,26.96
16.106292724609375,127.36,26.96
16.240707874298096,128.32,26.96
16.37228012084961,128.8,26.96
16.50784707069397,128.8,26.96
16.64141607284546,127.6,26.96
16.772512674331665,129.12,26.96
16.907044410705566,130.26,26.96
17.04238533973694,129.77,26.96
17.196913480758667,129.29,26.96
17.35096025466919,128.32,26.96
17.483787298202515,129.29,26.96
17.62018084526062,128.56,26.96
17.77213168144226,130.01,26.96
17.90447974205017,129.29,26.96
18.04006576538086,126.39,26.96
18.173737287521362,128.32,26.96
18.310972690582275,129.12,26.96
18.444668769836426,130.5,26.96
18.57965111732483,128.08,26.96
18.7132728099823,129.05,26.96
18.847018003463745,129.29,26.96
18.979982137680054,127.6,26.96
19.113511562347412,129.29,26.96
19.250664949417114,127.11,26.96
19.384938955307007,129.36,26.96
19.519566297531128,129.29,26.96
19.653223752975464,129.53,26.96
19.790049076080322,127.84,26.96
19.924564123153687,129.29,26.96
20.060003519058228,126.87,26.96
20.193429231643677,129.53,26.96
20.331727266311646,128.8,26.96
20.465482473373413,130.01,26.96
20.599234104156494,127.19,26.96
20.732465505599976,130.5,26.96
20.866448402404785,128.8,26.96
21.000505208969116,130.26,26.96
21.134437799453735,130.26,26.96
21.27106523513794,128.56,26.96
21.404958486557007,127.84,26.96
21.578046798706055,129.53,26.96
21.74542737007141,128.8,26.96
21.88055729866028,129.77,26.96
22.017929792404175,130.26,26.96
22.152071475982666,127.36,26.96
22.324506998062134,129.78,26.96
22.474778175354004,127.6,26.96
22.610467433929443,130.26,26.96
22.743765592575073,127.6,26.96
22.897412538528442,127.36,26.96
