Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10021018981933594,37.22,27.02
0.262099027633667,36.98,27.02
0.4356086254119873,36.98,27.02
0.5858235359191895,36.74,27.02
0.7142958641052246,111.54,26.96
0.8473851680755615,112.5,26.96
0.9808096885681152,98.05,26.98
1.1139538288116455,98.29,26.98
1.246971607208252,98.29,26.98
1.3806445598602295,98.54,26.98
1.5137181282043457,98.54,26.98
1.6677577495574951,99.03,26.98
1.799767017364502,98.59,26.98
1.9340860843658447,98.35,26.98
2.0674326419830322,97.62,26.98
2.1998043060302734,97.62,26.98
2.3339521884918213,96.9,26.98
2.468815326690674,97.14,26.98
2.6029818058013916,97.14,26.98
2.7535464763641357,96.41,26.98
2.907330274581909,97.38,26.98
3.0424745082855225,96.65,26.98
3.179687261581421,95.68,26.98
3.328740119934082,95.93,26.98
3.4626035690307617,95.68,26.98
3.595578193664551,95.93,26.98
3.7293875217437744,95.68,26.98
3.862743616104126,95.93,26.98
4.0174241065979,96.41,26.98
4.149444580078125,95.44,26.98
4.282620906829834,96.65,26.98
4.413836717605591,96.65,26.98
4.545409679412842,96.17,26.98
4.678474426269531,96.65,26.98
4.810454845428467,96.65,26.98
4.943360328674316,96.65,26.98
5.079394817352295,97.38,26.98
5.230233669281006,96.65,26.98
5.364332437515259,96.17,26.98
5.498905897140503,97.14,26.98
5.632398843765259,96.9,26.98
5.806108713150024,96.65,26.98
5.942283868789673,97.62,26.98
6.077445983886719,97.62,26.98
6.210773229598999,97.14,26.98
6.362459897994995,96.41,26.98
6.497389793395996,96.9,26.98
6.630920171737671,96.9,26.98
6.782918930053711,96.9,26.98
6.917145490646362,96.65,26.98
7.050831317901611,96.17,26.98
7.184506893157959,96.9,26.98
7.318019390106201,96.65,26.98
7.468454122543335,97.86,26.98
7.624700546264648,97.38,26.98
7.7973246574401855,97.86,26.98
7.931173086166382,98.35,26.98
8.102054119110107,97.86,26.98
8.238163232803345,97.38,26.98
8.372300386428833,98.11,26.98
8.508714437484741,97.62,26.98
8.642047882080078,97.86,26.98
8.77685022354126,97.86,26.98
8.930173873901367,98.11,26.98
9.082484483718872,97.38,26.98
9.218379497528076,98.11,26.98
9.35645318031311,97.57,26.98
9.4904465675354,97.62,26.98
9.625539064407349,97.38,26.98
9.75914478302002,97.62,26.98
9.89623475074768,98.58,26.98
10.03037691116333,98.79,26.98
10.166309118270874,98.11,26.98
10.301843643188477,98.59,26.98
10.438146352767944,98.11,26.98
10.572924375534058,97.14,26.98
10.70611047744751,97.38,26.98
10.83639907836914,97.86,26.98
11.010084629058838,98.11,26.98
11.160040140151978,98.11,26.98
11.295447826385498,98.59,26.98
11.430537462234497,97.86,26.98
11.563584089279175,98.11,26.98
11.717682123184204,97.86,26.98
11.851306676864624,98.29,26.98
11.9820396900177,96.9,26.98
12.132128477096558,96.9,26.98
12.265523910522461,97.86,26.98
12.39891791343689,97.38,26.98
12.531939268112183,97.38,26.98
12.66501259803772,97.38,26.98
12.79819107055664,97.38,26.98
12.934558391571045,97.81,26.98
13.064692735671997,98.11,26.98
13.197935104370117,97.38,26.98
13.334423065185547,96.9,26.98
13.46864128112793,97.86,26.98
13.60057544708252,97.86,26.98
13.734356164932251,97.38,26.98
13.869889974594116,96.65,26.98
14.004095077514648,97.86,26.98
14.137712478637695,96.65,26.98
14.274183750152588,97.86,26.98
14.408268213272095,98.35,26.98
14.539016246795654,97.14,26.98
14.67008090019226,97.38,26.98
14.800944089889526,97.38,26.98
14.954378843307495,97.14,26.98
15.104379177093506,97.14,26.98
15.258265733718872,97.14,26.98
15.394487619400024,97.62,26.98
15.529083728790283,96.9,26.98
15.662291526794434,97.14,26.98
15.83400583267212,96.17,26.98
15.96790599822998,95.68,26.98
16.102301836013794,96.41,26.98
16.236525535583496,96.9,26.98
16.37284564971924,94.72,26.98
16.507169723510742,95.93,26.98
16.641629934310913,94.96,26.98
16.77488136291504,95.44,26.98
16.924780130386353,94.72,26.98
17.077110528945923,94.96,26.98
17.21254873275757,95.68,26.98
17.34842538833618,95.44,26.98
17.502273082733154,94.96,26.98
17.67424726486206,95.44,26.98
17.812361478805542,95.2,26.98
17.947957515716553,96.41,26.98
18.082277297973633,95.93,26.98
18.23424005508423,95.68,26.98
18.367751121520996,95.44,26.98
18.501272439956665,94.72,26.98
18.63370156288147,95.93,26.98
18.766765356063843,97.14,26.98
18.89915633201599,96.9,26.98
19.050196886062622,96.41,26.98
19.186403512954712,96.9,26.98
19.318809270858765,95.68,26.98
19.45382809638977,96.17,26.98
19.587785720825195,95.2,26.98
19.722341299057007,96.65,26.98
19.856154203414917,95.68,26.98
19.988126039505005,95.44,26.98
20.122170209884644,95.2,26.98
20.25584053993225,96.41,26.98
20.39009666442871,96.17,26.98
20.52603006362915,94.47,26.98
20.660674571990967,95.2,26.98
20.795630931854248,95.44,26.98
20.92928385734558,95.93,26.98
21.082555770874023,96.17,26.98
21.23223638534546,95.2,26.98
21.36574077606201,97.14,26.98
21.499305963516235,95.68,26.98
21.636507511138916,95.93,26.98
21.77026391029358,96.65,26.98
21.920369386672974,95.2,26.98
22.05509662628174,95.44,26.98
22.191270351409912,95.44,26.98
22.345250606536865,96.17,26.98
22.479121685028076,94.96,26.98
22.615934133529663,96.17,26.98
22.750323057174683,95.93,26.98
22.88164234161377,95.93,26.98
23.01473641395569,95.44,26.98
23.149258375167847,96.17,26.98
23.28091859817505,95.93,26.98
23.414587259292603,96.41,26.98
23.545565128326416,96.65,26.98
23.676201105117798,96.41,26.98
23.808048009872437,96.65,26.98
23.940250873565674,96.41,26.98
24.07362174987793,96.9,26.98
24.2047221660614,96.17,26.98
24.339252471923828,96.17,26.98
24.488256454467773,96.65,26.98
24.625657081604004,97.09,26.98
24.77650475502014,96.9,26.98
24.909260034561157,97.38,26.98
25.044148206710815,96.9,26.98
25.174479722976685,96.41,26.98
25.305727243423462,96.9,26.98
25.43765163421631,97.14,26.98
25.56956434249878,97.14,26.98
25.70378279685974,96.17,26.98
