Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10027408599853516,83.41,83.9,83.15,84.23
0.2918875217437744,83.61,83.78,83.25,84.23
0.48141980171203613,83.53,83.88,82.94,82.94
0.6670026779174805,83.65,84.0,80.13,81.37
0.8461594581604004,81.18,80.96,80.22,81.27
1.0250675678253174,80.68,80.95,80.53,81.27
1.2027080059051514,80.98,80.95,80.24,81.27
1.383993148803711,80.89,80.96,80.13,81.37
1.5637340545654297,80.49,80.85,80.14,81.27
1.7455236911773682,80.68,80.86,80.13,81.47
1.9236040115356445,80.49,81.14,80.43,81.27
2.1027021408081055,80.89,80.95,80.24,81.37
2.286057949066162,80.69,80.86,80.03,81.37
2.471008777618408,80.68,80.77,80.04,58.96
2.6582891941070557,58.95,59.54,58.78,58.97
2.8456029891967773,58.84,59.04,58.78,58.88
3.0363709926605225,58.74,59.34,58.38,58.76
3.2287344932556152,58.64,58.94,58.57,58.67
3.4206271171569824,58.64,59.24,58.57,58.76
3.6092584133148193,58.54,58.75,58.57,58.76
3.7983992099761963,58.45,58.75,58.57,58.67
3.9871490001678467,58.64,59.14,58.47,58.76
4.185835838317871,58.45,59.14,58.47,58.67
4.377892017364502,58.45,58.75,58.47,58.76
4.568114757537842,58.35,58.65,58.47,58.67
4.761673450469971,58.45,59.14,58.18,58.67
4.951674461364746,58.35,58.75,58.47,58.57
5.143618106842041,58.45,58.65,58.47,58.56
5.3330979347229,58.35,58.75,58.19,58.57
5.526072978973389,58.45,59.04,58.57,58.56
5.716034889221191,58.35,58.75,58.19,58.57
5.905518531799316,58.35,58.94,58.47,58.67
6.09454345703125,58.25,58.54,58.38,58.57
6.283168315887451,58.35,58.94,58.18,58.47
6.480576753616333,58.25,58.64,58.38,58.57
6.669270038604736,58.25,58.94,58.47,58.56
6.8601343631744385,58.35,58.94,58.08,58.57
7.048431396484375,58.25,58.64,58.38,58.57
7.242623329162598,58.25,59.04,58.38,58.57
7.431344747543335,58.25,58.54,58.47,58.57
7.619878530502319,58.25,58.94,58.07,58.57
7.806669473648071,58.25,58.54,58.38,58.57
7.998858451843262,58.25,58.94,58.28,58.57
8.188652515411377,58.35,58.54,58.07,58.46
8.378182649612427,58.14,58.94,58.38,58.57
8.570614337921143,58.25,58.54,58.29,58.46
8.759944200515747,58.25,58.94,58.08,58.46
8.947895050048828,58.25,58.54,58.28,58.46
9.136492490768433,58.21,58.52,57.97,58.36
9.325433254241943,58.15,58.45,58.28,58.36
9.518014669418335,58.25,58.94,58.28,58.36
9.70627498626709,58.25,58.54,57.99,58.46
9.906883716583252,58.14,58.94,58.28,58.46
10.10792851448059,58.14,58.54,58.29,58.46
10.301270008087158,58.14,58.85,57.88,58.36
10.489274501800537,58.14,58.54,58.28,58.36
10.67745065689087,58.14,58.85,58.19,58.36
10.86551547050476,58.1,58.51,57.97,58.35
11.053730964660645,58.14,58.85,58.38,58.36
11.251055717468262,58.04,58.44,58.18,58.36
11.556431770324707,58.14,58.54,58.38,58.57
11.86036205291748,81.57,58.83,58.29,58.27
12.101582527160645,80.19,74.58,57.97,58.36
12.328212022781372,80.1,80.48,84.08,58.36
12.526127338409424,80.1,80.54,79.56,66.83
12.755160570144653,81.08,81.35,80.33,80.3
12.936870813369751,80.79,80.54,79.54,80.28
13.119982242584229,80.89,80.35,79.64,80.28
13.302987813949585,81.57,80.46,79.54,80.68
13.48426365852356,80.19,81.75,79.74,80.39
13.666566610336304,80.49,81.33,79.64,80.37
13.84760594367981,80.19,81.94,79.54,80.28
14.02660346031189,80.0,80.48,80.8,80.28
14.206986904144287,80.1,80.34,81.29,80.6
14.389202356338501,80.1,80.65,80.82,80.39
14.572080373764038,80.29,80.46,79.64,82.45
14.752624750137329,80.19,80.46,79.64,82.26
14.932245254516602,80.19,80.46,79.83,81.57
15.117477655410767,79.9,80.47,79.64,80.39
15.298382759094238,80.1,80.65,79.54,80.18
15.476605653762817,80.29,80.45,79.56,80.39
15.658986330032349,80.1,80.24,79.54,80.28
15.838213682174683,80.0,80.38,79.65,80.39
16.016846656799316,80.1,80.25,79.54,80.58
16.197463512420654,80.0,80.46,79.64,80.37
16.379521369934082,80.39,80.35,79.56,80.3
16.55942153930664,80.1,80.36,79.64,80.28
16.740917682647705,80.0,80.25,79.43,80.2
16.919945240020752,80.0,80.35,79.74,80.48
17.10117816925049,80.0,80.46,79.65,80.28
17.283390522003174,80.19,80.38,79.56,80.3
17.464224100112915,80.1,80.37,79.33,80.2
17.645429611206055,80.0,80.46,79.54,80.39
17.82453942298889,79.9,80.36,79.56,80.49
18.005866527557373,80.1,80.56,79.54,80.28
18.189542055130005,80.29,80.46,79.44,80.3
18.368598699569702,80.0,80.36,79.54,80.2
18.549654960632324,79.9,80.46,79.46,80.2
18.731703281402588,80.0,80.25,79.43,80.39
