Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10023736953735352,88.23,86.26,87.27,87.16
0.35797762870788574,87.44,86.96,86.3,88.05
0.5414483547210693,87.46,86.86,86.48,87.18
0.7255547046661377,87.46,86.86,86.21,61.78
0.9099304676055908,63.67,62.6,61.64,62.21
1.2391290664672852,88.33,88.03,86.57,87.48
1.851346731185913,88.23,86.46,86.38,86.87
2.039710760116577,87.44,86.06,86.38,86.77
2.2218704223632812,87.44,86.75,86.21,86.09
2.404259443283081,87.73,86.86,86.28,86.87
2.588252544403076,87.54,86.17,86.28,86.87
2.8094890117645264,87.44,86.96,86.18,86.87
3.1228621006011963,87.34,86.96,86.18,86.68
3.3051912784576416,87.63,86.86,86.28,86.87
3.4869542121887207,87.44,86.76,86.09,86.77
3.6693365573883057,87.34,87.05,86.38,86.94
3.8562233448028564,214.67,86.86,86.21,86.77
4.174717664718628,87.41,87.13,86.39,148.71
4.363364934921265,89.2,118.75,86.48,87.04
4.5520899295806885,96.53,86.26,86.48,88.83
4.743250608444214,87.44,86.56,90.5,86.87
4.93342399597168,87.54,88.88,105.75,86.77
5.122885704040527,125.75,86.65,86.18,91.55
5.31155252456665,87.91,90.55,109.34,86.87
5.503924608230591,87.44,91.25,86.38,86.87
5.694029331207275,87.34,86.75,86.68,108.87
5.886362552642822,87.34,87.13,89.25,114.34
6.075538396835327,87.44,95.54,124.06,86.77
6.264121770858765,89.98,86.76,86.59,87.43
6.45491361618042,118.7,86.17,86.78,96.86
6.644688844680786,87.24,87.52,86.09,86.68
6.8337907791137695,87.44,85.96,86.09,86.58
7.025658845901489,89.3,97.0,86.72,87.26
7.213196039199829,87.44,86.65,86.18,102.1
7.40219259262085,88.59,93.9,109.89,87.64
7.59131383895874,89.4,86.86,85.99,87.06
7.78021764755249,87.15,91.35,105.56,86.58
7.970070123672485,88.4,104.84,86.38,86.77
8.159473896026611,91.46,120.12,86.28,87.24
8.352429866790771,103.6,86.76,86.48,89.2
8.541581153869629,87.24,90.55,88.44,109.84
8.782910823822021,87.24,88.1,95.61,86.58
8.96981954574585,88.4,97.3,86.48,86.77
9.15855360031128,93.02,123.13,86.18,87.64
9.346331596374512,87.15,85.86,85.99,86.58
9.533390998840332,116.9,86.75,86.58,91.07
9.721629619598389,87.44,86.06,86.78,102.02
9.91136360168457,89.3,92.71,112.52,86.48
10.103086709976196,116.58,86.26,86.57,91.26
10.292694807052612,87.15,86.54,86.28,86.48
10.480333089828491,87.05,86.75,87.96,105.34
10.668288946151733,87.24,86.46,91.96,86.48
10.857207298278809,87.44,88.1,108.12,86.68
11.046974420547485,88.6,94.19,112.96,86.77
11.234926700592041,92.16,115.46,85.88,87.33
11.424634218215942,91.51,86.56,86.09,90.97
11.613084077835083,87.05,86.36,87.76,100.83
11.802786111831665,87.15,85.96,85.99,86.48
11.990541934967041,87.34,106.97,192.41,86.36
12.18017578125,89.79,101.61,86.09,86.75
12.369157791137695,97.71,86.46,86.28,87.93
12.556825876235962,117.98,86.65,86.18,92.15
12.745432376861572,87.34,86.06,86.78,106.6
12.934085130691528,87.44,87.15,89.15,86.46
13.123897790908813,87.15,88.52,97.84,86.38
13.31125020980835,89.3,86.56,86.07,86.58
13.498394966125488,86.85,87.52,98.72,86.38
13.690022945404053,87.61,89.96,85.98,86.58
13.876603364944458,87.15,86.86,89.03,121.92
14.065516710281372,87.24,86.86,91.67,86.75
14.25345516204834,87.91,90.35,107.01,86.56
14.441929578781128,87.34,85.57,85.78,86.75
14.62895655632019,89.11,94.29,86.54,86.87
14.817004919052124,90.08,116.51,85.99,86.68
15.005066394805908,98.4,86.65,86.38,87.83
15.19359016418457,103.01,85.86,86.38,91.76
15.381409883499146,86.93,86.07,91.75,97.32
15.571678161621094,87.44,88.9,101.78,86.77
15.761153936386108,90.77,116.94,85.78,87.06
15.949073553085327,107.61,85.86,85.88,89.1
16.139345169067383,122.2,85.96,86.28,91.36
16.326577186584473,86.95,86.06,87.57,104.36
16.5134117603302,86.85,86.17,91.96,86.29
16.70241904258728,87.12,87.42,85.78,86.29
16.889140844345093,87.05,85.67,149.4,86.38
17.077863216400146,88.11,91.93,121.99,86.68
17.26709771156311,90.67,108.93,85.69,87.04
17.45608687400818,104.0,86.36,85.78,88.79
17.645739793777466,118.26,85.77,86.18,90.67
17.832534313201904,87.44,100.54,85.78,86.19
18.020171403884888,86.85,86.46,86.97,98.21
18.208189725875854,88.98,85.55,85.88,86.65
18.39918303489685,86.76,86.06,90.0,86.4
18.586578130722046,87.05,86.75,93.33,86.48
18.775302410125732,87.71,89.27,110.44,86.29
18.96208167076111,89.79,99.07,85.69,86.77
19.149839162826538,91.96,86.15,85.78,87.06
19.33728265762329,86.95,85.67,85.69,86.09
19.521175622940063,117.56,197.73,86.58,92.74
19.710646152496338,89.86,85.67,86.28,93.73
19.899231433868408,86.76,85.76,86.78,115.09
20.086299419403076,87.05,86.26,90.21,86.29
20.273615837097168,87.82,89.18,112.02,86.29
20.462221145629883,88.5,110.96,85.78,86.48
20.651033401489258,102.52,85.86,85.78,89.41
20.839198112487793,86.85,85.86,87.67,110.69
21.028849124908447,86.76,86.26,93.43,86.09
21.216426372528076,87.15,87.62,114.19,86.29
21.40662670135498,88.21,93.61,85.69,86.38
21.59663462638855,92.74,114.88,85.59,87.24
21.788127183914185,86.76,85.47,85.49,86.08
21.974895238876343,108.78,85.67,86.17,90.26
22.162877798080444,108.6,86.56,86.18,93.33
22.352601528167725,86.76,85.86,87.96,113.43
22.539968729019165,86.66,86.75,94.51,86.09
22.727257013320923,87.15,87.81,116.17,86.19
22.916277170181274,88.3,93.61,85.69,86.19
23.105798959732056,92.72,115.17,85.59,87.26
23.295087575912476,108.78,85.57,85.59,89.97
23.48587965965271,87.05,87.52,94.22,86.09
23.673051595687866,93.22,85.86,85.69,87.24
23.862051010131836,86.66,110.76,101.87,85.98
24.04876399040222,120.22,86.25,86.39,91.86
24.235766649246216,86.66,85.57,85.69,85.87
24.423556327819824,169.93,86.06,89.64,130.24
24.611648082733154,87.24,85.66,87.76,86.46
24.802748203277588,86.95,86.56,93.82,86.09
24.99220108985901,87.44,89.29,115.69,86.19
25.17928385734558,87.91,99.96,85.49,86.09
25.368884086608887,91.93,86.15,85.69,86.97
25.55886697769165,121.8,86.26,86.07,92.34
25.749685764312744,86.56,85.57,87.57,109.71
25.93773126602173,86.66,86.65,92.16,85.87
26.126031637191772,86.83,87.15,97.84,86.09
26.317670106887817,88.13,91.35,117.1,86.29
26.505626916885376,90.58,105.71,85.49,86.68
26.694344758987427,86.46,85.57,85.39,85.89
26.881390810012817,102.52,85.67,85.88,89.01
27.06986689567566,96.75,85.96,86.17,98.91
27.25969171524048,86.56,85.86,93.14,85.98
27.44818878173828,86.85,87.23,112.49,85.87
27.639037370681763,87.82,91.83,85.78,86.08
27.828243732452393,92.06,111.48,85.39,87.14
28.015466451644897,104.17,85.38,85.49,89.1
28.20443367958069,86.93,86.06,85.69,97.22
28.393404245376587,86.55,85.86,86.97,105.82
28.584638595581055,86.56,86.96,90.68,85.68
28.77197527885437,86.76,87.32,102.66,85.88
28.959645748138428,87.24,89.67,85.49,85.98
29.14894461631775,86.36,85.85,203.21,85.89
29.33818554878235,89.3,101.71,85.51,86.77
29.527103424072266,98.29,85.96,85.49,87.93
29.7153058052063,120.41,85.57,85.59,92.54
29.903868436813354,86.36,85.67,86.18,98.31
30.09522843360901,86.45,86.06,88.84,98.92
30.283554315567017,86.66,86.17,97.23,85.78
30.473227500915527,87.05,89.37,95.4,85.87
30.662376403808594,89.11,97.59,85.3,86.18
30.851720809936523,86.25,85.96,85.3,85.78
31.042285919189453,93.24,115.26,85.32,87.14
31.229010820388794,86.56,85.96,85.39,85.78
31.417743921279907,96.33,116.73,85.49,88.43
31.607524871826172,86.25,86.17,85.22,85.68
31.78956913948059,110.54,212.64,85.98,91.94
31.978003978729248,121.88,85.38,85.88,92.44
32.16691851615906,86.46,86.17,87.07,110.98
32.354799032211304,86.46,85.96,88.75,85.58
32.54472827911377,87.03,87.62,98.34,85.87
32.73317837715149,87.81,91.94,87.59,85.88
32.920021295547485,89.3,110.4,85.2,86.18
33.10994601249695,97.61,85.46,85.49,87.64
33.297348976135254,109.25,85.27,86.09,93.03
33.48444175720215,86.25,86.06,87.17,112.75
33.67455291748047,86.36,85.75,92.25,85.68
33.862757205963135,86.76,87.71,98.54,85.78
34.05109214782715,86.66,85.16,85.1,85.78
34.239755392074585,87.15,89.29,106.14,85.78
34.42676115036011,87.71,97.69,85.3,85.87
34.61578679084778,91.66,111.18,85.39,86.48
34.80406355857849,106.43,85.85,85.78,89.02
34.9929838180542,86.15,86.06,86.59,102.13
35.181790351867676,86.36,86.26,99.5,85.68
35.36989760398865,87.05,88.08,108.12,85.78
35.559699058532715,109.94,85.76,85.3,89.49
35.748368978500366,86.26,85.27,85.71,99.86
35.93661713600159,86.25,85.67,86.88,86.58
36.13386607170105,86.36,87.05,91.47,85.68
36.32378005981445,86.66,85.06,85.2,85.58
36.511303424835205,86.46,84.97,157.85,85.58
36.70032501220703,87.82,92.14,85.42,85.87
36.891071796417236,92.53,110.9,85.3,86.68
37.07945513725281,110.33,85.75,85.1,89.78
37.268736600875854,86.56,85.27,85.69,101.05
37.4571967124939,86.46,85.46,86.97,85.78
37.64495325088501,86.25,86.26,91.77,85.58
37.83530282974243,86.66,88.61,110.46,85.68
38.02341651916504,87.94,99.57,85.2,85.78
38.21369004249573,92.45,111.56,85.51,86.58
38.40350580215454,110.25,85.07,85.49,89.68
38.59437656402588,86.15,84.96,85.59,100.46
38.78246355056763,86.25,84.97,84.91,85.68
38.96635866165161,86.46,85.47,87.85,110.99
39.15746259689331,86.25,85.77,88.15,85.6
39.34700870513916,86.36,86.84,96.97,85.58
39.53516936302185,86.85,91.15,109.29,85.68
39.72460699081421,89.2,96.12,85.39,85.98
39.91320180892944,97.32,111.56,85.3,87.36
40.105087757110596,110.63,85.06,85.59,92.15
40.29360795021057,86.05,85.86,85.88,85.48
40.481674909591675,93.41,112.25,85.1,87.04
40.6691792011261,86.26,85.86,88.25,85.58
40.85702848434448,92.06,84.87,85.12,86.75
41.04636740684509,86.15,90.16,113.76,85.39
41.23555636405945,88.01,94.59,85.3,85.78
41.42326354980469,85.95,84.57,174.92,85.58
41.6139657497406,90.67,106.29,85.32,86.29
41.80269408226013,103.78,85.16,85.1,88.13
41.99229574203491,86.36,84.78,85.39,95.55
42.18014359474182,86.25,85.47,86.28,120.63
42.36718797683716,86.05,85.67,89.91,85.48
42.55536675453186,86.36,88.52,103.44,85.39
42.742488622665405,87.34,91.45,85.2,85.58
42.93053102493286,90.58,105.49,85.1,86.19
43.12099885940552,102.81,85.27,85.3,87.93
43.307782888412476,85.95,84.57,85.3,94.98
43.49547815322876,86.36,85.46,86.18,120.54
43.685009241104126,86.05,84.48,85.0,85.48
43.8682804107666,85.86,86.56,91.27,185.56
44.05649447441101,86.26,86.85,93.04,85.48
44.24689984321594,86.56,87.91,113.72,85.48
44.43515610694885,88.23,94.5,85.12,85.68
44.62668704986572,95.05,121.88,85.2,86.65
44.81496286392212,121.11,85.06,85.2,89.97
45.00289297103882,85.95,84.67,85.59,101.64
