Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10020256042480469,54.11,55.09,54.54,54.94
0.2877082824707031,54.01,54.99,54.45,54.74
0.475128173828125,54.01,55.1,54.45,54.84
0.6676266193389893,54.01,54.99,54.35,54.74
0.8537662029266357,54.01,55.1,54.45,54.94
1.0421874523162842,53.9,55.1,54.33,54.74
1.2337913513183594,54.01,55.29,54.55,54.74
1.419236421585083,53.91,55.1,54.44,54.84
1.6063573360443115,54.01,55.1,54.55,54.84
1.79229736328125,54.01,55.1,54.45,54.74
1.9780750274658203,53.9,55.1,54.45,54.74
2.16528058052063,53.91,54.99,54.35,54.74
2.355607032775879,54.3,55.2,54.45,54.94
2.7731549739837646,54.01,55.2,54.66,54.84
2.96877121925354,76.09,54.98,54.55,54.84
3.1996467113494873,72.42,76.15,76.68,54.72
3.429612398147583,72.42,75.57,74.92,68.2
3.6761186122894287,73.38,76.45,75.6,75.19
3.8538999557495117,73.68,76.45,75.31,75.29
4.0361552238464355,73.78,76.35,74.71,75.29
4.214423656463623,72.79,77.83,75.6,75.19
4.390985727310181,72.4,77.41,75.02,75.39
4.568484783172607,72.3,77.52,75.41,75.39
4.750861167907715,72.52,76.35,75.11,75.49
4.929567337036133,72.4,76.45,76.88,75.58
5.112613201141357,72.52,76.45,75.0,76.68
5.2938573360443115,72.31,75.67,75.0,77.36
5.484761953353882,72.31,76.35,75.4,77.16
5.673703908920288,72.5,76.25,75.31,75.58
5.912524700164795,72.5,75.76,74.91,75.49
6.089150905609131,72.42,76.35,75.5,75.39
6.266390085220337,72.3,75.76,75.02,75.49
6.444292783737183,72.5,76.35,75.6,75.68
6.620660305023193,72.4,75.86,74.61,75.97
6.7995593547821045,72.42,76.35,74.92,75.39
6.978081464767456,72.99,75.86,74.63,75.58
7.157942295074463,72.7,76.45,75.11,75.49
7.338626146316528,72.5,75.76,74.92,75.58
7.515007019042969,72.42,76.35,75.79,75.49
7.694317579269409,72.5,75.86,74.71,75.49
7.872061491012573,72.42,76.35,75.11,75.49
8.049463033676147,74.07,76.35,74.61,75.58
8.26973032951355,72.4,76.45,74.73,75.49
8.446414947509766,72.62,76.54,75.31,75.68
8.628059387207031,72.4,76.35,74.71,75.58
8.809692859649658,72.42,75.86,75.31,75.49
8.988386154174805,72.6,75.67,74.91,75.68
10.065351247787476,81.8,81.19,74.81,75.39
10.242794513702393,83.22,84.35,74.91,75.58
10.424457788467407,76.19,86.77,74.61,75.58
10.607593536376953,81.51,81.0,75.21,75.58
10.789713144302368,78.31,87.62,75.31,75.68
10.971445798873901,81.21,85.79,75.02,75.68
11.153677463531494,83.42,83.78,75.5,75.68
11.335139036178589,77.74,79.16,74.81,75.68
11.51712703704834,72.52,76.64,74.71,75.58
11.69717788696289,72.6,76.64,75.41,75.39
11.876035451889038,73.09,76.35,75.41,75.88
12.072970390319824,72.7,76.64,74.81,75.49
12.250797271728516,72.5,75.96,75.31,75.68
12.42791199684143,72.6,76.64,74.71,75.39
12.607005596160889,72.42,76.74,75.41,75.49
12.786562204360962,72.91,76.45,74.81,75.49
12.966004610061646,72.6,76.54,75.6,75.68
13.147039890289307,72.62,76.54,75.31,75.68
13.32663083076477,72.42,76.54,75.21,75.49
13.507781028747559,72.52,76.64,75.31,75.49
13.687080144882202,72.79,75.96,74.92,75.58
13.864918231964111,72.6,76.54,75.5,75.58
14.047505617141724,72.62,76.54,76.1,75.58
14.228077173233032,72.52,75.96,75.41,75.39
14.408896207809448,72.5,76.64,75.41,75.49
14.586360692977905,72.81,75.96,75.41,75.68
14.763867378234863,86.68,92.52,75.02,75.68
14.944634914398193,89.95,90.8,75.31,75.68
15.126993179321289,72.52,76.35,74.82,75.49
15.306776285171509,72.62,76.74,75.31,75.58
15.482564210891724,72.72,75.96,75.5,75.58
15.662828207015991,72.6,76.74,74.94,76.48
15.84354543685913,72.62,76.64,74.83,75.58
16.023637533187866,72.62,76.25,75.21,75.49
16.21049427986145,72.52,76.64,74.94,75.58
16.386826276779175,72.6,75.86,75.7,75.87
16.565719604492188,72.6,76.54,75.6,75.68
16.742406368255615,72.62,76.54,75.21,75.68
16.919722318649292,72.52,76.06,75.41,75.58
17.1023952960968,72.7,76.54,75.02,75.58
17.28142213821411,72.62,75.96,75.5,75.68
17.46203899383545,72.5,76.64,75.41,75.29
17.642552614212036,72.62,76.45,75.31,75.29
17.821722507476807,72.5,76.06,74.73,75.19
17.99846124649048,72.7,76.54,75.6,75.49
18.177095413208008,72.62,76.06,74.91,75.29
18.357133388519287,72.6,76.64,74.83,75.19
18.53430438041687,72.5,76.83,75.41,75.29
18.712892055511475,73.01,76.64,74.94,75.19
18.88957166671753,72.6,75.86,75.21,75.39
19.06821608543396,72.5,76.15,75.02,75.29
19.245368719100952,72.7,77.04,75.31,75.39
19.42602229118347,72.62,76.25,74.81,75.39
19.605265140533447,72.79,76.64,75.5,75.58
19.782161951065063,72.6,75.96,75.5,75.39
19.963720321655273,72.6,76.74,75.31,75.29
20.142438411712646,72.6,76.74,75.02,75.39
20.319750547409058,72.89,76.64,75.6,75.29
20.49662137031555,72.71,76.74,75.41,75.39
20.673376321792603,72.6,76.06,75.41,75.39
20.854854822158813,72.6,77.04,74.81,75.39
21.03384494781494,72.7,76.74,75.31,75.19
21.21038794517517,72.72,76.64,75.0,75.58
21.39276099205017,72.72,76.64,75.41,75.58
21.570361614227295,72.6,76.06,74.81,75.29
21.749715566635132,72.7,76.94,75.41,75.39
21.92761254310608,73.01,75.86,75.5,75.49
22.1048321723938,72.72,76.74,75.02,75.39
22.28352642059326,72.7,76.64,75.41,75.29
22.46451234817505,72.7,76.45,74.91,75.39
22.64388418197632,72.79,76.74,75.41,75.39
22.821182012557983,72.7,76.06,75.5,75.49
