Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10020303726196289,39.65,27.02
0.2853853702545166,39.65,27.02
0.4222750663757324,39.65,27.02
0.561453104019165,39.41,27.02
0.696913480758667,39.41,27.02
0.8327558040618896,39.41,27.02
0.9677197933197021,39.41,27.02
1.1034412384033203,39.41,27.01
1.2419462203979492,39.41,27.02
1.379201889038086,39.17,27.0
1.514432668685913,39.17,27.01
1.6507575511932373,39.17,27.02
1.7874491214752197,39.17,27.02
1.9228568077087402,39.17,27.0
2.058349847793579,39.17,27.0
2.1947214603424072,39.17,27.0
2.3306946754455566,39.17,27.0
2.466839075088501,39.17,27.01
2.6033263206481934,39.17,27.0
2.755603313446045,39.17,27.0
2.8915622234344482,39.17,27.01
3.0270934104919434,39.17,27.02
3.1636531352996826,39.17,27.0
3.298917293548584,39.17,27.0
3.4307992458343506,39.17,27.0
3.5849785804748535,38.92,27.0
3.7216079235076904,38.92,27.0
3.858718156814575,38.92,27.0
3.9956398010253906,38.92,27.0
4.132786273956299,38.92,27.0
4.270103693008423,38.92,27.01
4.407492399215698,38.68,27.02
4.545900583267212,39.41,27.01
4.685886383056641,39.41,27.02
4.820580244064331,39.9,27.0
4.958444595336914,39.17,27.02
5.095372676849365,173.01,26.93
5.244540214538574,176.28,26.93
5.379385471343994,177.0,26.93
5.513492822647095,177.24,26.93
5.646962642669678,177.35,26.93
5.7802348136901855,177.81,26.94
5.913900852203369,177.81,26.93
6.0448691844940186,178.07,26.95
6.1788599491119385,178.31,26.95
6.3132452964782715,178.31,26.95
6.448660612106323,41.84,27.02
6.58344578742981,43.06,27.02
6.719478130340576,40.14,27.02
6.854882717132568,39.9,27.02
7.010490417480469,39.9,27.02
7.147550821304321,39.9,27.02
7.284215688705444,39.41,27.02
7.419651508331299,39.41,27.02
7.555156469345093,39.41,27.02
7.69179892539978,39.41,27.02
7.827410936355591,39.41,27.01
7.963393926620483,39.17,27.0
8.09933876991272,39.17,27.02
8.235340356826782,39.17,27.02
8.37326431274414,39.17,27.0
8.50812292098999,39.17,27.02
8.643372058868408,39.17,27.0
8.778865575790405,39.17,27.0
8.915092706680298,39.17,27.02
9.04925012588501,39.17,27.01
9.185502290725708,39.17,27.01
9.336525678634644,34.3,27.02
9.49103331565857,33.81,27.02
9.626775026321411,33.81,27.02
9.761170387268066,33.81,27.02
9.913068771362305,34.06,27.02
10.047595500946045,33.81,27.0
10.182135581970215,34.06,27.02
10.321155309677124,33.81,27.02
10.461107015609741,33.81,27.0
10.597449541091919,33.81,27.0
10.772256851196289,33.57,27.02
10.908769369125366,33.81,27.02
11.045282125473022,34.32,27.02
11.182602882385254,34.79,27.02
11.322612285614014,92.05,26.96
11.46677279472351,168.91,26.93
11.602845668792725,170.36,26.93
11.734110593795776,176.38,26.93
11.869788408279419,177.11,26.93
12.004140853881836,177.35,26.93
12.138233184814453,177.35,26.94
12.271549940109253,177.59,26.93
12.405995845794678,177.59,26.95
12.536609888076782,177.59,26.95
12.671023845672607,59.81,27.02
12.805497884750366,41.36,27.02
12.942114353179932,41.84,27.02
13.077453136444092,39.9,27.02
13.214714527130127,39.65,27.02
13.351529121398926,39.65,27.02
13.48779010772705,39.65,27.02
13.624104976654053,39.41,27.02
13.761988639831543,39.41,27.02
13.896731615066528,39.41,27.02
14.03385329246521,39.41,27.02
14.185411930084229,39.17,27.02
14.32185959815979,39.17,27.02
14.46098804473877,39.17,27.0
14.597347974777222,39.16,27.02
14.751163005828857,38.92,27.02
14.88416075706482,38.92,27.0
15.021367073059082,38.92,27.0
15.15451169013977,38.92,27.0
15.305466651916504,38.92,27.02
15.442629098892212,38.92,27.01
15.580879926681519,38.92,27.02
15.716875314712524,38.92,27.01
15.853254318237305,38.92,27.02
15.988833665847778,38.92,27.02
16.124232053756714,38.92,27.0
16.26084327697754,38.92,27.0
16.397149562835693,38.92,27.0
16.53300142288208,38.92,27.02
16.667845010757446,38.92,27.0
16.803365468978882,38.92,27.0
16.954765558242798,38.92,27.02
17.092216730117798,38.92,27.0
17.229698419570923,38.68,27.01
17.367698192596436,39.41,27.0
17.50375986099243,39.41,27.0
17.640995025634766,40.14,27.0
17.779814958572388,172.77,26.93
17.938304901123047,175.54,26.93
18.074203968048096,176.14,26.93
18.210012674331665,176.38,26.93
18.34359645843506,176.62,26.93
18.480223655700684,177.11,26.95
18.614943265914917,177.11,26.93
18.74826169013977,177.35,26.95
18.881736278533936,177.35,26.95
19.017743349075317,177.59,26.93
19.170008897781372,43.54,27.02
19.306257009506226,40.4,27.02
