Time (s),GPU 0 Power (W),GPU 1 Power (W)
0.10020947456359863,35.52,27.01
0.28151535987854004,68.92,26.98
0.41802978515625,73.97,26.98
0.5742452144622803,44.73,27.0
0.7103176116943359,62.89,26.98
0.8448998928070068,50.81,26.99
0.9794399738311768,45.95,27.0
1.1165285110473633,57.34,27.0
1.2494761943817139,69.16,27.0
1.3829915523529053,88.72,26.98
1.5172348022460938,60.01,27.0
1.669839859008789,79.8,27.0
1.8055164813995361,100.24,26.98
1.9623339176177979,43.52,27.0
2.0980024337768555,67.71,27.0
2.234699249267578,50.81,27.0
2.3717494010925293,131.96,26.98
2.5448451042175293,104.35,26.98
2.6962413787841797,63.13,27.0
2.850139856338501,78.1,26.98
2.9860763549804688,61.2,27.0
3.1223556995391846,51.78,27.0
3.2588858604431152,95.44,26.97
3.4156508445739746,122.12,26.96
3.5527219772338867,86.79,26.98
3.690110683441162,98.6,26.98
3.8659024238586426,56.37,27.0
4.003167390823364,75.92,26.98
4.140782356262207,45.71,27.0
4.2791900634765625,72.8,27.0
4.418390274047852,83.91,26.98
4.572253942489624,68.93,26.98
4.7099034786224365,61.96,27.0
4.846493482589722,107.97,26.96
5.021584749221802,74.02,26.99
5.198126792907715,79.07,26.98
5.334255218505859,73.05,27.0
5.4699530601501465,46.43,27.0
5.605872631072998,100.04,26.98
5.761022567749023,146.51,26.95
5.90177583694458,140.81,26.95
6.04046893119812,40.63,27.02
6.193218946456909,36.49,27.02
6.345141887664795,36.49,27.02
6.479802131652832,36.25,27.02
6.6167802810668945,36.25,27.02
6.75196385383606,36.25,27.02
6.887269973754883,45.22,27.0
7.021247148513794,78.09,26.98
7.1562933921813965,52.24,27.0
7.289813280105591,41.6,27.01
7.4239161014556885,37.71,27.02
7.559372901916504,40.14,27.01
7.696492433547974,36.98,27.01
7.832706689834595,36.25,27.02
7.982625961303711,36.25,27.02
8.119081735610962,36.25,27.0
8.256009578704834,67.75,27.0
8.39158320426941,44.01,27.0
8.52620530128479,39.17,27.02
8.680834770202637,37.22,27.02
8.815388679504395,31.62,27.02
8.96917176246643,32.13,27.02
9.103989601135254,32.13,27.02
9.239925384521484,31.87,27.02
9.374908447265625,31.64,27.0
9.506935358047485,82.89,26.98
9.643884658813477,71.54,26.98
9.7758469581604,62.65,27.0
9.910919427871704,34.54,27.02
10.064713716506958,32.35,27.02
10.216495275497437,32.11,27.02
10.354525804519653,31.88,27.02
10.488247871398926,31.64,27.02
10.623970031738281,31.88,27.02
10.759461879730225,31.64,27.0
10.894533395767212,37.71,27.0
11.0283522605896,63.33,26.98
11.163882970809937,47.4,27.0
11.299635648727417,37.71,27.01
11.435654401779175,32.37,27.02
11.588341474533081,32.13,27.02
11.73871397972107,31.88,27.02
11.874635219573975,68.23,27.0
12.045077323913574,31.62,27.0
