CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,419.75,470.24,7.09
65,120,481.27,566.12,8.38
65,140,481.43,560.01,8.4
65,160,485.78,567.74,8.44
65,180,496.63,570.79,8.63
65,200,478.1,547.72,8.34
65,220,425.68,461.41,7.2
65,240,414.53,439.0,6.93
65,260,489.06,549.37,8.52
70,100,441.83,469.92,7.38
70,120,439.88,474.84,7.3
70,140,439.65,471.95,7.34
70,160,434.22,459.45,7.21
70,180,470.78,496.84,7.81
70,200,413.94,413.73,6.58
70,220,430.62,452.42,7.14
70,240,456.55,488.53,7.65
70,260,435.91,460.87,7.27
75,100,444.62,448.0,6.92
75,120,433.35,429.23,6.77
75,140,445.44,445.4,6.9
75,160,440.15,436.53,6.88
75,180,445.93,439.63,6.91
75,200,432.41,442.5,6.77
75,220,412.51,379.73,6.14
75,240,432.31,442.5,6.74
75,260,445.33,447.06,6.95
80,100,423.11,390.41,6.18
80,120,416.36,391.59,6.12
80,140,417.01,388.37,6.14
80,160,417.68,404.54,6.15
80,180,416.11,394.08,6.15
80,200,418.28,404.5,6.15
80,220,417.76,395.34,6.13
80,240,423.92,401.35,6.24
80,260,421.03,400.61,6.19
85,100,411.23,366.45,5.74
85,120,429.31,388.49,5.97
85,140,417.6,372.45,5.8
85,160,403.63,362.07,5.62
85,180,411.27,367.03,5.65
85,200,424.81,381.73,5.89
85,220,395.3,351.78,5.47
85,240,431.62,387.08,6.01
85,260,412.39,372.29,5.73
90,100,415.69,353.29,5.46
90,120,419.44,344.21,5.48
90,140,426.63,355.41,5.6
90,160,425.78,364.28,5.62
90,180,419.73,353.55,5.53
90,200,426.44,368.43,5.64
90,220,446.08,380.3,5.91
90,240,420.73,355.35,5.52
90,260,416.11,358.82,5.46
95,100,408.78,335.96,5.13
95,120,413.1,336.34,5.15
95,140,433.35,351.65,5.42
95,160,432.3,341.91,5.39
95,180,416.67,336.92,5.2
95,200,392.03,353.29,4.72
95,220,409.62,329.6,5.08
95,240,422.09,345.49,5.28
95,260,423.56,345.63,5.32
110,100,424.02,306.28,4.71
110,120,422.37,308.98,4.7
110,140,424.61,299.72,4.69
110,160,433.7,327.32,4.82
110,180,422.86,316.69,4.7
110,200,438.84,323.75,4.94
110,220,433.3,318.98,4.8
110,240,434.2,320.66,4.83
110,260,426.23,300.36,4.67
120,100,429.61,299.41,4.66
120,120,438.89,310.12,4.8
120,140,435.13,319.45,4.8
120,160,435.23,323.29,4.79
120,180,435.25,315.8,4.79
120,200,437.61,328.1,4.81
120,220,429.56,306.97,4.67
120,240,436.33,314.98,4.83
120,260,433.42,316.86,4.78
65,100,481.55,569.76,8.39
65,120,479.13,571.45,8.31
65,140,486.42,554.17,8.42
65,160,486.31,553.78,8.42
65,180,484.97,563.72,8.47
65,200,474.59,540.86,8.29
65,220,476.41,548.34,8.33
65,240,489.03,552.26,8.52
65,260,430.35,466.8,7.27
70,100,440.9,470.98,7.37
70,120,404.93,407.96,6.43
70,140,442.0,470.1,7.36
