CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,888.69,1427.71,14.97
65,120,729.76,1402.87,12.59
65,140,717.72,1560.64,12.06
65,160,687.3,1743.16,11.89
65,180,702.3,1974.27,11.94
65,200,696.67,2170.77,11.84
65,220,706.79,2385.18,11.92
65,240,701.67,2485.88,11.81
65,260,701.8,2567.65,11.91
70,100,963.18,1492.04,15.7
70,120,786.92,1441.84,12.85
70,140,742.88,1600.42,12.28
70,160,741.77,1787.93,12.06
70,180,725.73,1970.29,11.87
70,200,713.23,2174.98,11.83
70,220,716.83,2419.71,11.94
70,240,722.78,2541.79,11.79
70,260,709.07,2599.63,11.91
75,100,1068.88,1522.4,16.01
75,120,806.53,1449.84,12.89
75,140,800.18,1601.62,12.17
75,160,774.1,1788.65,12.04
75,180,763.42,1973.77,11.84
75,200,770.84,2185.15,11.81
75,220,777.64,2397.22,11.88
75,240,773.76,2572.95,11.94
75,260,763.32,2604.58,11.85
80,100,1107.92,1551.41,16.2
80,120,879.18,1456.43,12.9
80,140,838.52,1616.51,12.27
80,160,823.48,1783.67,11.98
80,180,820.54,1968.38,11.78
80,200,834.05,2204.34,11.88
80,220,833.71,2421.11,11.89
80,240,821.53,2533.16,11.83
80,260,821.32,2604.09,11.84
85,100,1189.14,1554.55,16.22
85,120,949.74,1473.35,12.89
85,140,890.38,1590.46,12.15
85,160,891.02,1795.04,12.01
85,180,864.68,1979.0,11.85
85,200,875.21,2219.69,11.86
85,220,871.72,2424.14,11.84
85,240,868.65,2554.44,11.84
85,260,861.71,2640.28,11.86
90,100,1235.01,1542.33,16.08
90,120,999.17,1454.06,12.84
90,140,950.1,1613.58,12.22
90,160,911.47,1753.82,11.8
90,180,922.4,1985.67,11.88
90,200,916.58,2203.73,11.79
90,220,920.99,2416.1,11.88
90,240,904.22,2546.36,11.77
90,260,900.78,2629.6,11.69
95,100,1307.77,1551.55,16.18
95,120,1040.27,1453.5,12.81
95,140,993.61,1601.87,12.09
95,160,964.49,1780.11,11.89
95,180,960.16,2013.06,11.88
95,200,968.76,2205.81,11.82
95,220,961.27,2392.04,11.74
