CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,100,574.62,931.31,10.02
65,120,547.17,1006.25,9.58
65,140,541.1,1061.49,9.51
65,160,543.34,1076.96,9.52
65,180,539.94,1069.02,9.5
65,200,629.83,1139.79,10.76
65,220,544.01,1089.2,9.71
65,240,544.23,1084.24,9.58
65,260,541.78,1091.26,9.56
70,100,564.79,886.85,9.44
70,120,620.44,1041.58,9.97
70,140,563.2,1063.0,9.4
70,160,566.3,1101.98,9.52
70,180,569.27,1103.88,9.64
70,200,574.97,1105.58,9.74
70,220,574.93,1112.24,9.73
70,240,633.13,1135.3,10.12
70,260,580.66,1125.22,9.83
75,100,598.48,874.42,9.33
75,120,613.47,1039.74,9.61
75,140,585.38,1040.23,9.06
75,160,610.23,1105.81,9.62
75,180,583.9,1053.09,9.06
75,200,568.71,1035.67,8.86
75,220,596.86,1091.22,9.4
75,240,583.22,1051.08,9.03
75,260,583.22,1070.02,9.09
80,100,619.59,848.61,9.09
80,120,604.37,978.99,8.96
80,140,584.72,988.64,8.61
80,160,588.53,1033.1,8.84
80,180,582.29,1020.54,8.6
80,200,581.44,1012.28,8.55
80,220,580.32,1022.45,8.53
80,240,600.15,1049.63,8.84
80,260,579.57,1016.13,8.54
85,100,647.38,851.75,9.03
85,120,631.98,969.43,8.85
85,140,623.53,1006.86,8.69
85,160,597.21,1001.14,8.35
85,180,607.87,1020.21,8.48
85,200,609.72,1019.81,8.55
85,220,605.52,999.17,8.44
85,240,601.31,1011.05,8.44
85,260,614.05,1014.21,8.57
90,100,669.89,832.85,8.85
90,120,638.69,935.71,8.45
90,140,650.18,988.51,8.58
90,160,641.08,1016.82,8.45
90,180,645.63,1020.13,8.54
90,200,645.8,1012.76,8.54
90,220,649.64,1034.13,8.63
90,240,650.4,1019.23,8.57
90,260,653.19,1035.95,8.62
95,100,706.25,840.0,8.93
95,120,674.31,938.5,8.5
95,140,667.9,990.3,8.4
95,160,675.0,1010.92,8.52
95,180,662.57,1010.1,8.34
95,200,677.57,1022.76,8.52
95,220,672.1,1012.58,8.5
95,240,672.07,1021.41,8.45
95,260,677.37,1013.97,8.52
110,100,759.12,788.02,8.36
110,120,720.72,874.92,7.95
110,140,717.72,928.58,7.89
110,160,718.0,953.66,7.88
110,180,712.01,969.04,7.85
110,200,719.07,964.32,7.89
110,220,716.91,961.84,7.87
110,240,718.38,963.07,7.91
110,260,717.26,958.06,7.89
120,100,758.83,785.93,8.33
120,120,732.27,881.55,7.99
120,140,725.49,923.39,7.89
120,160,723.4,952.62,7.9
120,180,721.87,960.22,7.87
120,200,724.32,958.97,7.87
120,220,717.29,960.18,7.86
120,240,721.87,959.43,7.87
120,260,716.9,960.95,7.84
65,100,561.29,907.38,9.79
65,120,545.97,1012.0,9.55
65,140,542.83,1068.86,9.55
65,160,542.3,1072.84,9.57
65,180,540.18,1082.92,9.52
65,200,540.96,1080.4,9.56
65,220,541.04,1080.88,9.55
65,240,537.17,1073.71,9.49
65,260,540.76,1089.34,9.54
70,100,550.47,864.71,9.28
70,120,569.53,1024.42,9.66
70,140,553.5,1053.77,9.26
70,160,557.61,1089.36,9.44
70,180,561.33,1065.66,9.36
70,200,554.78,1063.56,9.22
70,220,571.03,1094.31,9.62
70,240,627.2,1133.79,10.09
70,260,556.88,1062.62,9.24
75,100,595.1,861.64,9.23
75,120,589.46,995.24,9.19
75,140,594.41,1053.81,9.24
75,160,584.21,1066.36,9.17
75,180,601.14,1105.38,9.52
75,200,589.33,1066.2,9.18
75,220,590.97,1066.59,9.13
75,240,583.59,1071.44,9.05
75,260,602.39,1082.1,9.32
80,100,609.03,833.85,8.95
80,120,610.12,974.14,9.0
80,140,579.89,987.15,8.47
80,160,586.71,1027.18,8.66
80,180,579.81,1016.31,8.52
80,200,574.34,1005.48,8.45
80,220,644.73,1051.17,9.13
80,240,579.46,1027.18,8.57
80,260,579.71,1026.9,8.55
85,100,655.64,860.11,9.19
85,120,621.79,934.01,8.67
85,140,623.63,1003.51,8.71
85,160,638.1,1052.21,8.92
85,180,609.78,1024.27,8.53
85,200,613.58,1030.35,8.59
85,220,611.38,1019.87,8.55
85,240,607.76,1024.64,8.54
85,260,605.48,1008.34,8.45
90,100,672.24,851.67,8.92
90,120,651.0,944.33,8.62
90,140,686.81,1012.3,8.75
90,160,641.65,1020.15,8.48
90,180,649.56,1033.58,8.63
90,200,646.92,1028.76,8.54
90,220,696.44,1038.81,8.83
90,240,648.64,1034.05,8.6
90,260,648.79,1015.83,8.57
95,100,684.81,815.49,8.61
95,120,647.42,905.73,8.16
95,140,676.05,986.24,8.54
95,160,649.75,991.44,8.16
95,180,684.37,1035.56,8.59
95,200,684.76,1028.5,8.58
95,220,684.33,1029.01,8.65
95,240,675.93,1019.57,8.49
95,260,650.19,993.05,8.17
110,100,757.25,783.87,8.32
110,120,721.72,873.22,7.95
110,140,720.69,929.82,7.91
110,160,719.12,970.95,7.87
110,180,719.77,970.93,7.88
110,200,719.72,964.34,7.9
110,220,717.17,971.5,7.86
110,240,722.19,964.0,7.89
110,260,720.37,968.65,7.88
120,100,767.9,799.65,8.37
120,120,728.72,878.9,7.96
120,140,725.56,927.53,7.9
120,160,725.57,964.53,7.87
120,180,724.25,964.85,7.89
120,200,716.45,979.51,7.86
120,220,717.76,957.6,7.84
120,240,720.53,970.68,7.86
120,260,718.11,977.45,7.85
65,100,560.4,912.32,9.79
65,120,546.13,1007.76,9.58
65,140,536.85,1061.9,9.48
65,160,537.49,1062.31,9.45
65,180,537.1,1078.69,9.48
65,200,537.47,1067.4,9.5
65,220,538.18,1085.45,9.51
