CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,797.17,281.55,8.43
250,240,789.34,275.68,8.39
250,220,800.94,277.6,8.45
250,200,802.82,275.71,8.47
250,180,803.88,282.52,8.47
250,160,805.13,294.51,8.5
250,140,809.37,279.05,8.54
250,120,807.23,266.89,8.52
250,100,852.8,296.28,8.98
230,260,798.6,316.75,8.39
230,240,799.27,307.84,8.41
230,220,-261339.74,294.16,8.44
230,200,800.9,301.91,8.42
230,180,796.52,294.81,8.39
230,160,806.27,283.06,8.49
230,140,809.84,280.71,8.46
230,120,819.48,273.41,8.64
230,100,856.57,306.0,9.02
210,260,806.79,306.41,8.46
210,240,787.25,307.67,8.32
210,220,795.92,281.32,8.41
210,200,801.38,276.55,8.42
210,180,796.86,266.33,8.44
210,160,806.14,263.06,8.46
210,140,809.58,254.86,8.55
210,120,817.53,275.45,8.6
210,100,855.85,282.94,8.99
190,260,798.01,293.18,8.44
190,240,797.98,314.13,8.42
190,220,802.09,306.24,8.46
190,200,805.65,305.79,8.45
190,180,799.99,294.43,8.42
190,160,805.66,282.51,8.49
190,140,815.27,271.44,8.59
190,120,816.5,276.77,8.64
190,100,854.72,302.58,9.01
170,260,-261348.45,286.67,8.41
170,240,802.12,305.22,8.46
170,220,801.76,309.74,8.45
170,200,796.13,290.38,8.44
170,180,803.74,294.52,8.49
170,160,805.74,280.94,8.52
170,140,811.43,269.7,8.54
170,120,817.28,290.52,8.62
170,100,853.35,300.1,9.0
150,260,800.54,288.96,8.38
150,240,797.65,291.32,8.43
150,220,806.2,267.07,8.45
150,200,806.55,301.07,8.46
150,180,807.7,292.08,8.46
150,160,809.27,280.65,8.49
150,140,818.56,278.03,8.55
150,120,817.9,278.87,8.6
150,100,857.26,310.14,9.03
130,260,795.68,306.13,8.41
130,240,805.7,281.77,8.47
130,220,796.96,288.32,8.45
130,200,789.97,272.31,8.31
130,180,796.44,271.55,8.42
130,160,804.36,267.36,8.47
130,140,813.83,256.37,8.56
130,120,815.94,275.28,8.61
130,100,850.18,292.83,8.98
110,260,787.84,284.4,8.53
110,240,790.64,302.67,8.55
110,220,795.28,286.5,8.59
110,200,786.15,306.21,8.54
110,180,793.01,292.99,8.55
110,160,792.99,294.51,8.59
110,140,793.82,301.24,8.61
110,120,805.1,275.92,8.7
110,100,842.7,297.75,9.07
90,260,751.54,317.93,9.74
90,240,759.38,351.35,9.88
90,220,802.06,356.18,10.44
90,200,813.42,340.81,10.64
90,180,766.79,336.1,9.92
90,160,772.96,321.84,10.01
90,140,766.63,298.04,9.93
90,120,793.12,317.87,10.36
90,100,811.21,338.38,10.55
70,260,828.99,411.14,13.42
70,240,849.24,430.37,13.82
70,220,816.35,393.61,13.17
70,200,834.02,405.1,13.42
70,180,844.65,389.02,13.71
70,160,848.09,406.85,13.76
70,140,848.37,396.49,13.78
70,120,834.67,390.06,13.53
70,100,878.0,412.0,14.23
250,260,51.9,298.62,8.4
250,240,802.58,321.39,8.44
250,220,800.05,317.85,8.39
250,200,808.27,321.49,8.46
250,180,809.79,308.06,8.46
250,160,809.43,311.14,8.51
250,140,809.57,256.1,8.53
250,120,818.66,287.83,8.62
250,100,860.22,286.4,9.02
230,260,799.63,293.9,8.43
230,240,810.69,301.21,8.46
230,220,801.63,311.86,8.42
230,200,800.05,291.94,8.41
230,180,812.92,291.74,8.52
230,160,812.51,302.43,8.5
230,140,809.19,289.71,8.46
230,120,818.74,284.56,8.62
230,100,856.47,295.28,8.99
210,260,799.12,281.45,8.36
210,240,802.02,276.89,8.43
210,220,798.95,269.01,8.43
210,200,807.55,316.08,8.48
210,180,811.51,292.48,8.47
210,160,809.34,287.42,8.49
210,140,808.52,289.82,8.53
210,120,818.82,264.89,8.63
210,100,852.36,283.85,8.97
190,260,804.69,293.11,8.45
190,240,800.33,311.03,8.41
190,220,798.01,329.42,8.44
190,200,807.98,325.35,8.46
190,180,804.71,290.87,8.49
190,160,809.66,259.91,8.47
190,140,816.54,242.76,8.56
190,120,823.6,278.16,8.66
190,100,855.29,284.53,8.99
170,260,792.45,302.58,8.37
170,240,795.92,307.13,8.43
170,220,796.55,308.04,8.44
170,200,807.25,296.28,8.47
170,180,797.61,288.46,8.39
170,160,801.92,287.11,8.5
170,140,811.99,305.22,8.57
170,120,818.89,285.79,8.64
170,100,850.82,301.73,9.0
150,260,796.52,313.7,8.38
150,240,812.64,300.91,8.47
150,220,793.74,326.95,8.33
150,200,813.08,300.88,8.47
150,180,802.52,298.37,8.44
150,160,801.26,289.71,8.45
150,140,809.66,278.69,8.52
150,120,824.15,273.89,8.65
150,100,856.44,309.04,9.01
130,260,806.99,317.85,8.45
130,240,797.92,296.74,8.42
130,220,796.17,274.87,8.41
130,200,803.76,278.73,8.48
130,180,805.53,282.22,8.48
130,160,812.68,285.49,8.51
130,140,816.02,274.54,8.55
130,120,820.62,272.98,8.63
130,100,851.53,287.86,8.99
110,260,787.54,299.04,8.5
110,240,785.29,285.4,8.54
110,220,794.66,310.05,8.6
110,200,785.59,311.48,8.52
110,180,794.94,284.49,8.59
110,160,790.24,302.05,8.54
110,140,796.46,263.77,8.63
110,120,803.89,262.58,8.75
110,100,843.26,302.09,9.15
90,260,771.38,332.97,9.99
90,240,750.92,319.44,9.68
90,220,785.32,339.59,10.21
90,200,765.91,341.6,9.98
90,180,776.35,307.85,10.03
90,160,777.49,312.82,10.1
90,140,811.2,316.75,10.52
90,120,785.31,295.52,10.19
90,100,850.22,346.06,10.99
70,260,853.44,426.78,13.83
70,240,837.91,417.55,13.54
70,220,860.25,408.58,14.03
70,200,825.78,396.2,13.34
70,180,825.96,366.45,13.41
70,160,827.99,387.14,13.36
70,140,821.29,374.79,13.32
70,120,856.48,392.28,13.88
70,100,897.63,409.14,14.58
250,260,41.61,266.56,8.45
250,240,794.14,327.61,8.38
250,220,797.16,310.35,8.43
250,200,807.42,292.52,8.46
250,180,808.86,291.37,8.5
250,160,799.54,274.2,8.42
250,140,808.77,277.98,8.49
250,120,820.36,269.78,8.6
250,100,852.08,308.17,8.98
230,260,793.43,295.4,8.35
230,240,799.16,326.82,8.42
230,220,800.02,314.54,8.39
230,200,811.09,308.43,8.46
230,180,799.44,307.33,8.44
230,160,806.03,297.6,8.5
230,140,814.59,266.06,8.57
230,120,819.05,278.09,8.63
230,100,859.93,288.8,9.02
210,260,805.93,298.59,8.45
210,240,797.92,311.69,8.41
210,220,800.39,306.37,8.37
210,200,801.96,303.05,8.47
210,180,808.37,294.1,8.48
210,160,798.42,280.65,8.43
210,140,807.27,283.19,8.49
210,120,816.07,285.08,8.63
210,100,865.52,296.37,9.06
190,260,796.38,306.52,8.43
190,240,795.62,315.76,8.43
190,220,795.92,308.32,8.38
190,200,804.64,298.86,8.45
190,180,804.51,299.2,8.47
190,160,806.86,285.73,8.5
190,140,815.0,287.01,8.59
190,120,815.69,271.85,8.63
190,100,848.5,315.42,8.98
170,260,795.39,308.44,8.41
170,240,795.96,277.49,8.44
170,220,799.06,296.31,8.47
170,200,801.48,272.02,8.46
170,180,806.57,301.32,8.49
170,160,802.11,283.36,8.49
170,140,811.58,284.23,8.57
170,120,815.67,276.65,8.62
170,100,850.89,310.79,8.99
150,260,806.47,294.04,8.45
150,240,798.24,282.48,8.41
150,220,800.77,284.47,8.44
150,200,796.65,279.76,8.38
150,180,805.5,263.7,8.48
150,160,806.41,265.76,8.51
150,140,815.69,287.2,8.58
150,120,824.22,281.5,8.68
150,100,854.18,295.21,9.0
130,260,795.23,293.11,8.45
130,240,793.31,287.75,8.43
130,220,803.93,280.29,8.48
130,200,801.67,279.4,8.48
130,180,802.74,277.53,8.48
130,160,806.93,292.41,8.5
130,140,803.4,286.09,8.49
130,120,818.83,270.91,8.64
130,100,851.47,307.62,9.03
110,260,796.63,281.35,8.56
110,240,787.98,275.12,8.51
110,220,787.45,315.3,8.55
110,200,793.72,285.35,8.56
110,180,783.02,309.22,8.52
110,160,795.75,296.7,8.65
110,140,804.39,283.1,8.73
110,120,802.42,267.75,8.69
110,100,838.51,305.28,9.1
90,260,784.41,342.62,10.17
90,240,791.65,338.14,10.32
90,220,784.54,314.11,10.08
90,200,765.68,310.92,9.91
90,180,770.24,320.36,9.85
90,160,763.26,316.95,9.83
90,140,773.21,312.89,10.02
90,120,780.87,309.12,10.11
90,100,806.53,317.33,10.45
70,260,859.27,423.94,13.97
