System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
01:26:02.616,0.0,1.17,0.0,0.0,2.49,12.26,3.21,0.09,0.33
01:26:02.716,0.0,1.0,0.0,0.0,5.94,23.0,2.61,0.05,0.21
01:26:02.816,0.0,1.0,0.0,0.0,5.99,21.3,2.44,0.06,0.21
01:26:02.917,0.0,1.0,0.0,0.0,5.26,24.59,2.12,0.03,0.08
01:26:03.017,0.0,1.21,0.01,0.01,49.39,43.44,3.95,0.27,0.62
01:26:03.117,0.09,1.44,0.01,0.01,1057.1,21.49,7.04,0.72,1.33
01:26:03.217,0.43,1.28,0.0,0.01,5361.71,52.98,8.7,1.02,1.2
01:26:03.317,0.49,1.3,0.0,0.01,6137.33,52.05,8.92,1.03,1.2
01:26:03.417,0.5,1.32,0.0,0.02,6192.54,52.59,8.95,1.03,1.2
01:26:03.518,0.48,1.33,0.0,0.01,5970.43,52.63,8.95,1.02,1.2
01:26:03.618,0.46,1.33,0.0,0.02,5794.41,53.61,8.87,1.02,1.21
01:26:03.718,0.46,1.34,0.0,0.02,5666.0,54.4,8.93,1.01,1.2
01:26:03.817,0.45,1.38,0.0,0.02,5590.26,55.22,8.95,1.01,1.2
01:26:03.916,0.43,1.41,0.0,0.02,5378.93,55.08,8.94,1.01,1.2
01:26:04.016,0.42,1.4,0.0,0.01,5227.05,58.91,8.84,1.0,1.2
01:26:04.116,0.4,1.43,0.01,0.04,4989.57,56.38,8.97,1.04,1.2
01:26:04.216,0.41,1.58,0.0,0.01,5149.3,60.71,9.08,1.01,1.2
01:26:04.316,0.39,1.51,0.0,0.03,4815.68,60.8,9.05,1.02,1.2
01:26:04.416,0.34,1.56,0.0,0.03,4253.54,59.53,9.11,1.03,1.4
01:26:04.516,0.31,1.53,0.0,0.03,3802.26,62.59,9.11,1.03,1.5
01:26:04.617,0.29,1.65,0.0,0.01,3647.8,64.25,9.12,1.01,1.59
01:26:04.717,0.25,1.58,0.01,0.05,3054.77,59.95,9.17,1.04,1.73
01:26:04.817,0.18,1.71,0.0,0.03,2282.8,59.84,9.12,1.01,1.93
01:26:04.917,0.13,1.65,0.0,0.02,1670.8,60.59,9.35,1.02,2.12
01:26:05.018,0.11,1.98,0.0,0.02,1325.22,56.99,9.25,1.02,2.12
01:26:05.118,0.12,1.07,0.09,0.12,1528.46,29.4,9.31,1.1,2.01
01:26:05.218,0.23,1.21,0.52,0.22,2876.55,25.06,9.31,1.31,1.62
01:26:05.318,0.19,1.02,0.65,0.27,2397.88,24.72,9.58,1.36,1.87
01:26:05.419,0.19,1.14,0.69,0.27,2406.64,23.24,9.48,1.37,1.77
01:26:05.519,0.17,1.27,0.59,0.19,2129.79,20.96,9.42,1.33,1.69
01:26:05.620,0.12,1.8,0.18,0.09,1434.32,14.85,9.46,1.15,1.53
01:26:05.721,0.04,1.34,0.16,0.76,437.58,3.44,9.23,1.36,1.65
01:26:05.820,0.04,1.68,0.2,0.96,546.71,3.43,9.39,1.41,1.28
01:26:05.921,0.05,1.75,0.2,0.99,562.24,3.38,9.5,1.42,1.21
01:26:06.020,0.04,1.74,0.2,0.98,560.38,3.37,9.44,1.41,1.2
01:26:06.121,0.04,1.75,0.21,0.99,561.48,3.37,9.51,1.42,1.21
01:26:06.221,0.04,1.7,0.2,0.98,557.1,3.42,9.44,1.42,1.24
01:26:06.321,0.04,1.73,0.2,0.97,553.59,3.36,9.36,1.4,1.22
01:26:06.422,0.04,1.73,0.21,0.99,563.39,3.39,9.51,1.42,1.21
01:26:06.522,0.04,1.71,0.21,0.98,554.67,3.41,9.43,1.42,1.24
01:26:06.622,0.06,1.73,0.21,0.97,720.07,4.37,9.37,1.4,1.2
01:26:06.722,0.73,1.46,0.54,0.24,9061.6,64.98,9.24,1.32,1.16
01:26:06.822,0.78,1.47,0.55,0.08,9731.76,69.64,9.23,1.28,1.17
01:26:06.922,0.78,1.47,0.53,0.08,9721.26,69.73,9.19,1.27,1.16
01:26:07.022,0.78,1.47,0.53,0.08,9758.08,69.8,9.2,1.27,1.16
01:26:07.122,0.78,1.47,0.53,0.08,9741.22,69.89,9.26,1.28,1.16
01:26:07.223,0.78,1.47,0.53,0.09,9765.52,69.96,9.3,1.29,1.17
01:26:07.323,0.78,1.46,0.52,0.09,9705.32,70.06,9.14,1.27,1.16
01:26:07.423,0.78,1.47,0.52,0.09,9800.87,70.16,9.31,1.29,1.16
01:26:07.523,0.79,1.47,0.52,0.1,9777.97,70.26,9.22,1.28,1.17
01:26:07.624,0.78,1.46,0.52,0.1,9833.61,70.35,9.24,1.28,1.16
01:26:07.725,0.78,1.46,0.52,0.1,9820.86,70.42,9.3,1.29,1.17
01:26:07.824,0.79,1.46,0.52,0.11,9734.43,70.53,9.16,1.27,1.16
01:26:07.924,0.79,1.46,0.52,0.11,9809.24,70.61,9.27,1.28,1.17
01:26:08.024,0.79,1.47,0.52,0.11,9795.46,70.69,9.18,1.27,1.16
01:26:08.123,0.78,1.46,0.52,0.12,9761.6,70.35,9.16,1.27,1.16
01:26:08.223,0.77,1.46,0.51,0.12,9514.65,68.99,9.27,1.28,1.16
01:26:08.323,0.77,1.46,0.52,0.14,9656.82,69.51,9.27,1.29,1.16
01:26:08.423,0.78,1.46,0.53,0.14,9720.21,70.07,9.18,1.29,1.17
01:26:08.523,0.78,1.46,0.53,0.14,9716.38,70.09,9.23,1.29,1.16
01:26:08.623,0.79,1.46,0.53,0.14,9859.12,71.19,9.22,1.28,1.16
01:26:08.723,0.79,1.46,0.54,0.15,9901.28,70.91,9.31,1.31,1.16
01:26:08.824,0.77,1.46,0.53,0.15,9654.85,69.52,9.27,1.3,1.17
01:26:08.924,0.78,1.46,0.53,0.15,9755.96,70.31,9.26,1.29,1.16
01:26:09.024,0.78,1.46,0.53,0.15,9735.45,70.55,9.18,1.28,1.16
01:26:09.124,0.78,1.46,0.54,0.16,9797.54,70.59,9.28,1.3,1.16
01:26:09.224,0.78,1.46,0.55,0.16,9805.82,70.44,9.3,1.3,1.16
01:26:09.325,0.78,1.46,0.55,0.16,9800.57,70.41,9.33,1.32,1.16
01:26:09.425,0.78,1.46,0.55,0.17,9688.8,70.19,9.23,1.3,1.16
01:26:09.525,0.77,1.45,0.55,0.17,9667.32,69.97,9.22,1.3,1.16
01:26:09.626,0.78,1.46,0.54,0.17,9746.96,70.0,9.33,1.31,1.16
01:26:09.725,0.77,1.45,0.54,0.17,9623.22,70.16,9.16,1.3,1.16
01:26:09.826,0.78,1.45,0.55,0.17,9726.69,70.29,9.31,1.32,1.16
01:26:09.926,0.78,1.46,0.55,0.17,9735.85,70.41,9.24,1.31,1.16
01:26:10.026,0.76,1.45,0.55,0.18,9535.67,69.03,9.27,1.31,1.16
01:26:10.127,0.75,1.45,0.54,0.18,9419.32,68.13,9.34,1.33,1.16
01:26:10.226,0.78,1.45,0.55,0.19,9640.41,70.58,9.1,1.3,1.16
01:26:10.327,0.78,1.44,0.56,0.19,9727.29,70.84,9.3,1.34,1.16
01:26:10.427,0.79,1.45,0.56,0.19,9732.37,71.0,9.18,1.32,1.15
01:26:10.527,0.78,1.43,0.57,0.2,9722.62,70.99,9.24,1.32,1.15
01:26:10.627,0.78,1.44,0.57,0.2,9797.69,71.26,9.36,1.34,1.15
01:26:10.727,0.78,1.42,0.56,0.2,9790.85,72.29,9.19,1.32,1.15
01:26:10.828,0.79,1.42,0.57,0.2,9835.89,72.44,9.27,1.33,1.15
01:26:10.928,0.79,1.42,0.57,0.2,9805.09,72.59,9.22,1.32,1.15
01:26:11.028,0.79,1.42,0.57,0.2,9775.03,72.73,9.25,1.33,1.15
01:26:11.127,0.79,1.42,0.57,0.2,9781.49,72.91,9.13,1.31,1.15
01:26:11.227,0.79,1.41,0.57,0.2,9819.02,73.11,9.24,1.34,1.15
01:26:11.327,0.79,1.42,0.58,0.2,9911.98,73.22,9.28,1.34,1.15
01:26:11.427,0.79,1.42,0.57,0.2,9870.63,73.36,9.18,1.33,1.15
01:26:11.527,0.79,1.41,0.59,0.21,9848.21,73.3,9.3,1.36,1.15
01:26:11.627,0.79,1.41,0.58,0.22,9804.39,73.14,9.21,1.34,1.15
01:26:11.727,0.79,1.41,0.57,0.21,9772.62,73.07,9.24,1.34,1.15
01:26:11.827,0.79,1.4,0.58,0.21,9795.96,73.27,9.27,1.35,1.15
01:26:11.927,0.79,1.41,0.58,0.21,9760.79,73.5,9.2,1.34,1.15
01:26:12.027,0.79,1.4,0.58,0.22,9878.16,73.66,9.31,1.35,1.15
01:26:12.128,0.79,1.4,0.58,0.22,9884.65,73.79,9.28,1.35,1.15
01:26:12.228,0.79,1.4,0.58,0.22,9818.32,74.02,9.27,1.35,1.15
01:26:12.327,0.79,1.39,0.58,0.22,9783.68,74.18,9.16,1.33,1.15
01:26:12.427,0.8,1.41,0.59,0.22,9850.07,74.29,9.22,1.34,1.15
01:26:12.526,0.8,1.4,0.58,0.22,9866.49,74.4,9.21,1.34,1.15
01:26:12.627,0.78,1.4,0.59,0.23,9766.67,73.23,9.3,1.35,1.15
01:26:12.727,0.73,1.41,0.57,0.24,9189.02,68.22,9.32,1.35,1.15
01:26:12.827,0.73,1.4,0.55,0.23,9037.89,68.16,9.18,1.33,1.15
01:26:12.926,0.74,1.41,0.56,0.23,9098.82,68.47,9.2,1.33,1.15
01:26:13.025,0.74,1.41,0.56,0.23,9196.89,68.67,9.22,1.33,1.15
01:26:13.126,0.74,1.4,0.57,0.24,9262.17,69.01,9.33,1.35,1.15
01:26:13.226,0.74,1.4,0.57,0.24,9226.92,69.33,9.21,1.33,1.15
01:26:13.325,0.75,1.4,0.57,0.24,9264.28,69.63,9.24,1.34,1.15
01:26:13.426,0.75,1.4,0.57,0.24,9298.69,69.95,9.23,1.34,1.15
01:26:13.526,0.75,1.4,0.57,0.24,9279.89,70.06,9.29,1.35,1.15
01:26:13.625,0.75,1.4,0.57,0.24,9277.2,70.37,9.2,1.34,1.15
01:26:13.724,0.76,1.41,0.59,0.25,9436.04,70.66,9.28,1.35,1.15
01:26:13.824,0.76,1.4,0.59,0.25,9432.03,71.33,9.23,1.34,1.15
01:26:13.923,0.76,1.39,0.58,0.24,9343.88,71.27,9.21,1.34,1.15
01:26:14.023,0.76,1.39,0.59,0.25,9489.22,71.69,9.21,1.34,1.15
01:26:14.123,0.76,1.39,0.59,0.25,9484.63,72.04,9.3,1.36,1.15
01:26:14.223,0.77,1.39,0.59,0.25,9590.45,72.25,9.27,1.35,1.15
01:26:14.323,0.77,1.38,0.59,0.25,9564.72,72.61,9.24,1.35,1.15
01:26:14.423,0.78,1.39,0.6,0.26,9675.37,72.92,9.32,1.36,1.15
01:26:14.523,0.78,1.39,0.6,0.26,9609.4,73.14,9.23,1.34,1.15
01:26:14.624,0.78,1.39,0.6,0.26,9757.32,73.48,9.38,1.37,1.15
01:26:14.723,0.78,1.39,0.6,0.26,9697.84,73.83,9.22,1.35,1.15
01:26:14.823,0.78,1.39,0.6,0.27,9649.0,73.52,9.17,1.35,1.15
