CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
65,200,201.71,462.83,3.52
65,180,207.46,441.37,3.6
65,160,217.45,423.46,3.89
65,140,221.51,397.82,3.83
65,120,234.52,363.95,4.05
65,100,260.34,352.85,4.48
105,260,270.0,486.94,3.04
105,240,267.08,477.77,2.98
105,220,264.19,469.0,2.97
105,200,272.41,457.79,3.05
105,180,277.06,427.41,3.1
105,160,287.15,405.9,3.21
105,140,299.23,380.14,3.34
105,120,316.16,351.24,3.53
105,100,355.24,338.15,3.96
100,260,261.49,488.13,3.2
100,240,259.58,477.94,3.06
100,220,257.98,472.19,3.05
100,200,262.69,458.47,3.08
100,180,269.52,426.76,3.17
100,160,276.49,406.13,3.24
100,140,292.88,366.84,3.42
100,120,307.91,355.09,3.6
100,100,345.02,343.32,4.03
95,260,245.15,479.56,3.02
95,240,248.78,475.21,3.05
95,220,251.84,477.09,3.19
95,200,255.42,462.06,3.12
95,180,263.78,443.45,3.29
95,160,264.0,408.09,3.24
95,140,280.46,381.48,3.43
95,120,293.25,355.35,3.57
95,100,332.37,352.52,4.05
90,260,240.9,494.18,3.1
90,240,242.81,495.58,3.13
90,220,247.1,484.01,3.19
90,200,259.15,471.04,3.34
90,180,256.93,437.44,3.32
90,160,261.27,399.93,3.37
90,140,281.87,393.14,3.62
90,120,286.79,370.04,3.68
90,100,322.26,351.8,4.13
85,260,230.92,491.21,3.14
85,240,232.62,493.8,3.17
85,220,226.17,480.06,3.18
85,200,234.42,464.14,3.17
85,180,238.75,429.38,3.23
85,160,249.12,405.59,3.36
85,140,254.78,379.63,3.45
85,120,269.68,348.13,3.64
85,100,307.55,352.94,4.15
80,260,231.68,492.56,3.39
80,240,215.84,483.51,3.15
80,220,223.51,501.68,3.32
80,200,222.17,452.43,3.23
80,180,238.85,440.73,3.48
80,160,235.56,412.02,3.41
80,140,260.96,409.55,3.86
80,120,261.96,365.72,3.8
80,100,285.87,342.18,4.12
75,260,212.0,483.74,3.24
75,240,209.57,494.85,3.21
75,220,205.57,467.48,3.2
75,200,216.72,466.72,3.34
75,180,216.98,426.02,3.32
75,160,222.54,411.74,3.4
75,140,234.08,392.54,3.59
75,120,247.62,369.49,3.78
75,100,274.83,355.22,4.18
70,260,213.3,507.34,3.55
70,240,211.99,508.73,3.5
70,220,209.53,510.25,3.43
70,200,213.94,461.06,3.49
70,180,216.05,453.13,3.54
70,160,222.52,430.21,3.71
70,140,235.15,403.52,3.85
70,120,242.38,375.96,4.05
70,100,275.48,366.38,4.54
65,260,198.41,488.62,3.46
65,240,200.89,501.56,3.49
65,220,200.53,497.83,3.48
65,200,207.27,473.29,3.6
65,180,216.14,450.44,3.76
65,160,222.36,427.64,3.88
65,140,220.79,394.45,3.84
65,120,235.12,382.3,4.07
65,100,259.75,355.87,4.48
