CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
75,120,54.89,29.26,0.88
75,100,87.95,71.3,1.41
70,260,57.85,48.33,0.97
70,240,56.6,68.03,0.98
70,220,55.47,72.13,0.98
70,200,56.58,61.63,0.98
70,180,56.08,57.26,1.0
70,160,56.82,51.58,0.99
70,140,55.33,41.41,0.96
70,120,62.52,43.55,1.06
70,100,84.45,56.51,1.39
65,260,58.99,95.87,1.09
65,240,59.38,89.81,1.11
65,220,59.83,67.3,1.09
65,200,59.28,84.81,1.1
65,180,58.99,77.12,1.1
65,160,59.86,71.5,1.1
65,140,58.61,69.03,1.09
65,120,59.27,57.79,1.1
65,100,85.0,89.01,1.53
