CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,1061.92,993.27,11.26
250,240,1061.38,984.81,11.25
250,220,1072.71,985.06,11.34
250,200,1060.16,957.81,11.19
250,180,1062.13,953.72,11.22
250,160,1051.19,948.93,11.14
250,140,1062.73,945.99,11.23
250,120,1061.7,950.98,11.26
250,100,1062.91,942.72,11.21
110,260,1055.4,951.81,11.25
110,240,1072.12,966.25,11.56
110,220,1056.27,953.17,11.25
110,200,1074.11,956.47,11.42
110,180,1058.88,949.74,11.29
110,160,1057.0,949.32,11.26
110,140,1076.53,956.67,11.45
110,120,1073.95,961.28,11.4
110,100,1058.18,933.27,11.22
95,260,1008.53,1040.7,12.43
95,240,1011.99,1025.08,12.44
95,220,1026.98,1046.33,12.64
95,200,1020.79,1048.22,12.58
95,180,1037.14,1058.47,12.77
95,160,1029.91,1062.06,12.81
95,140,1004.91,1020.6,12.37
95,120,990.07,998.06,12.15
95,100,995.88,1010.55,12.21
90,260,1011.03,1069.88,13.01
90,240,995.81,1072.71,12.8
90,220,1007.14,1089.34,13.05
90,200,1016.78,1098.01,13.19
90,180,1009.23,1089.83,13.06
90,160,1004.78,1079.35,12.99
90,140,995.6,1081.96,12.88
90,120,1010.41,1089.08,13.06
90,100,994.73,1070.59,12.9
85,260,1085.55,1203.09,14.55
85,240,1002.73,1146.75,13.68
85,220,999.19,1136.67,13.64
85,200,1008.47,1137.64,13.77
85,180,1027.1,1151.79,13.97
85,160,995.45,1127.76,13.61
85,140,1009.96,1141.21,13.81
85,120,996.79,1131.76,13.57
85,100,1015.9,1143.43,13.85
80,260,976.72,1167.42,14.22
80,240,943.8,1135.02,13.73
80,220,982.23,1174.96,14.22
80,200,944.98,1132.42,13.73
80,180,950.33,1143.3,13.81
80,160,958.21,1144.75,13.91
80,140,973.09,1176.42,14.3
80,120,967.6,1164.59,14.04
80,100,957.22,1144.11,13.85
75,260,970.58,1222.47,14.9
75,240,963.05,1217.53,14.8
75,220,-261166.19,1230.61,14.96
75,200,968.18,1231.43,14.86
75,180,975.83,1240.09,15.0
75,160,969.84,1227.67,14.86
75,140,968.32,1232.82,14.87
75,120,968.99,1229.76,14.86
75,100,977.63,1231.47,14.97
70,260,1112.71,1498.43,18.44
70,240,1084.6,1465.79,17.91
70,220,1120.78,1510.08,18.58
70,200,1061.49,1430.79,17.58
70,180,1039.45,1397.65,17.13
70,160,1081.18,1452.93,17.82
70,140,1045.55,1396.62,17.17
70,120,1045.28,1405.46,17.22
70,100,1060.7,1432.54,17.52
65,260,1054.91,1437.87,17.67
65,240,1201.98,1684.12,20.72
65,220,1199.66,1673.86,20.69
65,200,1204.41,1674.29,20.72
65,180,1215.6,1689.64,20.92
65,160,1216.88,1694.3,20.97
65,140,1060.54,1439.01,17.77
65,120,1197.37,1674.41,20.67
65,100,1198.04,1673.29,20.66
250,260,1037.73,963.15,11.04
250,240,1026.83,942.92,10.92
250,220,1036.46,952.53,11.02
250,200,-261063.49,998.26,11.58
250,180,1045.72,945.2,11.08
