CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,774.11,871.74,8.09
250,240,767.2,862.69,8.05
250,220,775.1,874.75,8.09
250,200,772.49,893.23,8.1
250,180,772.23,900.11,8.1
250,160,773.49,899.66,8.11
250,140,777.53,892.9,8.1
250,120,775.39,849.8,8.14
250,100,793.33,787.5,8.34
110,260,752.61,899.33,8.12
110,240,753.68,900.92,8.13
110,220,751.91,900.6,8.12
110,200,753.72,901.35,8.15
110,180,752.33,902.98,8.13
110,160,752.57,899.69,8.13
110,140,753.47,895.88,8.14
110,120,763.47,855.36,8.19
110,100,771.6,787.62,8.32
95,260,681.06,916.67,8.4
95,240,668.46,913.56,8.28
95,220,679.71,922.58,8.43
95,200,671.85,912.39,8.31
95,180,672.98,913.25,8.36
95,160,672.61,904.43,8.3
95,140,671.32,910.64,8.37
95,120,672.85,867.0,8.37
95,100,702.83,828.59,8.74
90,260,660.43,933.93,8.63
90,240,676.72,941.61,8.79
90,220,667.69,932.47,8.67
90,200,678.1,950.48,8.78
90,180,670.87,936.29,8.69
90,160,678.71,956.54,8.83
90,140,677.53,944.02,8.86
90,120,692.82,915.37,8.96
90,100,692.91,841.54,9.03
85,260,662.56,956.54,9.02
85,240,658.44,974.61,9.03
85,220,661.97,959.26,9.0
85,200,653.94,947.99,8.88
85,180,648.56,936.37,8.82
85,160,652.57,969.03,9.08
85,140,640.28,933.35,8.77
85,120,655.75,923.13,8.95
85,100,652.85,843.02,8.94
80,260,609.32,932.81,8.79
80,240,630.71,975.34,9.18
80,220,598.31,936.11,8.75
80,200,626.41,976.36,9.11
80,180,601.44,952.29,8.77
80,160,611.11,937.63,8.84
80,140,605.89,925.68,8.72
80,120,603.54,902.34,8.73
80,100,614.65,846.02,8.99
75,260,596.76,976.65,9.21
75,240,598.83,989.93,9.28
75,220,597.27,981.33,9.35
75,200,606.73,980.82,9.42
75,180,617.78,982.54,9.24
75,160,602.94,999.07,9.46
75,140,598.03,992.51,9.3
75,120,603.2,956.78,9.41
75,100,609.17,891.59,9.52
70,260,581.0,982.62,9.5
70,240,589.4,1009.03,9.74
70,220,587.36,1018.83,9.75
70,200,590.51,996.62,9.71
70,180,576.27,990.13,9.5
70,160,579.28,983.8,9.54
70,140,584.8,992.24,9.64
70,120,579.42,977.83,9.6
70,100,587.53,893.94,9.68
65,260,596.92,1036.76,10.23
65,240,596.25,1054.14,10.29
65,220,596.91,1046.73,10.24
65,200,583.51,1004.01,9.87
65,180,597.03,1042.09,10.22
65,160,575.51,991.9,9.71
65,140,590.63,1043.98,10.18
65,120,597.08,1043.77,10.43
65,100,593.89,918.41,10.02
250,260,777.5,881.99,8.12
250,240,773.27,885.37,8.09
250,220,776.59,883.52,8.1
250,200,775.09,878.42,8.08
250,180,773.45,895.74,8.12
250,160,775.79,896.92,8.08
250,140,773.23,896.12,8.11
250,120,779.93,856.5,8.18
250,100,793.35,787.16,8.29
110,260,753.1,896.78,8.12
110,240,752.63,899.24,8.14
110,220,755.37,903.38,8.14
110,200,752.08,903.2,8.13
110,180,755.14,889.15,8.13
110,160,754.7,903.81,8.13
110,140,755.07,900.09,8.16
110,120,762.11,855.63,8.19
110,100,769.96,786.63,8.33
95,260,665.24,900.75,8.26
95,240,669.08,909.03,8.27
95,220,669.52,923.25,8.3
95,200,680.84,916.96,8.43
95,180,664.84,902.29,8.26
95,160,686.3,925.76,8.48
95,140,680.75,915.06,8.44
95,120,671.4,863.84,8.33
95,100,689.24,798.95,8.51
90,260,678.01,944.9,8.86
90,240,669.56,936.24,8.7
90,220,675.72,947.81,8.83
90,200,671.23,939.91,8.75
90,180,672.22,937.19,8.73
90,160,684.5,955.87,8.92
90,140,675.2,944.6,8.79
90,120,671.69,889.1,8.74
90,100,687.67,828.76,8.91
85,260,651.85,956.91,8.9
85,240,640.45,936.5,8.73
85,220,662.14,960.55,9.0
85,200,654.72,947.59,8.88
85,180,640.78,948.7,8.73
85,160,646.87,946.36,8.83
85,140,647.83,950.69,8.84
85,120,653.71,919.5,8.97
85,100,659.5,841.02,9.0
80,260,623.29,942.02,8.91
80,240,609.58,935.69,8.82
80,220,606.83,948.02,8.8
80,200,602.25,932.34,8.77
80,180,603.61,941.4,8.74
80,160,602.16,935.36,8.7
80,140,603.02,949.72,8.78
80,120,607.14,908.68,8.84
80,100,643.33,856.65,9.23
75,260,586.13,978.75,9.17
75,240,599.36,974.28,9.26
75,220,588.64,988.9,9.28
75,200,599.68,969.58,9.25
75,180,589.48,973.8,9.22
75,160,584.98,960.39,9.15
75,140,589.19,962.74,9.13
75,120,602.4,969.26,9.49
75,100,608.51,893.06,9.56
70,260,590.29,1005.71,9.75
70,240,582.28,1002.82,9.7
70,220,583.99,997.18,9.67
70,200,594.95,1008.02,9.82
70,180,586.28,997.27,9.64
70,160,585.82,1006.8,9.72
70,140,609.26,1003.36,9.86
70,120,581.97,969.76,9.58
70,100,594.7,924.58,9.89
65,260,597.5,1045.15,10.24
65,240,596.69,1045.62,10.23
65,220,596.74,1042.73,10.23
65,200,596.71,1047.03,10.25
65,180,594.71,1048.92,10.24
65,160,593.61,1033.22,10.09
65,140,596.05,1043.14,10.22
65,120,596.35,1028.11,10.24
65,100,602.08,959.56,10.32
250,260,748.6,850.15,7.96
250,240,773.43,870.97,8.08
250,220,773.43,880.3,8.09
250,200,774.17,883.62,8.09
250,180,773.19,886.86,8.07
250,160,769.89,899.22,8.11
250,140,771.19,898.18,8.1
250,120,774.52,852.33,8.15
250,100,797.95,786.97,8.32
110,260,754.01,898.24,8.14
110,240,757.8,901.64,8.13
110,220,755.55,898.59,8.13
110,200,753.98,899.82,8.12
110,180,752.56,902.38,8.12
110,160,752.15,906.05,8.14
110,140,760.34,898.54,8.13
110,120,762.32,857.22,8.2
110,100,777.13,798.61,8.37
