CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,649.64,603.45,6.86
250,240,650.49,599.98,6.89
250,220,648.37,598.45,6.85
250,200,650.11,597.08,6.89
250,180,644.87,584.85,6.85
250,160,647.85,595.49,6.85
250,140,644.52,587.95,6.84
250,120,644.21,601.3,6.84
250,100,643.94,586.97,6.83
110,260,646.34,598.53,6.92
110,240,645.97,597.34,6.91
110,220,644.35,598.18,6.88
110,200,645.97,598.11,6.89
110,180,644.59,598.7,6.89
110,160,645.68,598.16,6.9
110,140,647.92,598.62,6.93
110,120,646.63,596.86,6.9
110,100,644.17,598.93,6.87
95,260,582.53,619.87,7.19
95,240,581.49,619.27,7.19
95,220,582.81,610.16,7.22
95,200,597.23,619.02,7.37
95,180,583.38,620.29,7.19
95,160,592.06,618.46,7.27
95,140,584.11,620.8,7.23
95,120,590.57,620.83,7.28
95,100,577.2,607.66,7.14
90,260,610.05,663.15,7.91
90,240,614.89,674.39,8.04
90,220,609.39,661.81,7.9
90,200,599.94,664.99,7.81
90,180,624.38,685.95,8.16
90,160,593.12,652.42,7.7
90,140,616.67,673.53,8.05
90,120,603.05,653.25,7.78
90,100,605.23,660.2,7.79
85,260,577.73,675.1,7.93
85,240,564.83,649.84,7.72
85,220,579.7,671.91,7.98
85,200,573.07,650.16,7.77
85,180,558.8,637.24,7.63
85,160,556.33,637.27,7.65
85,140,573.14,659.84,7.82
85,120,557.07,636.99,7.63
85,100,577.35,660.1,7.89
80,260,556.78,695.72,8.26
80,240,545.06,663.46,7.91
80,220,544.61,677.7,7.97
80,200,545.72,663.87,7.95
80,180,538.49,662.44,7.84
80,160,558.29,674.57,8.12
80,140,547.21,661.47,7.94
80,120,544.31,659.31,7.87
80,100,560.45,675.71,8.11
75,260,550.64,710.28,8.56
75,240,544.97,688.83,8.4
75,220,560.89,720.29,8.7
75,200,539.15,697.56,8.33
75,180,549.97,707.51,8.51
75,160,540.86,697.6,8.38
75,140,568.72,729.85,8.81
75,120,543.98,696.74,8.41
75,100,545.16,698.85,8.42
70,260,608.02,831.95,10.19
70,240,623.9,856.77,10.45
70,220,597.7,808.0,9.93
70,200,601.92,835.35,10.07
70,180,597.11,811.35,9.96
70,160,596.48,811.24,9.92
70,140,591.24,807.92,9.9
70,120,611.71,844.47,10.28
70,100,600.72,823.2,10.01
65,260,593.94,846.57,10.3
65,240,593.1,844.4,10.3
65,220,599.0,843.95,10.36
65,200,599.26,842.87,10.35
65,180,592.61,843.98,10.27
65,160,599.18,843.27,10.33
65,140,599.65,844.9,10.4
65,120,598.9,843.8,10.33
65,100,593.9,846.78,10.3
250,260,643.79,606.94,6.85
250,240,652.03,605.4,6.86
250,220,648.06,603.04,6.87
250,200,651.63,600.84,6.91
250,180,647.26,601.65,6.86
250,160,661.77,609.43,6.98
250,140,643.94,586.38,6.84
250,120,646.85,600.59,6.85
250,100,651.92,586.78,6.86
110,260,645.89,596.18,6.89
110,240,644.45,597.56,6.89
110,220,646.7,597.76,6.9
110,200,644.82,597.01,6.89
110,180,646.87,594.95,6.91
110,160,646.36,596.14,6.9
110,140,645.61,596.69,6.89
110,120,674.53,618.36,7.24
110,100,645.37,595.77,6.9
95,260,590.17,618.38,7.26
95,240,584.0,619.98,7.23
95,220,599.72,619.49,7.37
95,200,606.72,643.56,7.54
95,180,601.82,635.1,7.55
95,160,586.01,602.09,7.07
95,140,608.5,627.59,7.48
95,120,584.88,606.78,7.16
95,100,586.4,619.33,7.26
90,260,599.85,662.53,7.81
90,240,610.49,655.41,7.81
90,220,589.62,640.69,7.66
90,200,593.89,651.58,7.72
90,180,623.09,686.64,8.12
90,160,601.16,663.84,7.86
90,140,601.47,663.71,7.82
90,120,593.89,649.91,7.71
90,100,594.93,649.62,7.75
85,260,572.01,662.08,7.85
85,240,551.92,627.69,7.52
85,220,573.78,650.99,7.83
85,200,588.07,687.2,8.05
85,180,580.86,674.66,7.94
85,160,564.19,650.91,7.73
85,140,571.51,663.35,7.81
85,120,571.64,664.02,7.81
85,100,570.95,664.94,7.79
80,260,550.99,664.63,8.0
