CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
95,220,1114.37,1029.61,13.66
95,200,1115.21,1029.94,13.68
95,180,1115.01,1031.01,13.66
95,160,1122.03,1039.74,13.77
95,140,1113.28,1037.22,13.64
95,120,1110.88,1038.53,13.64
95,100,1163.85,1090.43,14.41
90,260,1166.7,1135.82,15.01
90,240,1189.89,1165.27,15.38
90,220,1144.34,1111.7,14.79
90,200,1185.29,1167.64,15.34
90,180,1154.27,1135.98,14.91
90,160,1206.54,1179.77,15.61
90,140,1189.53,1170.92,15.36
90,120,1178.67,1159.71,15.22
90,100,1166.9,1148.95,15.1
85,260,1217.87,1253.09,16.55
85,240,1218.69,1256.53,16.54
85,220,1177.16,1210.63,15.93
85,200,1266.49,1327.4,17.43
85,180,1224.0,1262.82,16.72
85,160,1189.03,1231.97,16.2
85,140,1199.21,1233.37,16.26
85,120,1190.13,1224.43,16.22
85,100,1203.5,1233.83,16.34
80,260,1157.61,1267.58,16.8
80,240,1167.6,1290.75,16.94
80,220,1150.36,1265.28,16.72
80,200,1145.48,1256.39,16.59
80,180,1188.83,1309.04,17.28
80,160,1170.74,1277.39,16.97
80,140,1156.19,1277.99,16.83
80,120,1163.58,1288.53,16.9
80,100,1163.79,1279.43,16.89
75,260,1181.74,1366.95,18.14
75,240,1186.81,1377.91,18.26
75,220,1187.19,1383.15,18.26
75,200,1216.62,1423.8,18.77
75,180,1187.93,1376.48,18.2
75,160,1180.1,1364.46,18.12
75,140,1181.14,1378.89,18.14
75,120,1202.73,1407.1,18.53
75,100,1197.54,1386.42,18.38
70,260,1419.25,1744.36,23.0
70,240,1263.14,1573.6,20.77
70,220,1310.53,1648.21,21.66
70,200,1405.09,1738.57,22.91
70,180,1286.66,1613.58,21.24
70,160,1383.84,1757.07,23.06
70,140,1348.23,1686.22,22.3
70,120,1367.92,1731.37,22.77
70,100,1356.47,1709.45,22.54
65,260,1551.03,2037.3,26.74
65,240,1553.93,2035.04,26.76
65,220,1542.92,2030.46,26.62
65,200,1558.02,2031.83,26.81
65,180,1548.86,2030.06,26.66
65,160,1559.43,2045.37,26.85
65,140,1557.17,2033.29,26.83
65,120,1560.54,2044.3,26.85
65,100,1554.61,2045.31,26.8
