CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
250,260,2722.19,3712.46,28.72
250,240,2760.56,3771.14,29.08
250,220,2765.42,3827.19,29.08
250,200,2780.44,3853.2,29.34
250,180,2811.08,3885.5,29.54
250,160,2813.6,3895.18,29.7
250,140,2789.51,3726.95,29.31
250,120,2850.67,3448.21,30.09
250,100,3120.99,3196.43,32.78
110,260,2556.05,3543.27,27.21
110,240,1303.22,1619.8,13.96
110,220,2728.03,3841.12,29.24
110,200,2622.79,3669.07,28.23
110,180,2641.07,3720.82,28.44
110,160,2107.68,2864.82,22.53
110,140,2675.06,3643.45,28.81
110,120,2733.67,3360.42,29.48
110,100,2708.43,2785.27,28.87
95,260,1281.84,1824.05,15.91
95,240,2383.46,3769.1,29.21
95,220,2204.61,3502.25,27.26
95,200,2281.08,3599.39,27.95
95,180,1928.85,3041.17,23.87
95,160,2237.96,3608.66,27.69
95,140,2225.4,3493.42,27.46
95,120,2214.59,3082.21,27.29
95,100,2586.44,3089.69,31.97
90,260,2156.76,3513.33,28.08
90,240,2193.79,3545.43,28.37
90,220,2162.96,3567.9,27.99
90,200,2066.61,3344.36,26.67
90,180,1654.42,2529.86,21.33
90,160,2208.69,3550.56,28.41
90,140,2164.82,3438.9,27.86
90,120,1915.03,2736.69,24.69
90,100,2649.22,3261.59,33.96
85,260,1736.21,2745.81,23.52
85,240,2082.19,3594.29,28.23
85,220,2067.55,3448.77,28.09
85,200,1867.38,3088.26,25.37
85,180,1995.55,3371.76,27.01
85,160,1266.14,1917.26,17.28
85,140,1577.1,2430.84,21.36
85,120,1892.0,2792.98,25.64
85,100,2305.97,2996.82,31.5
80,260,2123.31,3733.27,30.15
80,240,1904.1,3290.26,27.44
80,220,1909.56,3358.12,27.35
80,200,1660.29,2842.53,23.91
80,180,1954.79,3468.69,28.27
80,160,1675.81,2865.98,23.98
80,140,2011.09,3481.81,29.07
80,120,1429.04,2121.35,20.19
80,100,1890.78,2582.11,27.38
75,260,1465.93,2491.54,21.92
75,240,1538.04,2712.86,23.44
75,220,1844.01,3402.5,28.15
75,200,1370.61,2321.87,20.56
75,180,1782.57,3216.48,27.06
75,160,1394.63,2302.96,21.0
75,140,1808.39,3244.49,27.49
75,120,1318.68,2003.35,19.73
75,100,1252.52,1694.35,18.99
70,260,1560.63,2909.47,25.24
70,240,1517.89,2841.27,24.29
70,220,1574.04,2985.02,25.43
70,200,1160.96,1935.06,18.51
70,180,1613.56,3037.45,26.3
70,160,1676.5,3151.26,26.98
70,140,1597.83,2984.4,25.95
70,120,1622.55,2752.33,26.35
70,100,1697.37,2566.35,27.82
65,260,1467.89,2801.02,25.01
65,240,1340.64,2505.29,22.61
65,220,1385.84,2618.03,23.62
65,200,1452.4,2745.42,24.73
65,180,1454.97,2801.07,24.31
65,160,1333.95,2502.66,22.34
65,140,1423.8,2661.5,24.18
65,120,1293.46,2176.28,21.47
65,100,1483.51,2271.5,24.8
250,260,2786.29,3831.17,29.46
250,240,2800.3,3832.94,29.23
250,220,2787.81,3881.21,29.43
250,200,2795.74,3910.11,29.5
250,180,2818.45,3931.27,29.61
250,160,2810.14,3912.62,29.48
250,140,2834.35,3844.06,29.83
250,120,2837.14,3422.05,29.85
250,100,3061.62,3162.54,32.34
110,260,2623.56,3698.03,28.26
110,240,2620.78,3741.16,28.09
110,220,2608.9,3695.27,27.81
110,200,2795.1,3952.89,30.0
110,180,2697.64,3829.32,28.81
110,160,1299.64,1644.88,13.97
110,140,2835.54,3906.77,30.19
110,120,2800.81,3432.76,29.97
110,100,3069.58,3188.18,32.65
95,260,2248.58,3566.45,27.72
95,240,2085.58,3266.99,25.86
95,220,2332.68,3769.0,28.77
95,200,2169.59,3421.67,26.51
95,180,2022.07,3228.65,25.15
95,160,2333.91,3755.96,28.77
95,140,2263.77,3523.06,28.08
95,120,2404.6,3357.31,29.84
95,100,1681.43,1956.17,20.87
90,260,2101.69,3394.04,27.03
90,240,1915.75,3130.76,24.74
90,220,2012.54,3290.61,26.25
90,200,2259.87,3776.29,29.22
90,180,1645.22,2596.2,21.38
90,160,2272.71,3754.89,29.56
90,140,1987.23,3117.4,25.89
90,120,2184.26,3118.18,28.2
90,100,1582.29,1888.96,20.38
85,260,1938.83,3235.89,26.26
85,240,2028.32,3411.95,27.5
85,220,1795.42,2912.08,24.33
