CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,8122.26,1529.16,43.13
540,240,8130.82,1536.06,43.04
540,230,8063.85,1532.11,43.07
540,220,8227.76,1545.2,43.45
540,210,8288.55,1567.54,44.04
540,200,8069.68,1542.08,43.12
540,190,8168.27,1532.54,43.07
540,180,8026.09,1523.47,43.1
540,170,8114.11,1536.88,43.09
540,160,8142.49,1527.3,43.02
540,150,8024.51,1539.06,43.12
540,250,8187.82,1522.79,43.01
540,240,8153.4,1528.61,43.11
540,230,8134.7,1523.27,43.04
540,220,8163.45,1521.58,43.01
540,210,8078.67,1520.32,43.02
540,200,8219.86,1525.34,43.13
540,190,8132.22,1513.5,42.91
540,180,8202.25,1521.03,43.04
540,170,8147.76,1525.16,43.04
540,160,8121.88,1511.84,43.01
540,150,8158.48,1517.57,43.05
