CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,740.49,156.36,3.55
540,240,735.95,158.36,3.56
540,230,726.47,152.36,3.54
540,220,735.02,159.12,3.55
540,210,731.54,150.39,3.54
540,200,742.77,158.35,3.53
540,190,722.51,160.6,3.52
540,180,738.55,157.41,3.54
540,170,731.68,157.48,3.51
540,160,746.82,155.91,3.54
540,150,745.8,161.18,3.55
540,250,786.13,162.01,3.69
540,240,801.32,170.3,3.69
540,230,826.85,172.79,3.9
540,220,794.86,164.87,3.73
540,210,775.61,162.52,3.68
540,200,807.86,170.8,3.75
540,190,841.1,174.73,3.89
540,180,805.49,177.71,3.76
540,170,789.6,171.36,3.75
540,160,810.87,175.1,3.75
540,150,800.72,168.78,3.74
