Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.0,136.33,144.02,209.06,150.33
0.21724557876586914,202.87,115.79,175.15,160.06
0.44278812408447266,218.31,182.18,116.18,154.05
0.7180213928222656,151.08,193.26,119.28,210.34
0.9213283061981201,129.41,174.16,175.59,145.6
1.1312000751495361,215.98,105.81,179.91,118.97
1.3163948059082031,154.91,180.25,138.35,214.04
1.537093162536621,129.4,188.15,152.56,175.35
1.7330737113952637,190.04,138.52,182.88,124.51
1.9499404430389404,164.04,144.45,164.15,161.86
2.1591739654541016,208.14,213.1,128.27,127.89
2.3637266159057617,134.5,141.14,213.33,150.63
2.5615479946136475,225.45,105.98,164.54,126.99
2.7607712745666504,191.87,173.45,109.6,162.64
2.9753775596618652,177.51,218.03,138.68,191.39
3.220021963119507,144.1,149.34,207.19,152.34
3.436462163925171,166.06,209.43,105.97,204.8
3.6584670543670654,121.09,145.04,196.28,148.42
3.866474151611328,217.4,134.11,181.38,113.47
4.067705869674683,190.35,160.08,156.26,145.43
4.287257194519043,150.26,146.05,207.9,193.41
4.486844062805176,122.49,144.15,163.98,151.07
4.707123041152954,220.19,112.47,114.33,117.71
4.911038637161255,107.9,174.09,170.14,153.87
5.1266090869903564,136.15,200.34,100.06,165.74
5.330487489700317,191.82,147.74,159.79,146.93
5.512144565582275,196.79,129.65,137.02,164.67
5.712697744369507,159.27,221.01,121.13,188.6
5.9337873458862305,141.0,176.69,216.82,150.01
6.155670881271362,225.29,150.38,166.57,117.32
6.377604961395264,214.74,168.32,162.03,108.22
6.5940165519714355,187.39,201.86,154.34,173.1
6.79485821723938,150.0,214.22,212.91,209.53
7.016037940979004,142.85,161.68,137.57,152.99
7.213266849517822,209.42,117.77,115.12,128.56
7.415460586547852,143.53,213.46,118.17,211.26
7.6290857791900635,149.39,147.22,214.0,158.56
7.848845720291138,216.39,112.06,144.1,115.52
8.050528764724731,142.36,217.96,111.59,210.34
8.254597187042236,134.4,158.2,215.22,149.06
8.457210302352905,226.77,107.23,189.86,121.4
8.651291608810425,157.2,199.51,104.22,193.35
8.862278461456299,114.97,184.4,164.78,172.07
9.065273046493544,221.4,153.47,179.33,127.21
9.287801504135146,177.08,147.98,139.64,209.87
9.48310112953186,184.11,200.04,155.59,162.01
9.701331615447998,149.14,141.22,202.81,185.44
9.922904014587402,163.58,140.15,195.87,128.15
10.147084474563599,191.03,117.91,159.01,159.1
10.34948897361754,148.37,147.92,200.13,181.29
10.523414373397827,184.0,128.31,153.01,160.73
10.72919249534607,143.73,155.5,129.16,220.84
10.91577672958374,170.59,130.29,152.51,155.26
11.114028930664062,221.18,216.37,113.59,124.98
11.329243898391724,153.45,166.12,202.42,223.57
11.545331478118896,147.47,207.05,144.39,197.05
11.761230230331421,175.5,152.11,212.79,156.7
11.964193344116225,212.09,142.39,182.36,119.12
12.169169664382949,141.49,185.56,106.08,209.8
12.373237133026123,117.65,193.81,169.24,159.14
12.590196609497056,224.92,155.21,162.59,109.9
12.812864065170288,147.95,146.67,105.01,219.31
12.992793083190918,229.95,150.35,169.44,109.71
13.205686569213867,175.66,149.53,148.57,207.63
13.385746479034424,147.76,205.02,157.22,189.84
13.585631847381578,180.29,190.75,190.3,134.91
13.81017017364502,184.04,130.35,158.96,165.57
13.987275362014785,167.38,204.33,122.86,205.32
14.169637918472304,143.37,161.92,212.97,157.29
14.393320083618164,206.16,130.71,160.88,124.1
14.577850818634019,168.27,198.88,109.99,206.06
14.780747652053819,130.0,174.78,191.49,150.16
14.994558811187744,212.81,139.88,177.9,124.39
15.193751811981201,157.76,163.2,125.96,181.21
15.3954882621765,121.55,148.21,171.01,158.24
15.614078044891357,142.12,162.96,108.64,122.33
15.817433118820176,173.42,197.55,156.98,182.18
16.035648822784424,131.96,147.22,174.83,170.82
16.245166778564467,172.64,125.32,163.72,159.64
16.44597196578978,220.72,122.11,113.71,121.05
16.67050743103026,158.3,160.66,151.14,184.26
16.89609670639038,155.1,203.55,149.8,182.27
17.10468888282776,180.17,147.6,209.79,160.45
17.322404623031616,148.51,124.15,158.99,161.35
17.547630548477187,212.02,179.85,145.48,146.05
17.750067472457886,185.19,209.45,157.83,196.64
17.95120906829834,153.07,142.23,192.67,184.03
18.154023647308335,161.57,133.18,156.58,162.15
18.365944385528564,219.29,202.78,115.75,125.64
18.569334745407104,139.67,177.67,113.7,149.66
18.78169536590576,184.87,93.38,159.91,121.78
18.979581117630005,193.74,160.84,146.57,218.23
19.202608585357666,157.39,199.1,150.44,189.66
19.40542197227478,182.81,144.38,199.35,135.25
19.604990243911743,184.96,135.11,156.98,179.28
19.807922840118422,146.44,218.45,118.57,201.68
20.00092363357544,137.68,146.19,205.71,150.0
20.21968364715576,219.49,124.12,157.59,120.68
20.440394639968858,221.48,192.08,109.29,113.54
20.65348243713379,166.24,186.94,182.0,182.9
20.872863531112657,149.63,158.76,184.63,178.77
21.07593297958374,178.8,137.87,164.46,159.26
21.286705493927002,196.79,125.87,145.89,140.95
21.50996327400206,117.25,141.07,151.63,180.65
21.731711387634277,207.37,116.41,159.22,148.43
21.928057193756104,86.42,101.6,155.79,129.56
22.117927074432387,158.94,156.0,126.17,214.72
22.346041917800903,121.94,186.42,174.53,167.17
22.545449972152696,189.16,122.12,144.93,119.11
22.765035390853882,177.0,202.28,145.57,166.19
22.963365554809585,159.1,156.03,208.72,199.62
23.167802572250366,158.2,145.51,148.01,139.58
23.39576816558838,206.24,217.51,130.78,134.27
23.589878082275376,161.07,212.61,205.38,207.65
23.793385982513428,153.66,136.11,209.51,152.71
24.00911784172058,211.88,108.46,143.75,136.96
24.210012197494507,153.22,201.2,150.36,221.13
24.42774081230162,117.74,193.24,151.79,160.68
24.60891461372374,227.21,126.78,170.13,125.08
24.826651811599746,157.77,174.35,107.48,215.93
25.034337520599365,129.56,190.54,215.57,168.92
25.257641553878784,128.01,100.29,184.84,153.3
25.476963996887207,153.61,161.62,108.14,219.5
25.661747694015503,134.13,166.54,217.15,155.72
25.871956110000625,215.98,116.56,170.23,121.93
26.066428422927856,169.84,174.86,109.17,197.84
26.26927661895752,137.17,134.48,178.69,117.21
26.466760635375977,217.69,139.41,138.93,112.9
26.686563253402696,180.32,198.24,156.99,184.42
26.891667842864976,155.53,143.56,197.32,188.07
27.09342765808107,168.16,122.82,154.5,156.87
27.302639961242676,206.96,112.41,158.55,131.27
27.529651403427124,155.81,173.65,113.33,210.73
27.728396177291856,120.98,190.78,202.0,177.17
27.926240921020508,229.11,152.15,147.96,159.75
28.118104934692383,203.85,115.67,161.5,145.95
28.339766263961778,151.21,216.93,121.78,207.46
28.540669441223145,143.38,151.16,208.37,144.67
28.740624427795424,219.92,127.46,170.92,124.33
28.9396812915802,133.83,147.14,155.44,162.11
29.17599868774414,196.44,149.3,168.82,100.44
29.374668121337905,223.3,175.16,115.33,197.71
29.595113515853882,175.07,196.58,157.08,166.22
29.799664974212646,136.32,149.04,176.29,183.19
30.00393271446228,213.82,152.9,155.82,160.64
30.22633624076842,193.9,112.87,132.53,143.1
30.42735266685486,152.66,220.5,113.91,208.31
30.64298439025879,146.85,156.67,209.5,152.56
30.85933828353882,215.04,154.88,178.73,108.99
31.059928655624375,159.28,149.56,136.31,192.79
31.260108470916748,133.64,203.95,164.23,178.62
31.437555074691787,200.26,145.37,151.11,124.61
31.641209602355943,180.77,126.4,160.6,167.58
31.85052943229674,155.79,219.91,131.62,190.44
32.08393597602844,187.74,217.85,115.7,205.78
32.36124491691591,149.41,155.89,178.71,163.1
32.547691822052,210.49,118.89,147.66,133.14
32.746103286743164,153.32,165.94,112.22,201.43
32.9616436958313,173.64,131.03,183.41,132.66
33.18279266357422,163.23,182.45,109.63,131.21
33.360432147979736,208.64,118.05,149.89,139.35
33.57819700241089,123.79,133.89,142.84,166.14
33.77508473396303,219.32,131.39,168.29,120.98
33.999449253082275,231.74,183.16,109.22,115.5
34.2208297252655,189.09,132.57,144.17,167.04
34.44527721405031,148.55,216.03,133.15,186.02
34.657886743545546,155.94,176.73,211.46,145.84
34.860597848892226,216.13,138.44,169.83,119.62
35.062556982040405,156.69,150.0,134.33,188.92
35.28748250007631,122.87,187.55,180.79,172.62
35.50779581069946,173.11,152.11,172.31,154.7
