Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.0001191,210.059,190.903,400.963
0.0998224,99.8157,91.2851,191.101
0.200493,64.1293,64.6733,128.803
0.300244,53.663,48.9587,102.622
0.399919,56.153,47.0912,103.244
0.500627,62.9613,58.7322,121.693
0.600319,54.9427,49.5443,104.487
0.700998,23.8323,24.4602,48.2925
0.800757,56.8237,59.2122,116.036
0.901523,112.036,97.5072,209.544
1.00126,44.2451,41.3997,85.6448
1.10202,30.055,30.56,60.615
1.20176,39.8381,39.4899,79.328
1.30252,44.0314,42.2234,86.2547
1.40228,73.6826,58.8051,132.488
1.50306,31.1302,29.5315,60.6618
1.6029,46.0582,44.7789,90.8371
1.70268,36.7425,37.4038,74.1463
1.80254,77.5635,76.8614,154.425
1.90231,44.5754,48.7802,93.3555
2.00308,41.127,41.4733,82.6003
2.10285,58.0499,56.6112,114.661
2.20361,40.0845,39.5699,79.6544
2.30338,17.7754,19.049,36.8243
2.40412,77.6403,66.1126,143.753
2.50386,44.4109,41.8086,86.2195
2.60461,48.6426,42.8166,91.4592
2.70434,45.143,38.8928,84.0358
2.80507,68.2176,72.2118,140.429
2.90481,58.6387,58.935,117.574
3.00555,28.4397,28.9152,57.3549
3.10531,27.7312,26.9722,54.7034
3.20506,113.175,110.629,223.804
3.30494,43.5258,42.6675,86.1933
3.40474,29.6973,28.6022,58.2995
3.50551,31.177,30.1862,61.3632
3.60524,68.3475,54.2355,122.583
3.70603,32.4134,35.6166,68.0301
3.80583,66.6182,68.7942,135.412
3.90666,75.9827,66.3264,142.309
4.00648,53.5552,52.5395,106.095
4.10624,39.5817,38.3444,77.9261
4.206,80.5267,51.1501,131.677
4.30574,62.8816,53.7361,116.618
4.4055,34.1984,36.768,70.9664
4.50529,45.1718,44.1773,89.3491
4.60508,25.4112,23.777,49.1882
4.70479,37.143,36.5203,73.6634
4.80552,57.5808,61.0694,118.65
4.90523,78.9446,64.0595,143.004
5.00596,29.2006,30.1555,59.3562
5.10565,40.937,44.183,85.12
5.20644,36.0672,38.2592,74.3264
5.30622,47.4835,44.4442,91.9277
5.40709,68.4378,64.9952,133.433
5.50692,41.3523,38.4083,79.7606
5.60772,60.6189,53.8739,114.493
5.70751,58.5197,42.2451,100.765
5.80732,60.7619,66.7242,127.486
5.90712,48.6899,50.4666,99.1565
6.00695,80.519,69.6525,150.172
6.10772,35.0387,36.6272,71.6659
6.20748,42.9421,40.2874,83.2294
6.30821,68.0634,59.0694,127.133
6.40797,34.9306,38.4032,73.3338
6.50874,52.6246,40.3456,92.9702
6.6085,48.8787,45.2128,94.0915
6.70934,52.8538,52.7117,105.565
6.80917,65.7165,72.6246,138.341
6.90884,56.32,50.4256,106.746
7.00953,37.3562,39.4784,76.8346
7.10924,60.4839,58.0551,118.539
7.209,42.9165,43.7958,86.7123
7.30874,22.1188,22.5254,44.6442
7.40846,33.2378,31.6966,64.9344
7.50822,51.7592,49.7371,101.496
7.60798,52.0813,49.5981,101.679
7.70773,17.823,18.9647,36.7877
7.80746,56.4909,61.7626,118.253
7.9072,49.633,50.5451,100.178
8.00694,62.519,51.5853,114.104
8.10672,25.9355,25.9303,51.8659
8.20651,34.9414,35.0387,69.9802
8.30632,59.6614,54.5318,114.193
8.40713,38.7226,34.1318,72.8544
8.50694,29.1584,30.0909,59.2493
8.60772,46.3456,43.8336,90.1792
8.70754,36.887,35.5866,72.4736
8.80733,119.541,101.953,221.494
8.90713,76.9562,74.2963,151.252
9.00695,55.7677,51.7331,107.501
9.10774,36.7238,35.5846,72.3085
9.20752,23.8022,24.8947,48.697
9.30823,73.3818,55.431,128.813
9.40789,43.3574,44.4064,87.7638
9.50852,38.8723,39.1571,78.0294
9.60826,29.2102,29.1834,58.3936
9.70897,39.2154,38.2125,77.4278
9.80871,61.4496,66.247,127.697
9.90939,78.7002,71.4893,150.189
10.0091,30.9211,32.5663,63.4874
10.1088,51.4022,46.1664,97.5686
10.2085,38.5797,40.9109,79.4906
10.3082,136.648,119.316,255.964
10.4079,31.5811,30.7568,62.3379
10.5077,41.9821,40.1702,82.1523
10.6084,40.0742,38.5824,78.6566
10.7081,40.5798,39.1098,79.6896
10.8088,52.768,55.9846,108.753
10.9086,91.4374,82.0474,173.485
11.0093,43.5456,43.0899,86.6355
11.109,40.6291,38.1811,78.8102
11.2097,31.4771,31.7568,63.2339
11.3095,33.4541,31.7792,65.2333
11.4103,42.8442,39.9533,82.7974
11.5102,29.2365,29.2774,58.5139
11.6099,33.3401,32.4693,65.8095
11.7096,40.535,36.135,76.6701
11.8094,76.3016,78.2985,154.6
11.9092,45.2826,47.0598,92.3424
12.0089,25.7485,25.3274,51.0758
12.1096,63.1347,53.0822,116.217
12.2094,50.4365,49.2998,99.7363
12.3101,34.2176,35.4067,69.6243
12.4099,32.4474,28.6976,61.145
12.5106,52.6675,46.7635,99.431
12.6104,52.0128,47.5181,99.5309
12.7113,18.16,19.7875,37.9475
12.811,63.3338,66.6515,129.985
12.9118,70.4307,62.743,133.174
13.0115,32.5574,30.4224,62.9798
13.1123,26.2784,24.761,51.0394
13.212,50.0909,45.4899,95.5808
13.3127,43.7363,35.5827,79.319
13.4124,77.168,79.2339,156.402
