Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000107712,1749.33,1569.48,3318.81
0.0998863,1736.09,1599.36,3335.46
0.203383,1533.09,1375.05,2908.15
0.299085,1536.62,1421.92,2958.54
0.399795,1821.34,1687.67,3509
0.499402,1442.23,1293.09,2735.32
0.600018,1602.3,1518.84,3121.14
0.699688,1598.09,1513.4,3111.49
0.799336,1585.52,1520.74,3106.26
0.899953,1396.34,1356.73,2753.07
0.99956,1526.14,1473.9,3000.04
1.10023,1629.99,1562.15,3192.14
1.19986,1352.19,1322.76,2674.95
1.29948,1521.91,1437.7,2959.61
1.40008,1487.08,1417.48,2904.56
1.49953,1280.81,1239.01,2519.82
1.6001,1507.97,1339.69,2847.66
1.70068,1439.75,1387.08,2826.82
1.80026,1545.29,1465.59,3010.88
1.89988,1418.49,1386.81,2805.29
2.00053,1593.05,1524.44,3117.5
2.10012,1462.66,1338.46,2801.12
2.20077,1545.89,1475.14,3021.02
2.30023,1466.53,1434.83,2901.36
2.39959,1503.83,1377.47,2881.3
2.50004,1440.25,1441.83,2882.08
2.60059,1609.22,1471.12,3080.34
2.70117,1392.21,1334.42,2726.63
2.80067,1414.23,1402.66,2816.88
2.90124,1642.3,1470.94,3113.24
3.00181,1193.2,1171.63,2364.82
3.10127,1617.51,1607.51,3225.02
3.20182,1582.99,1424.58,3007.57
3.30245,1213.4,1149.6,2363
3.40197,1607.11,1519.07,3126.18
3.5015,1597.02,1440.31,3037.33
3.60209,1374.05,1314.6,2688.65
3.70167,1594.87,1508.04,3102.92
3.80122,1592.96,1436.47,3029.43
3.90174,1135.92,1099.24,2235.16
4.0022,1511.44,1461.22,2972.66
4.10176,1531.88,1413.03,2944.92
4.20229,1514.22,1521.43,3035.65
4.30288,1496.86,1346.56,2843.42
4.40247,1409.62,1350.03,2759.65
4.50308,1476.14,1441.34,2917.48
4.60368,1576.8,1428.52,3005.32
4.70326,1362.3,1328.08,2690.38
4.80377,1559.03,1507.21,3066.24
4.90428,1552,1462.42,3014.43
5.00385,1076.7,1092.7,2169.4
5.10447,1228.06,1173.06,2401.13
5.20503,1170.74,1093.21,2263.95
5.30461,1105.6,1107.52,2213.12
5.40508,1297.67,1256.22,2553.88
5.50564,1260.02,1168.11,2428.14
5.60523,1202.62,1184.96,2387.58
5.70483,1279.45,1370.84,2650.29
5.80536,1157.11,1299.78,2456.89
5.90496,1218.55,1395.35,2613.89
6.0046,1184.81,1302.52,2487.33
6.10522,1083.66,1082.47,2166.13
6.20491,1277.38,1261.77,2539.15
6.30551,1218.87,1119.81,2338.68
6.40514,1073.73,1062.99,2136.72
6.50466,1189.82,1131.75,2321.57
6.60516,1167.33,1080.17,2247.5
6.70473,1157.1,1162.92,2320.02
6.80424,1247.97,1182.7,2430.66
6.90479,1132.36,1114.62,2246.98
7.00532,1204.02,1169.14,2373.16
7.10488,1228.14,1181.57,2409.72
7.20528,1112.01,1116.74,2228.75
7.30589,1344.58,1272.93,2617.51
7.40544,1137.75,1100.75,2238.5
7.50593,1207.76,1175.83,2383.59
7.6065,1202.14,1123.74,2325.88
7.70606,1118.93,1088.99,2207.93
7.80565,1220.85,1200.71,2421.56
7.90628,1196.11,1112.39,2308.5
8.00592,1082.48,1080.59,2163.07
8.10552,1229.31,1177.26,2406.57
8.20621,1131.93,1064.6,2196.52
8.30595,1170.46,1190.8,2361.26
8.40663,1185.9,1173.77,2359.67
8.50631,1179.46,1161.97,2341.43
8.60685,1178.72,1124.63,2303.35
8.7065,1073.6,1044.74,2118.34
8.80612,1176.8,1249.18,2425.97
8.90678,1113.34,1069.38,2182.72
9.00643,1088.58,1066.55,2155.13
9.10712,1135.45,1063.02,2198.47
9.20678,1120.05,1333.89,2453.94
9.30744,1113.81,1083.91,2197.72
9.40812,1074.56,1788.72,2863.27
9.50784,1146.58,1547.13,2693.7
9.60861,1094.33,1344.55,2438.88
9.70831,1130.48,1891.93,3022.41
9.80894,1068.53,1860.13,2928.66
9.90861,1235.2,2001.47,3236.67
10.0093,1034.51,1865.47,2899.99
10.109,1196.44,1996.49,3192.92
10.2097,1191.65,1956.42,3148.07
10.3093,1089.04,1913.79,3002.83
10.409,1140.31,1550.46,2690.77
10.5087,1125,1478.81,2603.81
10.6084,1210.73,1995.71,3206.44
10.709,1229.78,1962.31,3192.1
10.8085,1267.95,2041.59,3309.54
10.9089,1254.46,2117.07,3371.53
11.0095,1222.16,2032.46,3254.62
11.11,1126.61,2021.61,3148.22
