Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000124788,593.022,583.045,1176.07
0.100459,607.996,538.541,1146.54
0.200095,330.497,320.845,651.342
0.300786,647.265,586.027,1233.29
0.400356,557.65,460.825,1018.47
0.500953,394.116,352.863,746.979
0.600558,702.361,654.562,1356.92
0.700088,397.091,369.125,766.216
0.800695,498.065,485.082,983.146
0.900315,465.619,440.561,906.181
0.999953,476.6,486.8,963.4
1.10055,513.276,449.562,962.838
1.20589,356.896,343.98,700.876
1.30054,470.231,507.848,978.079
1.40113,528.218,471.651,999.868
1.50074,363.48,353.48,716.96
1.60024,482.806,471.729,954.535
1.70075,461.705,403.238,864.943
1.80034,436.011,400.013,836.024
1.90007,567.422,527.778,1095.2
2.00057,337.509,326.752,664.261
2.10022,566.507,490.639,1057.15
2.2009,369.772,358.804,728.576
2.30129,451.564,451.759,903.323
2.39991,436.609,386.861,823.471
2.50061,405.268,408.84,814.108
2.60033,561.184,524.119,1085.3
2.70007,384.461,355.002,739.463
2.79978,388.088,390.451,778.539
2.89935,568.504,499.084,1067.59
3.00003,409.059,387.845,796.904
3.09982,458.17,452.2,910.37
3.20052,445.394,387.979,833.373
3.29995,413.413,412.645,826.057
3.40071,473.902,459.233,933.135
3.5004,411.869,366.297,778.166
3.60013,385.517,376.156,761.673
3.70087,472.167,458.014,930.181
3.80041,520.172,459.16,979.332
3.90116,353.672,345.684,699.356
4.00082,519.059,504.745,1023.8
4.1014,484.223,441.896,926.119
4.20103,426.123,403.109,829.232
4.30078,502.196,471.052,973.247
4.40052,486.564,464.052,950.616
4.50073,390.197,378.396,768.593
4.60047,466.803,381.961,848.764
4.70124,376.17,382.206,758.376
4.80109,462.308,429.857,892.166
4.90079,410.883,418.914,829.797
5.0005,2553.46,2620.83,5174.29
5.10023,2637.06,2552.19,5189.26
5.1999,2733.59,2565.24,5298.83
5.29949,3398.94,3159.05,6557.99
5.39906,3296.75,3159.48,6456.23
5.4998,3512.4,3214.22,6726.62
5.59952,2753.18,2543.22,5296.4
5.70032,2618.54,2558.62,5177.16
5.80014,2114.75,1651.94,3766.69
5.90087,1383.34,730.914,2114.25
6.00063,1294.94,785.907,2080.85
6.10137,1365.94,767.468,2133.41
6.20107,1242.3,701.038,1943.34
6.30165,1241.51,752.628,1994.14
6.40124,1413.84,809.082,2222.93
6.50095,1196.64,664.212,1860.85
6.60158,1214.34,720.819,1935.16
6.70132,1400.62,794.379,2195
6.80207,1264.29,732.079,1996.37
6.90165,1244.93,724.562,1969.5
7.00227,1387.59,776.163,2163.75
7.10201,1326.84,721.231,2048.07
7.20175,1287.51,779.139,2066.65
7.30145,1323.62,735.078,2058.7
7.40114,1157.12,653.114,1810.24
7.50087,1392.28,846.987,2239.27
7.60059,1356.41,748.638,2105.04
7.70027,1335.85,742.133,2077.99
7.79998,1307.72,791.908,2099.63
7.90064,1445.89,822.936,2268.83
8.00033,1256.46,421.419,1677.88
8.10092,1460.86,330.863,1791.72
8.2007,3722.59,1577.8,5300.39
8.30144,8856.39,4521.87,13378.3
8.40148,7329.3,3808.26,11137.6
8.50128,4007.99,7115.12,11123.1
8.60108,708.952,5866.66,6575.61
8.70076,1870.3,553.74,2424.04
8.80144,6079.19,2789.48,8868.67
8.90117,13180.2,6750.96,19931.2
9.00093,5146.05,3805.48,8951.53
9.10066,406.703,9102.7,9509.4
9.20036,1379,1153.57,2532.57
9.29997,2050.63,510.986,2561.62
9.39962,13139.8,6635.18,19775
9.50028,9539.45,7199.35,16738.8
9.59988,617.539,8752.86,9370.4
9.70049,1642.31,375.406,2017.72
9.8011,2074.92,536.201,2611.12
9.90088,18628.9,9624.36,28253.3
10.0016,3905.06,7588.34,11493.4
10.1014,952.621,5396.29,6348.91
10.2019,1874.62,411.435,2286.06
10.3015,9455.37,4489.17,13944.5
10.4022,13558.7,9380.3,22939
10.5018,684.046,8559.28,9243.33
10.6015,1617.81,349.529,1967.34
10.7022,1885.4,480.011,2365.41
10.8019,15706.8,8109.31,23816.2
10.9029,6832.17,7522.58,14354.7
11.0026,688.099,6938.22,7626.32
