Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000107322,673.839,627.981,1301.82
0.0998442,644.196,550.115,1194.31
0.199436,431.084,388.284,819.368
0.300055,552.903,498.001,1050.9
0.399707,557.068,481.794,1038.86
0.50041,184.072,196.6,380.673
0.600092,593.597,528.877,1122.47
0.699781,534.887,488.019,1022.91
0.799444,509.364,502.782,1012.15
0.899104,817.102,719.411,1536.51
1.00019,507.246,442.317,949.564
1.1008,554.458,522.614,1077.07
1.2004,780.522,668.28,1448.8
1.30008,381.822,346.852,728.674
1.40083,525.677,522.393,1048.07
1.50042,640.323,550.968,1191.29
1.60111,5710.32,3810.18,9520.49
1.70084,5375.84,3323.55,8699.38
1.80156,359.108,191.604,550.712
1.90124,323.72,389.636,713.356
2.00194,274.534,285.372,559.905
2.10157,274.87,198.448,473.318
2.20124,145.671,151.699,297.37
2.30196,268.406,262.683,531.089
2.40158,240.119,188.245,428.364
2.50226,153.843,149.789,303.633
2.60197,233.843,253.635,487.478
2.70265,121.907,106.074,227.981
2.80241,149.08,149.075,298.156
2.90322,269.116,281.949,551.065
3.00296,271.586,256.463,528.049
3.10364,104.022,115.502,219.524
3.20335,254.383,257.889,512.271
3.30398,182.394,144.525,326.919
3.40366,115.797,124.535,240.332
3.50337,281.26,283.123,564.383
3.60301,139.917,119.701,259.618
3.7027,127.02,128.771,255.791
3.80336,307.04,301.688,608.728
3.90286,119.181,107.22,226.401
4.00343,232.093,233.125,465.219
4.10418,315.967,258.615,574.582
4.20386,166.941,162.173,329.114
4.30453,135.194,166.87,302.064
4.40423,159.261,142.609,301.87
4.50497,147.146,175.909,323.055
4.60457,272.876,250.673,523.549
4.70516,99.7459,111.812,211.558
4.80561,173.393,202.709,376.102
4.90509,268.936,231.237,500.173
5.00571,112.64,125.527,238.167
5.10632,236.632,238.194,474.826
5.20594,190.844,177.519,368.363
5.30666,120.575,134.121,254.696
5.40629,273.455,264.822,538.277
5.50587,155.301,146.035,301.336
5.60656,94.656,110.964,205.62
5.70628,199.562,227.019,426.581
5.80693,264.893,239.704,504.598
5.90646,150.459,151.932,302.391
6.00612,167.288,203.645,370.933
6.10672,314.805,249.681,564.486
6.20631,123.052,133.683,256.735
6.30702,208.877,225.775,434.652
6.40657,178.74,151.603,330.343
6.50614,111.298,127.449,238.747
6.60675,192.502,210.492,402.994
6.70634,129.864,137.55,267.414
6.80593,193.812,222.778,416.59
6.90653,171.93,149.098,321.028
7.00612,136.139,140.901,277.04
7.10674,230.977,253.667,484.644
7.20723,132.838,113.58,246.418
7.30682,134.51,145.729,280.239
7.40651,285.588,285.335,570.923
7.50719,159.073,139.798,298.871
7.60686,108.963,134.369,243.332
7.70755,237.444,239.318,476.762
7.80726,254.093,253.715,507.809
7.90792,175.981,203.447,379.428
8.00751,194.786,189.501,384.287
8.10807,137.056,136.349,273.405
8.20853,145.473,180.317,325.79
8.30819,238.887,209.694,448.581
8.40786,116.511,125.766,242.277
8.50843,148.403,177.867,326.269
8.60803,160.329,158.217,318.546
8.70873,141.068,166.874,307.941
8.80845,113.686,118.116,231.802
8.90815,243.476,252.406,495.882
9.00785,205.324,214.205,419.529
9.10758,135.308,168.989,304.296
9.20731,192.59,161.568,354.159
9.30701,135.74,152.305,288.045
9.40766,259.862,251.966,511.828
9.50724,106.543,106.505,213.048
9.60776,175.764,214.412,390.176
9.70741,230.09,204.99,435.08
9.80706,259.871,250.299,510.171
9.90763,197.724,207.958,405.682
10.0071,199.3,174.436,373.736
10.1077,176.266,161.292,337.558
10.2083,294.225,288.696,582.921
10.3079,171.696,161.283,332.978
10.4075,99.1891,104.711,203.9
10.5081,185.443,220.643,406.085
10.6076,236.672,213.457,450.129
10.7082,116.57,126.123,242.692
10.8088,213.388,236.792,450.18
10.9082,191.362,157.559,348.921
11.0087,157.31,161.679,318.989
11.1093,220.834,246.383,467.217
11.2089,178.435,138.749,317.184
11.3085,131.56,147.91,279.47
11.4091,220.86,238.33,459.189
11.5087,117.101,106.368,223.469
11.6082,111.892,143.71,255.602
11.7089,246.045,242.232,488.277
11.8086,204.364,200.128,404.492
11.9093,133.079,159.123,292.202
12.0091,292.118,268.658,560.776
12.1098,205.071,187.384,392.456
12.2095,166.783,182.735,349.517
12.3101,215.416,219.616,435.032
12.4097,136.959,111.389,248.348
12.5093,183.103,215.636,398.739
12.61,232.412,213.73,446.141
12.7097,123.323,132.613,255.936
12.8106,166.174,185.093,351.267
12.9102,334.878,254.596,589.475
