Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000123833,1593.37,1486.01,3079.38
0.0999496,1433.1,1354.31,2787.41
0.19963,1411.22,1297.39,2708.61
0.299428,9496,5573.99,15070
0.399066,12553.4,5230.1,17783.5
0.498721,4451,214.724,4665.72
0.599464,4436.07,286.17,4722.24
0.699221,4545.61,210.118,4755.72
0.800037,4713.77,223.003,4936.77
0.899868,4514.68,232.927,4747.61
0.999612,4516.12,232.823,4748.94
1.09932,4185.33,143.364,4328.69
1.19886,4228.09,187.09,4415.18
1.29856,4270.06,225.181,4495.24
1.39918,4114.81,71.9942,4186.8
1.49888,4117.62,195.153,4312.78
1.59956,4198.32,148.804,4347.13
1.69931,4290.68,229.882,4520.56
1.79995,4318.48,217.926,4536.4
1.89961,4234.57,160.39,4394.96
1.99931,4341.52,261.897,4603.42
2.09999,4406.58,222.982,4629.56
2.19965,4211.32,186.976,4398.3
2.30035,4284.73,219.623,4504.35
2.40007,4470.81,286.179,4756.99
2.50087,4404.28,144.52,4548.8
2.60066,4460,232.123,4692.12
2.70149,4509.85,249.678,4759.52
2.80128,4427.42,205.009,4632.43
2.90105,4636.28,235.543,4871.82
3.00085,4639.62,291.782,4931.4
3.10065,4470.35,163.828,4634.18
3.20137,4541.96,160.031,4701.99
3.30129,4582.62,318.478,4901.1
3.40206,4521.96,135.133,4657.1
3.50182,4472.29,150.728,4623.01
3.60266,4595.81,299.846,4895.65
3.70245,4467.83,156.105,4623.93
3.80219,4522.35,223.789,4746.13
3.902,4406.39,278.006,4684.39
4.0018,4693.2,319.092,5012.3
4.10253,4509.37,177.528,4686.9
4.20235,4448.21,211.9,4660.11
4.30312,4681.94,235.309,4917.25
4.4029,4466.47,169.896,4636.36
4.50363,4540.33,212.465,4752.8
4.60334,4648.09,267.68,4915.77
4.7041,4441.1,167.038,4608.14
4.80423,4506.86,281.951,4788.81
4.90398,4525.69,225.616,4751.31
5.00474,4420.47,183.545,4604.01
5.10449,4328.24,146.673,4474.92
5.20531,4536.79,261.968,4798.75
5.30524,4645.92,276.073,4921.99
5.40505,4494.72,114.53,4609.25
5.50489,4549.7,257.437,4807.14
5.6047,4550.06,204.431,4754.5
5.70547,4510.03,132.559,4642.58
5.80535,4681.4,364.711,5046.11
5.90517,4600.1,243.867,4843.97
6.00499,4363.23,131.131,4494.37
6.10486,4502.74,251.545,4754.28
6.20562,4521.65,234.244,4755.9
6.30543,4347.46,166.61,4514.07
6.40618,4581.35,276.729,4858.08
6.50582,4423.61,232.771,4656.38
6.60648,4249.73,168.035,4417.77
6.70605,4245.34,218.83,4464.17
6.80678,4543.82,325.283,4869.11
6.90657,4475.23,138.961,4614.19
7.00635,4502.79,171.32,4674.11
7.10619,4537.14,267.149,4804.29
7.20695,4490.7,163.689,4654.39
7.30674,4453.75,239.9,4693.64
7.40749,4310.8,154.587,4465.39
7.50728,4134.35,152.074,4286.42
7.60798,4208.05,212.805,4420.86
7.70768,4124.1,232.073,4356.17
7.80834,4038.44,179.771,4218.21
7.90805,4084.31,275.53,4359.84
8.00864,4113.64,199.402,4313.05
8.10828,3982.18,167.812,4149.99
8.20893,3954.05,132.94,4086.99
8.30878,4288.14,329.926,4618.07
8.40858,4105.06,112.252,4217.31
8.50829,4164.56,136.145,4300.71
8.60906,4364.63,333.594,4698.23
8.70887,4171.91,162.442,4334.35
8.80971,4259.36,199.813,4459.18
8.90955,4309.54,249.491,4559.03
9.0104,4305.09,210.957,4516.04
9.11027,4125.76,106.816,4232.57
9.21012,4295.83,218.349,4514.18
9.31096,4245.97,138.173,4384.14
9.41074,4164.97,133.772,4298.74
9.51149,4245.57,196.88,4442.45
9.61118,4018.84,182.096,4200.93
9.71182,3901.55,90.8442,3992.4
9.81151,3049.11,2167.07,5216.18
9.91215,2733.56,6380.05,9113.61
10.0119,1006.45,1378.15,2384.6
10.1127,507.727,296.79,804.517
