Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000118884,3318.08,3162.97,6481.05
0.0971203,3229.08,3094.08,6323.16
0.197029,3137.64,3067.73,6205.37
0.297803,981.149,765.738,1746.89
0.399552,519.01,434.741,953.751
0.498388,462.865,409.308,872.173
0.598202,508.103,457.891,965.994
0.698122,502.266,462.393,964.659
0.798847,455.341,407.711,863.053
0.898614,595.517,548.322,1143.84
0.999385,459.649,418.046,877.695
1.09916,669.219,552.088,1221.31
1.20002,409.347,371.381,780.728
1.29978,480.033,448.563,928.596
1.39953,462.826,423.896,886.722
1.49924,452.728,420.716,873.444
1.59906,476.878,432.409,909.287
1.69872,427.467,391.008,818.475
1.79845,598.392,572.497,1170.89
1.89816,437.324,397.167,834.491
1.99785,533.15,484.673,1017.82
2.09758,469.533,418.269,887.803
2.1973,479.739,447.987,927.726
2.29715,469.62,431.003,900.623
2.39686,413.183,373.757,786.94
2.49658,516.614,478.86,995.474
2.59629,424.092,391.032,815.123
2.69605,473.077,443.096,916.173
2.79576,450.678,411.029,861.707
2.89559,523.189,493.539,1016.73
2.99544,478.833,446.308,925.14
3.09618,435.436,398.262,833.697
3.19598,481.3,440.381,921.681
3.29672,433.133,393.585,826.717
3.39647,499.74,469.203,968.942
3.49722,389.52,353.656,743.176
3.59702,509.876,479.638,989.514
3.69777,456.448,416.75,873.198
3.79744,585.501,567.891,1153.39
3.89818,466.94,402.486,869.427
3.99794,432.021,388.469,820.49
4.09876,510.483,469.357,979.84
4.19855,418.736,386.307,805.043
4.29835,492.087,459.633,951.72
4.39814,419.558,386.49,806.048
4.49794,480.467,452.208,932.675
4.59879,490.854,456.374,947.229
4.69863,424.866,398.634,823.5
4.79941,545.499,503.908,1049.41
4.89922,441.293,408.927,850.22
4.999,490.259,462.13,952.389
5.09877,406.061,364.813,770.874
5.19867,499.793,475.446,975.238
5.29945,443.429,408.323,851.752
5.39921,522.254,493.184,1015.44
5.49998,452.785,402.465,855.25
5.59977,441.921,412.254,854.175
5.7006,491.039,453.117,944.157
5.80038,529.882,508.244,1038.13
5.90009,568.798,495.939,1064.74
5.99985,458.688,400.589,859.277
6.09967,530.886,494.246,1025.13
6.20043,516.123,417.42,933.542
6.30022,474.431,443.23,917.661
6.401,489.283,447.237,936.52
6.50071,435.457,408.781,844.237
6.6014,11668,190.477,11858.4
6.70108,13106.2,64.3712,13170.5
6.80179,269.14,2077.99,2347.13
6.90151,104.072,12875,12979.1
7.00229,752.285,7172.42,7924.7
7.10196,1477.46,205.72,1683.18
7.20269,1552.11,115.21,1667.32
7.3026,1564.13,158.897,1723.03
7.40335,1437.79,84.5216,1522.31
7.5032,1583.36,129.905,1713.27
7.60398,1472.43,94.3053,1566.73
7.70384,1585.15,125.318,1710.47
7.80355,897.917,210.298,1108.21
7.90332,518.072,286.669,804.741
8.00313,488.902,386.31,875.212
8.10293,443.345,392.063,835.408
8.20283,491.248,448.799,940.047
8.30354,432.777,391.979,824.756
8.40328,514.054,478.728,992.782
8.50402,440.883,406.534,847.417
8.60375,499.057,468.373,967.43
8.70448,469.905,428.9,898.805
8.80416,518.54,486.394,1004.93
8.90493,534.394,491.306,1025.7
9.00467,395.537,357.576,753.114
9.10542,520.667,485.26,1005.93
9.20516,430.661,396.078,826.739
9.30611,495.268,465.572,960.84
9.40585,436.984,396.164,833.148
9.50565,462.481,436.055,898.536
9.60545,479.925,434.324,914.25
9.7052,417.092,391.691,808.783
9.80593,570.683,532.669,1103.35
9.90563,543.304,506.83,1050.13
10.0065,538.351,478.778,1017.13
10.1063,405.114,358.98,764.094
10.2071,473.932,447.56,921.491
10.3069,459.84,420.804,880.644
10.4066,451.016,423.224,874.24
10.5064,456.061,421.401,877.462
10.6062,423.953,388.883,812.836
10.7061,527.876,492.763,1020.64
10.8058,491.565,460.161,951.726
10.9064,571.635,519.228,1090.86
11.0061,451.154,403.567,854.721
11.1061,471.256,435.543,906.799
11.2058,471.884,429.312,901.196
11.3066,460.303,377.224,837.527
11.4064,525.699,495.329,1021.03
11.5072,437.629,410.685,848.314
11.607,509.547,479.391,988.938
11.7067,398.107,357.5,755.607
11.8065,548.492,520.138,1068.63
11.9061,475.83,437.812,913.642
12.0059,433.153,404.333,837.487
12.1057,503.313,459.167,962.48
12.2055,421.608,385.923,807.53
12.3053,596.689,571.149,1167.84
12.406,422.08,379.436,801.516
12.5058,481.235,441.034,922.269
12.6066,474.311,429.374,903.685
12.7063,468.536,444.124,912.66
12.8071,499.533,463.949,963.482
12.9067,412.776,376.03,788.806
13.0076,546.968,511.27,1058.24
13.1073,422.82,390.582,813.403
13.2082,495.949,461.313,957.263
13.308,435.368,395.912,831.279
13.4077,475.126,456.278,931.404
13.5075,479.29,438.206,917.496
13.6073,401.645,369.758,771.404
13.7071,529.356,492.847,1022.2
13.8068,464.305,433.62,897.926
13.9075,523.647,500.39,1024.04
14.0073,428.701,373.517,802.218
14.1082,12237.9,210.266,12448.2
14.208,12609.5,114.433,12723.9
14.3087,131.202,5360.88,5492.08
14.4083,108.511,12872.9,12981.4
14.5089,1058.82,3763.23,4822.05
14.6087,1563.47,170.747,1734.22
14.7095,1459.33,89.9878,1549.32
14.8091,1576.73,152.38,1729.11
14.9097,1498.08,123.075,1621.16
15.0103,1565.67,100.014,1665.69
15.1099,1490.53,118.085,1608.62
15.2106,1489.63,86.3866,1576.02
15.3104,633.484,195.809,829.292
15.4112,444.54,289.094,733.633
15.511,522.346,457.247,979.593
15.6118,422.139,374.759,796.899
15.7115,507.346,465.163,972.509
15.8122,496.205,463.895,960.1
15.912,482.51,445.145,927.655
16.0127,468.854,418.195,887.048
16.1125,433.916,402.964,836.881
16.2133,524.099,489.476,1013.58
16.313,396.845,361.418,758.263
16.4128,581.927,500.099,1082.03
16.5124,524.582,468.781,993.364
16.613,507.396,475.469,982.865
16.7127,423.731,385.656,809.386
16.8134,521.214,491.601,1012.82
16.9131,512.317,474.026,986.343
17.0138,440.72,408.305,849.025
17.1136,483.436,445.978,929.414
17.2144,447.771,406.042,853.812
17.3142,509.732,483.487,993.219
17.415,449.88,419.361,869.241
17.5147,439.219,412.492,851.711
17.6155,467.724,427.178,894.902
17.7153,461.911,436.117,898.028
17.815,572.416,541.037,1113.45
17.9147,403.206,364.575,767.781
18.0155,552.75,518.702,1071.45
18.1153,436.344,404.521,840.865
18.215,475.594,448.357,923.951
18.3148,434.244,391.742,825.986
18.4146,456.771,433.237,890.008
18.5143,494.666,458.264,952.93
18.6141,395.569,366.219,761.788
18.7149,509.617,475.215,984.832
18.8146,468.079,441.622,909.701
18.9153,547.667,518.004,1065.67
19.0151,395.572,355.361,750.933
19.1158,471.25,442.887,914.137
19.2156,476.283,432.317,908.6
19.3163,451.587,426.546,878.132
19.4161,451.399,411.001,862.4
19.5168,429.226,395.806,825.032
19.6166,525.882,505.626,1031.51
19.7173,429.615,397.199,826.814
19.817,516.644,487.289,1003.93
19.9177,455.898,415.64,871.539
20.0174,499.19,458.648,957.839
20.1183,476.573,442.191,918.763
20.218,410.501,373.539,784.04
20.3187,523.22,479.81,1003.03
20.4185,418.967,384.96,803.927
20.5193,541.792,531.886,1073.68
20.6191,394.642,351.017,745.659
20.7189,496.337,456.42,952.756
20.8187,520.825,475.657,996.482
20.9185,452.94,422.985,875.924
21.0183,497.74,444.718,942.458
21.118,427.279,388.247,815.526
21.2187,521.273,495.686,1016.96
21.3185,419.591,384.652,804.243
21.4194,470.676,444.995,915.672
21.5192,2747.52,371.715,3119.24
21.62,14905.1,122.175,15027.3
21.7198,7498.67,95.9046,7594.57
21.8195,92.3598,10441.2,10533.6
21.9191,305.336,11500.5,11805.8
22.0196,1517.86,282.829,1800.69
22.1194,1590.21,169.635,1759.84
22.2202,1444.51,108.787,1553.29
22.32,1577.19,119.226,1696.41
22.4206,1534.55,144.484,1679.04
22.5203,1508.99,94.1139,1603.11
22.6212,1511.17,125.509,1636.68
22.721,1192.08,113.272,1305.35
22.8215,613.53,307.215,920.745
22.9212,421.748,322.589,744.337
23.0218,503.711,443.789,947.5
23.1215,433.669,393.26,826.928
23.221,492.1,462.969,955.069
23.3216,466.254,429.309,895.564
23.4212,435.581,403.174,838.756
23.521,513.72,473.502,987.222
23.6207,446.313,410.439,856.751
23.7204,491.095,465.195,956.29
23.8201,455.207,418.566,873.773
23.9199,543.446,517.042,1060.49
24.0196,462.326,421.763,884.088
24.1195,443.323,413.91,857.233
24.2192,459.274,416.372,875.646
24.3191,560.639,488.954,1049.59
24.4189,698.62,648.843,1347.46
24.5196,521.972,473.621,995.594
24.6194,577.324,542.198,1119.52
24.7202,520.922,434.941,955.864
24.8199,599.629,555.516,1155.14
24.9206,519.259,460.829,980.088
25.0203,542.546,492.326,1034.87
25.1211,517.429,461.126,978.555
25.2209,506.991,462.154,969.144
25.3217,562.407,519.135,1081.54
25.4215,444.858,395.817,840.675
25.5213,574.695,532.525,1107.22
25.6211,511.94,467.249,979.189
25.7208,443.891,406.429,850.321
25.8216,596.257,543.514,1139.77
25.9214,513.073,459.265,972.337
26.0222,586.562,532.93,1119.49
26.1219,463.455,410.717,874.172
26.2227,626.225,573.807,1200.03
26.3225,443.599,395.354,838.953
26.4223,529.982,487.003,1016.99
26.5221,517.355,466.492,983.847
26.6219,490.717,455.761,946.478
26.7227,585.114,478.113,1063.23
26.8224,524.493,481.242,1005.74
26.9232,661.522,597.534,1259.06
27.0231,446.635,403.307,849.942
27.1239,526.905,478.933,1005.84
27.2237,442.778,410.577,853.356
27.3234,438.863,404.513,843.375
27.4232,511.962,459.616,971.578
27.5231,452.327,423.835,876.162
27.6229,528.134,472.132,1000.27
27.7227,430.38,392.346,822.726
27.8233,560.376,525.465,1085.84
27.9231,451.124,412.464,863.588
28.0238,518.729,468.644,987.373
28.1236,487.408,438.401,925.809
28.2244,462.374,424.959,887.333
28.3242,613.992,599.055,1213.05
28.424,428.809,388.68,817.489
28.5238,580.64,545.126,1125.77
28.6235,527.657,479.855,1007.51
28.7232,528.717,484.026,1012.74
28.8229,577.409,519.083,1096.49
28.9227,459.767,420.267,880.034
29.0225,8596.83,366.728,8963.55
29.1222,14711.9,91.5379,14803.4
29.2218,1924.84,1208.83,3133.67
29.3214,111.302,12823.4,12934.7
29.4221,705.391,7945.82,8651.21
29.5218,1554.2,255.777,1809.98
29.6226,1648.95,192.323,1841.28
29.7223,1701.3,249.935,1951.24
29.823,1671.66,257.256,1928.91
29.9244,1698.6,255.816,1954.41
30.0235,1612.39,207.429,1819.82
30.1234,1689.3,230.523,1919.82
30.2241,1077.72,276.938,1354.66
30.324,606.045,377.563,983.608
30.4238,542.516,462.043,1004.56
30.5245,469.497,414.247,883.744
30.6243,606.583,553.099,1159.68
30.725,489.691,438.916,928.607
30.8248,550.269,510.329,1060.6
30.9255,524.577,464.956,989.532
31.0252,487.703,447.635,935.338
31.1249,407.542,376.866,784.408
31.2247,459.801,411.94,871.74
31.3244,487.647,455.037,942.684
31.4241,432.431,403.917,836.348
31.5238,580.003,531.657,1111.66
31.6234,487.354,432.255,919.609
31.7231,545.426,514.055,1059.48
31.8237,635.071,532.279,1167.35
31.9233,563.86,524.696,1088.56
32.024,498.497,429.888,928.385
32.1238,520.601,476.523,997.124
32.2236,589.949,528.846,1118.8
32.3233,396.881,360.227,757.108
32.4241,627.02,560.32,1187.34
32.5238,459.652,421.882,881.535
32.6246,519.644,484.397,1004.04
32.7244,475.772,423.663,899.435
32.825,550.298,516.22,1066.52
32.9247,572.634,517.94,1090.57
33.0255,512.446,463.741,976.187
33.125,582.26,517.788,1100.05
33.2257,464.725,415.499,880.224
33.3265,618.38,572.15,1190.53
33.4263,436.203,400.378,836.582
33.5262,530.26,487.253,1017.51
33.6259,507.823,458.747,966.57
33.7257,492.289,461.41,953.699
33.8264,607.874,557.883,1165.76
33.9261,512.446,484.913,997.359
34.0269,580.396,492.606,1073
34.1266,496.971,435.893,932.864
34.2274,570.171,534.419,1104.59
34.3272,445.041,392.371,837.412
