Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000109638,533.756,490.028,1023.78
0.0997976,461.952,427.308,889.26
0.200471,462.621,409.516,872.137
0.300035,409.157,380.607,789.764
0.400667,426.153,370.263,796.416
0.501161,328.91,334.858,663.768
0.600765,504.621,435.043,939.663
0.701381,385.694,344.253,729.948
0.801968,397.764,411.182,808.947
0.901594,470.485,387.99,858.475
1.00218,263.755,256.116,519.871
1.10181,516.889,465.242,982.131
1.20139,481.064,384.84,865.905
1.30206,318.213,307.355,625.568
1.40165,419.69,397.407,817.097
1.50221,435.724,359.123,794.847
1.60286,319.901,315.681,635.582
1.7025,444.496,409.725,854.221
1.80321,439.892,377.795,817.687
1.903,383.03,387.679,770.71
2.00364,609.338,521.583,1130.92
2.10333,434.93,385.513,820.443
2.20405,365.059,359.521,724.58
2.30362,389.44,312.228,701.668
2.4033,375.753,321.71,697.463
2.50393,550.587,469.805,1020.39
2.6036,348.388,298.563,646.951
2.7043,385.825,332.218,718.042
2.80402,650.259,628.927,1279.19
2.90474,457.058,378.876,835.934
3.00445,537.131,532.27,1069.4
3.1052,296.571,248.767,545.338
3.20494,552.665,497.544,1050.21
3.30558,261.047,314.409,575.456
3.40504,380.245,341.813,722.058
3.50478,414.852,401.098,815.951
3.60534,454.051,454.632,908.683
3.70504,423.471,346.473,769.944
3.80467,330.289,326.564,656.854
3.90542,468.711,453.704,922.415
4.0052,514.503,475.283,989.786
4.1049,308.645,427.87,736.515
4.20456,452.628,651.042,1103.67
4.3053,341.381,477.611,818.992
4.40504,469.292,625.333,1094.63
4.50571,271.939,369.469,641.408
4.60539,333.029,426.214,759.243
4.70611,298.708,432.15,730.858
4.80586,486.15,676.952,1163.1
4.90649,415.788,385.182,800.97
5.00617,340.93,406.962,747.892
5.10688,511.233,544.663,1055.9
5.20656,340.102,328.568,668.67
5.3074,541.898,446.593,988.491
5.40702,514.787,458.157,972.944
5.5063,553.81,516.122,1069.93
5.60673,385.349,337.222,722.572
5.70716,637.731,550.299,1188.03
5.8076,388.644,337.715,726.359
5.90697,600.692,541.877,1142.57
6.00745,707.884,593.74,1301.62
6.10779,311.579,311.505,623.084
6.20828,490.075,536.896,1026.97
6.30882,774.202,861.434,1635.64
6.40841,593.409,542.341,1135.75
6.50906,495.418,478.735,974.153
6.60971,625.887,530.561,1156.45
6.70937,367.747,315.172,682.918
6.81002,604.566,585.384,1189.95
6.90971,553.344,500.803,1054.15
7.0102,285.407,293.002,578.408
7.11071,656.49,554.971,1211.46
7.21028,400.717,362.828,763.546
7.31086,410.3,392.06,802.36
7.4114,444.479,359.812,804.291
7.51094,390.461,356.73,747.192
7.61149,396.4,349.079,745.479
7.71204,580.056,538.169,1118.23
7.81137,546.433,506.713,1053.15
7.91093,368.299,345.912,714.211
8.01152,649.28,583.068,1232.35
8.11201,353.362,332.657,686.019
8.21163,428.83,413.78,842.61
8.31227,530.489,418.771,949.26
8.41291,325.393,353.305,678.698
8.51246,637.26,536.307,1173.57
8.61298,428.853,378.211,807.064
8.71374,479.024,451.196,930.22
8.81339,552.713,522.075,1074.79
8.91403,492.357,448.523,940.88
9.01371,402.3,408.234,810.534
9.11428,566.982,498.319,1065.3
9.2138,439.461,390.314,829.776
9.31333,430.003,420.913,850.916
9.4138,432.988,362.062,795.05
9.51435,308.922,289.133,598.055
9.61389,475.146,444.033,919.179
9.71442,381.635,354.545,736.179
9.81495,420.468,423.041,843.509
9.9146,443.521,371.179,814.699
10.0142,407.446,381.531,788.977
10.115,430.918,421.946,852.865
10.2146,371.745,322.198,693.943
10.3152,461.661,433.927,895.589
10.4148,357.873,343.592,701.466
10.5155,449.399,447.076,896.476
10.6151,426.67,357.2,783.869
10.7147,392.566,354.941,747.507
10.8153,517.769,483.218,1000.99
10.9148,430.929,366.673,797.602
11.0144,427.137,407.404,834.54
11.1151,426.989,413.037,840.026
11.2147,460.245,460.522,920.767
11.3154,360.833,316.959,677.793
11.4149,331.312,349.466,680.779
11.5145,551.876,479.523,1031.4
11.615,475.78,419.86,895.64
11.7156,327.437,344.308,671.746
11.8151,512.826,427.82,940.646
11.9157,423.116,389.518,812.634
12.0162,432.764,459.107,891.87
12.1159,433.713,342.234,775.947
12.2166,477.799,414.822,892.621
12.3163,427.086,457.599,884.686
12.416,490.614,392.454,883.068
12.5157,362.955,324.076,687.031
12.6154,406.406,396.263,802.669
12.716,400.915,369.049,769.964
12.8159,606.36,517.894,1124.25
12.9166,323.1,291.175,614.275
13.0163,425.836,418.702,844.538
13.117,375.612,349.306,724.918
13.2167,476.764,472.894,949.658
13.3173,313.625,293.335,606.96
13.417,438.087,433.869,871.956
13.5177,370.524,346.69,717.214
13.6173,371.917,373.429,745.346
13.717,308.03,297.957,605.987
13.8177,511.824,503.972,1015.8
13.9174,435.831,409.535,845.366
14.0181,407.366,391.579,798.945
14.1177,317.626,319.635,637.261
14.2184,479.062,460.135,939.197
14.318,387.624,367.171,754.794
14.4187,374.947,365.388,740.335
14.5185,343.897,333.222,677.118
14.6181,504.076,472.868,976.945
14.7186,393.094,362.959,756.052
14.8182,353.818,381.402,735.221
14.9188,611.544,555.468,1167.01
15.0194,411.233,380.131,791.364
15.1188,426.936,399.606,826.542
15.2194,472.152,431.743,903.896
15.32,416.12,369.405,785.525
15.4196,567.482,543.292,1110.77
15.5201,376.003,329.409,705.413
15.6208,379.571,392.244,771.816
15.7204,434.899,359.156,794.054
15.8211,441.353,401.861,843.214
15.9208,360.26,378.155,738.415
16.0214,413.873,346.538,760.411
16.1221,393.459,396.836,790.296
16.2217,360.584,348.148,708.733
16.3224,395.898,383.07,778.968
16.422,505.855,479.452,985.306
16.5226,408.849,365.423,774.272
16.6222,433.489,440.646,874.135
16.7217,439.203,383.272,822.474
16.8222,444.701,394.609,839.31
16.9227,396.666,417.093,813.759
17.0222,471.818,393.539,865.357
17.1227,364.524,324.41,688.934
17.2233,445.832,478.179,924.01
17.323,410.836,346.46,757.296
17.4227,456.879,382.662,839.541
17.5234,444.451,474.887,919.338
17.6231,410.69,339.03,749.72
17.7237,437.715,391.113,828.828
17.8234,378.675,357.985,736.66
17.9241,505.846,430.937,936.783
18.0238,539.391,491.473,1030.86
18.1245,257.644,266.451,524.095
18.2242,480.617,445.19,925.807
18.3239,404.369,386.225,790.594
18.4236,432.305,421.911,854.215
18.5233,313.864,309.97,623.834
18.6231,419.594,425.057,844.651
18.7226,455.244,407.455,862.699
18.8233,353.751,367.786,721.537
18.923,435.037,435.953,870.991
19.0237,433.288,379.606,812.895
19.1234,350.415,352.407,702.822
19.2243,447.687,428.172,875.859
19.3239,335.198,315.957,651.155
19.4246,435.459,447.946,883.405
19.5241,479.027,432.687,911.715
19.6247,327.286,301.292,628.578
19.7253,427.013,416.179,843.192
19.8248,507.245,409.737,916.982
19.9244,378.372,363.315,741.687
20.025,382.8,383.982,766.782
20.1246,349.903,311.369,661.272
20.2252,427.426,440.149,867.575
20.3257,378.193,342.19,720.383
20.4253,432.066,389.412,821.478
20.5259,462.044,453.772,915.816
20.6264,300.291,257.724,558.014
20.7259,422.717,400.431,823.148
20.8255,529.826,489.494,1019.32
20.926,353.103,333.804,686.907
21.0256,457.956,455.001,912.957
21.1252,430.076,365.507,795.582
21.2258,377.009,365.945,742.954
21.3255,358.635,359.86,718.495
21.4262,373.455,327.122,700.577
21.5258,507.284,514.418,1021.7
21.6254,315.731,295.107,610.837
21.7259,463.557,452.959,916.516
21.8254,569.833,539.545,1109.38
21.925,322.895,287.047,609.942
22.0255,472.706,425.562,898.267
22.1261,438.268,381.238,819.507
22.2258,378.9,343.177,722.077
22.3265,394.708,388.259,782.966
22.4261,476.14,458.762,934.901
22.5269,467.112,430.543,897.655
22.6265,459.682,387.547,847.229
22.7272,330.733,336.812,667.544
22.827,588.195,489.212,1077.41
22.9266,355.809,354.14,709.949
23.0273,483.093,405.237,888.33
23.1271,424.115,380.572,804.687
23.2278,573.085,506.18,1079.27
23.3275,298.148,284.559,582.707
23.4282,449.142,425.868,875.011
23.5279,390.733,356.879,747.612
23.6286,524.945,492.895,1017.84
23.7281,374.9,311.94,686.84
23.8287,552.786,500.136,1052.92
23.9293,591.767,547.905,1139.67
24.0288,359.663,314.143,673.807
24.1294,417.32,370.329,787.649
24.23,510.647,452.066,962.713
24.3296,393.458,381.146,774.603
24.4301,391.608,364.009,755.617
24.5307,286.57,277.295,563.866
24.6304,632.956,567.566,1200.52
24.731,355.789,320.181,675.971
24.8306,501.626,495.443,997.069
24.9302,493.638,411.197,904.835
25.0308,335.601,312.565,648.166
25.1302,468.359,434.915,903.274
25.2307,386.648,356.586,743.234
25.3313,288.126,311.002,599.128
25.4318,534.565,445.405,979.97
25.5314,525.008,445.636,970.644
25.6321,418.604,405.052,823.656
25.7316,448.45,360.657,809.107
25.8312,407.373,394.995,802.367
25.9318,519.471,482.312,1001.78
26.0314,316.746,295.456,612.202
26.131,420.516,393.684,814.2
26.2316,312.909,294.861,607.77
26.3312,402.959,386.602,789.561
26.4319,329.725,298.479,628.205
26.5324,416.682,388.877,805.559
26.632,276.776,275.059,551.835
26.7326,442.951,421.136,864.087
26.8332,414.675,393.154,807.829
26.9327,395.786,390.767,786.553
27.0333,425.332,352.387,777.719
27.134,390.908,360.371,751.279
27.2337,444.28,408.83,853.11
27.3344,378.266,315.836,694.102
27.4341,374.324,382.559,756.883
27.5348,2389.84,2018.01,4407.85
27.6345,5582.32,3136.86,8719.17
27.7352,6138.23,3529.55,9667.78
27.8349,5870.37,3274.16,9144.53
27.9356,5934.01,3428.05,9362.06
28.0353,6406.17,3700.85,10107
28.1359,6805.33,3743.64,10549
28.2364,6801.52,3857.43,10659
28.3359,6917.02,3939.99,10857
28.4365,6774.79,3875.21,10650
28.5371,7573.52,4404.88,11978.4
28.6367,7994.36,4472.19,12466.6
28.7373,6814.49,3935.58,10750.1
28.8379,6663.75,3781.91,10445.7
28.9376,6307.15,3622.14,9929.3
29.0382,3101.72,1555,4656.72
29.1378,849.081,503.391,1352.47
29.2385,699.843,522.314,1222.16
29.3391,342.346,313.927,656.273
29.4388,188.146,173.387,361.533
29.5393,260.602,268.336,528.938
29.6389,341.151,262.977,604.128
29.7386,275.019,301.216,576.235
