Time (s),DRAM Power (W),IPC
0.0,0.0,1.6200875821369556
0.37,632.6718000003893,1.7395334286796331
0.71,589.0361999998277,0.6324237871141729
1.05,572.4219999996421,2.821904935838182
1.37,534.2973999999231,0.9468416484648902
1.7,562.406600000395,2.8871423980377067
2.03,556.6322999999102,2.8205448851456034
2.38,586.6891999998188,1.1548925035288578
2.76,650.0419000003603,0.5682464093474406
3.1,613.3586999996623,0.8679111866881569
3.51,730.3102999998373,0.7566289562776488
3.95,784.2841000005137,0.7044350866230811
4.29,619.1757000000507,0.767722677409123
4.63,598.5819000001356,0.7407691182579649
4.88,457.939699999406,0.7467283585762718
5.15,476.67920000021695,0.763314867418591
5.42,483.2994999997027,0.7927810599160111
5.7,493.11890000026324,0.7357779765645986
5.96,450.19180000017514,0.7705525422497508
6.22,474.4285000000673,0.7330523041954717
6.48,461.2827999997535,0.7446381873517731
6.77,507.49940000023344,0.7740321782324624
7.04,478.8212999999814,1.1513344971005879
7.49,800.5097000001115,1.2751235054721977
7.95,769.8700000000827,1.2487091420998055
8.54,1007.5064999997267,1.1958908546376232
9.38,1416.945300000225,1.1296381513953493
10.0,1038.5700999999244,1.2310744739566297
10.5,883.600899999874,1.1734671534246046
11.11,1036.9896999996854,1.2706681598636114
11.59,854.0399000004982,1.2056064883000768
12.26,1143.3720999993966,1.1882715372678891
12.64,675.7489000003261,1.3392243030593414
13.09,796.1508000000322,1.2466905169880211
13.73,1064.437899999757,1.2354071869659662
14.11,646.0408999999345,1.252019597651378
14.48,620.5314000006183,1.223137147437548
15.19,1184.6513999997114,1.1565113401042195
15.56,643.6785999998392,0.8817663485942188
16.29,1263.57810000045,1.168773178310553
16.65,618.3555999996315,0.999274696735764
17.11,820.9904000003007,1.2416228212660978
17.78,1137.1204999995825,1.2386270234630181
18.15,625.9443000002648,1.2462205593304376
18.52,618.4429000000819,1.2386145107753892
18.9,646.9833999995899,1.1545827215335622
19.7,1347.0640999999887,0.7247014319678793
20.27,1013.9264000004914,1.2295816875675185
20.99,1210.6078999997408,1.2418804332627145
21.36,627.5202999997418,1.2284859592824553
21.66,510.8455000001413,1.2282376598571567
21.95,490.00710000036634,1.1595971297832
22.61,1117.028399999981,1.1974948101408323
22.99,659.0781999999308,0.880561854707046
23.41,739.929399999528,1.2371476462686375
24.15,1245.5378000006021,1.280634057083132
24.54,649.4634999995469,1.2249776042871625
24.84,519.7931000002427,1.2258676694940887
25.13,489.55559999958496,1.1804670505317318
25.73,1005.0157000005129,1.2614858572054977
26.17,782.1850000000268,1.4755026938003517
27.04,1481.3306999996712,1.2402827559860803
27.41,635.8082999999169,1.2515036891069364
27.78,628.623399999924,1.2935915891177832
