Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.1002037525177002,58.15,57.96,57.3,57.38
0.32247257232666016,58.06,57.86,57.39,57.28
0.5445382595062256,58.15,57.96,57.68,57.28
0.7523226737976074,58.04,57.86,57.4,57.38
0.9339532852172852,58.04,57.86,57.3,57.28
1.1347215175628662,58.04,57.86,57.19,57.28
1.3531591892242432,58.04,57.86,57.19,57.28
1.536010503768921,57.95,57.86,57.39,57.28
1.718832015991211,58.15,57.76,57.21,57.28
1.9225714206695557,57.95,57.76,57.39,57.38
2.1033473014831543,58.06,57.86,57.21,57.18
2.2831873893737793,58.04,57.76,57.29,57.28
2.5025835037231445,58.04,57.76,57.21,57.28
2.68526291847229,58.04,57.86,57.39,57.18
2.8674468994140625,58.06,57.67,57.19,57.38
3.0487143993377686,58.15,57.76,57.21,57.38
3.228238582611084,57.95,57.76,57.21,57.19
3.4105064868927,57.95,57.76,57.3,57.18
3.593792676925659,57.95,57.86,57.4,57.28
3.7790284156799316,57.95,57.86,57.29,57.17
3.9661917686462402,57.95,57.76,57.11,57.18
4.166051864624023,57.95,57.76,57.21,57.18
4.350290298461914,57.95,57.76,57.11,57.18
4.531857252120972,57.95,57.76,57.19,57.18
4.714704513549805,57.95,57.76,57.21,57.18
4.898164510726929,57.95,57.76,57.19,57.28
5.081209659576416,57.95,57.76,57.21,57.28
5.261560916900635,57.95,57.76,57.19,57.18
5.4439802169799805,57.95,57.76,57.19,57.28
5.627108097076416,57.95,57.76,57.29,57.18
5.808840036392212,57.95,57.67,57.19,57.18
5.9900712966918945,57.95,57.67,57.21,57.08
6.191645622253418,57.95,57.76,57.19,57.18
6.373130798339844,57.85,57.76,57.1,57.18
6.5735204219818115,57.95,57.76,57.19,57.08
6.753753185272217,57.85,57.76,57.1,57.18
6.933563709259033,57.85,57.67,57.1,57.18
7.113959550857544,57.85,57.67,57.1,57.08
7.295346021652222,57.85,57.76,57.19,57.18
7.497536897659302,57.85,57.67,57.11,57.08
7.682124614715576,57.85,57.67,57.1,57.18
7.8678977489471436,57.85,57.76,57.1,57.18
8.051478624343872,57.75,57.67,57.1,57.18
8.231931924819946,57.85,57.67,57.0,57.18
8.452598094940186,57.75,57.67,57.21,57.08
8.63419222831726,57.85,57.67,57.11,57.08
8.817006587982178,57.75,57.76,57.0,57.08
9.00002932548523,57.85,57.67,57.0,57.08
9.18067979812622,57.85,57.67,57.29,57.18
9.3823561668396,57.85,57.67,57.1,56.99
