Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.10021400451660156,55.17,53.1,53.1,54.4
0.29227256774902344,55.17,53.11,53.21,54.31
0.4756128787994385,55.11,53.18,53.17,54.38
0.6927106380462646,55.16,53.11,53.21,54.4
0.873997688293457,55.17,53.2,53.21,54.31
1.0538408756256104,55.17,53.09,53.21,54.4
1.2367091178894043,55.16,53.2,53.11,54.4
1.4382641315460205,55.17,53.2,53.21,54.4
1.6186919212341309,55.16,53.01,53.21,54.31
1.799959421157837,55.06,53.11,53.21,54.4
1.9876863956451416,55.16,53.19,53.21,54.5
2.358024835586548,78.82,53.19,53.21,54.4
2.5830602645874023,77.51,75.15,53.21,54.6
2.7710094451904297,77.51,73.28,67.79,54.38
2.955148220062256,77.22,73.47,72.9,78.18
3.153604507446289,78.98,73.94,72.6,74.07
3.326249599456787,78.8,72.97,72.99,74.05
3.502490758895874,80.26,72.88,73.0,73.87
3.6895432472229004,77.12,74.36,72.71,74.07
3.9047577381134033,77.41,75.93,72.81,73.87
4.08224081993103,77.22,75.23,72.67,74.07
4.255853891372681,77.61,73.07,75.34,74.07
4.4718918800354,77.42,73.28,74.16,74.05
4.658435821533203,77.41,73.38,75.14,74.07
4.852856397628784,77.32,73.28,72.79,77.13
5.045608282089233,77.41,73.16,72.58,77.03
5.2401344776153564,77.22,73.18,72.57,76.92
5.436826944351196,77.51,73.28,73.2,74.55
5.6359031200408936,77.12,73.18,72.6,74.26
5.821969747543335,77.61,73.08,72.89,74.26
6.012720584869385,77.41,73.18,72.78,74.07
6.184837579727173,77.3,73.38,72.79,74.16
6.355146884918213,77.71,73.16,72.78,74.26
6.528198003768921,77.32,73.16,72.99,74.16
6.701892614364624,77.51,72.97,72.78,74.26
6.897829294204712,77.42,72.97,73.1,74.07
7.087192535400391,78.49,73.18,72.78,74.05
7.264127016067505,77.61,73.18,72.79,74.36
7.438187599182129,77.49,73.18,72.67,74.07
7.627537250518799,77.71,73.28,72.7,74.07
7.80020809173584,77.8,73.76,72.91,74.07
7.970144510269165,77.61,73.18,72.79,74.76
8.14311957359314,77.71,73.07,72.7,74.36
8.331555843353271,77.71,73.28,73.2,74.07
8.509056568145752,77.8,73.18,72.91,74.07
8.684640407562256,77.59,73.28,72.81,74.16
8.855697870254517,77.8,73.28,72.97,74.36
9.030578851699829,77.51,73.08,72.89,74.26
9.200382709503174,77.8,73.37,72.7,74.07
9.3714599609375,77.8,73.57,72.78,74.36
9.557701587677002,77.59,73.28,72.98,74.26
9.729595422744751,77.8,73.08,73.37,74.26
9.900443077087402,77.91,72.97,72.79,74.16
10.091721534729004,78.3,75.03,72.99,74.26
10.306292533874512,78.85,76.38,73.37,73.97
10.522382974624634,84.19,75.8,72.97,74.16
10.718540668487549,86.97,75.11,72.89,74.26
10.8888578414917,80.42,75.82,72.89,74.36
11.06150484085083,80.42,78.39,72.91,74.95
11.263604164123535,80.12,79.65,73.39,74.36
11.444533586502075,80.9,81.31,72.97,74.16
11.623431921005249,86.61,77.91,72.91,74.36
11.80077338218689,80.23,78.96,72.81,74.26
11.973510026931763,80.33,75.22,72.89,74.26
12.170369625091553,87.66,79.46,72.88,74.55
12.363354206085205,78.77,75.42,73.76,74.26
12.554359197616577,77.71,73.28,72.97,74.16
12.7249116897583,77.99,73.47,73.96,73.97
12.916342735290527,78.78,73.28,72.89,74.26
13.090946912765503,77.89,73.28,72.81,74.76
13.258832216262817,79.07,74.17,73.2,74.26
13.449437856674194,77.79,73.28,72.89,74.26
13.641184329986572,78.1,73.18,72.87,74.16
13.813152551651001,77.9,73.47,72.89,74.36
13.982590436935425,77.88,73.57,72.79,74.26
14.190605401992798,78.01,73.28,72.79,74.36
14.360159635543823,77.61,73.08,73.1,74.36
14.533190250396729,78.11,73.18,72.89,74.07
14.702563524246216,77.9,73.37,72.9,74.26
14.874567747116089,77.8,73.38,73.08,74.26
15.04326844215393,78.39,73.18,72.99,74.36
15.215729713439941,77.91,73.67,72.9,74.16
15.40432071685791,78.21,73.38,72.91,74.16
15.617584466934204,77.91,73.37,72.79,74.37
15.78777813911438,77.69,73.37,73.12,74.26
15.958769798278809,77.9,73.37,72.97,74.26
16.14844250679016,77.91,73.47,72.87,74.36
16.337119102478027,92.35,83.51,73.37,74.22
16.553560495376587,79.86,77.54,72.97,74.37
16.728193759918213,77.79,73.57,72.68,74.36
16.8989999294281,78.09,73.28,73.01,74.47
17.06826877593994,77.91,73.47,72.87,74.26
17.240227937698364,78.88,73.47,72.79,74.26
17.41145133972168,77.89,73.38,72.97,74.55
17.583104133605957,77.8,73.37,73.31,74.16
17.753791332244873,78.51,73.38,72.91,74.36
17.92941975593567,78.11,73.47,72.41,74.36
18.119910955429077,78.12,73.67,72.21,74.46
18.302118062973022,77.9,73.46,73.2,74.26
18.475286722183228,77.79,73.38,72.39,74.36
18.647958755493164,78.09,73.37,72.41,74.36
18.820861101150513,78.09,73.47,72.31,74.07
19.01375651359558,77.71,73.47,72.31,75.15
19.183768272399902,77.9,74.34,72.31,74.36
19.399596691131592,77.79,73.47,72.51,74.46
19.573582410812378,77.9,73.47,72.6,74.46
19.762874841690063,78.59,73.47,72.52,74.26
19.93606662750244,78.11,73.47,72.41,74.36
20.104758262634277,77.32,73.38,72.28,74.94
20.28973960876465,77.38,73.36,72.58,74.36
20.460225582122803,77.51,73.57,72.29,74.26
20.630406856536865,78.49,73.76,72.29,74.46
20.828069925308228,77.51,73.47,72.31,74.26
21.01606321334839,77.41,73.57,72.31,75.36
21.203965663909912,77.41,73.57,72.51,74.26
21.373755931854248,77.72,73.37,72.41,74.46
21.545848608016968,77.12,73.57,72.31,74.55
21.71479344367981,77.32,73.28,72.52,74.76
21.899291038513184,77.4,73.47,72.7,74.26
22.073595762252808,77.71,73.57,72.41,74.26
22.234212398529053,77.41,73.57,72.31,74.66
22.40353751182556,77.41,73.47,72.71,74.46
22.57105302810669,77.51,73.38,72.31,74.26
22.74151301383972,77.4,73.55,72.41,74.55
22.913821935653687,77.3,73.47,72.41,74.36
23.101168155670166,77.41,73.28,72.41,74.86
23.30039882659912,77.51,73.37,72.78,74.55
23.489641427993774,77.51,73.67,72.7,74.26
23.66171169281006,78.78,73.86,72.62,74.26
23.83531427383423,77.32,73.57,72.41,74.57
24.00449275970459,77.41,73.67,72.62,74.55
24.178302764892578,77.51,73.47,72.6,74.36
24.367809772491455,77.61,74.25,72.41,74.26
24.544748067855835,77.42,73.57,72.51,74.76
24.715872287750244,77.22,73.47,72.41,74.36
24.88831877708435,77.82,73.57,72.52,74.36
25.057448625564575,77.61,73.57,72.31,74.46
25.227174758911133,77.51,73.47,72.59,74.46
25.40309762954712,77.32,73.57,72.62,74.46
25.590022802352905,77.32,73.57,72.59,74.46
25.774242877960205,77.71,73.67,72.31,74.46
25.948787927627563,77.5,73.67,72.51,74.76
26.11905789375305,77.32,73.28,72.79,74.46
26.29125213623047,77.91,73.67,72.62,74.46
26.464757919311523,77.51,73.67,72.31,74.55
26.651442050933838,77.51,73.86,72.52,74.56
26.835068464279175,77.41,73.57,72.51,74.66
27.005867958068848,77.51,73.55,72.71,74.55
27.175710201263428,77.51,73.57,72.41,74.46
27.34200406074524,77.41,73.76,72.51,74.55
27.536664247512817,77.61,73.86,72.41,74.46
27.741819381713867,77.61,73.67,72.62,74.46
27.914395093917847,77.41,73.67,72.51,74.46
28.0818874835968,78.22,73.76,72.41,74.55
28.255378484725952,77.41,73.67,72.62,74.76
28.428763389587402,77.61,73.57,72.39,74.57
28.617887258529663,77.51,73.57,72.62,74.46
28.786654710769653,77.71,73.86,72.6,74.55
28.96371817588806,77.4,74.55,72.41,74.46
29.139662742614746,77.61,73.76,72.71,74.95
29.310037851333618,77.71,73.67,73.47,74.26
29.4846088886261,77.71,73.57,72.51,74.65
29.669901132583618,77.61,73.96,72.52,74.47
29.86162257194519,77.61,73.85,72.3,74.65
30.05340027809143,77.61,73.65,72.62,74.66
30.245086669921875,77.32,73.67,72.62,74.36
30.41210961341858,77.9,73.67,72.62,74.66
30.58325695991516,77.59,73.76,72.52,74.46
30.771689653396606,77.41,73.67,72.41,74.95
30.940242052078247,77.61,73.65,72.79,74.46
31.113122701644897,77.41,73.57,72.51,74.66
31.300182580947876,77.71,74.04,72.62,74.46
31.47301983833313,77.61,73.57,72.41,74.95
31.642318725585938,77.51,73.47,72.51,74.56
31.836496114730835,77.61,73.67,72.6,74.56
32.023624420166016,77.49,73.76,72.59,74.47
32.19878840446472,77.9,73.76,72.52,74.66
32.382988929748535,77.61,73.57,72.62,74.56
32.55834412574768,77.59,73.57,72.52,74.86
32.745306730270386,77.71,73.37,72.41,74.76
32.941123247146606,77.51,73.67,72.71,74.46
33.1145281791687,77.49,73.76,72.62,74.56
33.28290581703186,77.61,74.84,72.41,74.55
33.4595160484314,77.5,73.67,72.81,74.76
33.63582444190979,77.51,73.65,72.71,74.56
33.808122396469116,77.61,73.85,72.52,74.55
33.980605363845825,77.61,73.96,72.62,74.66
34.17248034477234,77.51,73.76,72.62,74.76
34.34822630882263,77.69,73.67,73.31,74.66
34.54133987426758,77.41,73.57,72.51,74.76
34.73068332672119,78.59,73.65,72.51,74.56
34.90275430679321,77.71,73.67,72.6,74.86
35.07266879081726,77.61,73.67,72.5,74.86
35.242812156677246,77.59,73.47,73.1,74.86
35.43646788597107,77.99,73.55,72.68,74.66
35.60868811607361,77.91,73.57,72.6,74.66
35.79321765899658,77.59,73.96,72.41,74.56
35.985419034957886,77.59,73.67,72.62,75.36
36.15785789489746,77.61,73.57,72.79,74.76
36.34699487686157,77.59,73.67,72.79,74.57
36.52034330368042,77.8,74.06,72.6,74.66
36.6919310092926,77.71,73.86,72.62,74.86
36.88020873069763,77.71,73.86,72.7,74.76
37.082483530044556,77.79,73.67,72.7,75.05
37.25179076194763,77.61,73.76,72.99,74.76
37.44328188896179,77.8,72.88,72.91,74.76
37.634891748428345,77.71,73.17,72.6,74.86
37.80399560928345,77.69,73.76,72.71,74.46
37.97964525222778,77.71,72.97,72.71,75.05
38.15165424346924,77.8,73.18,72.71,74.76
38.32261776924133,77.8,73.18,72.62,74.66
38.50901222229004,78.1,73.18,73.47,74.76
38.720601081848145,77.79,73.38,72.71,74.86
38.89097285270691,77.61,73.18,72.62,74.95
39.06318664550781,77.79,73.18,72.81,74.86
39.25698494911194,77.71,73.18,73.28,74.86
39.44824504852295,77.8,73.28,72.91,74.66
39.634751081466675,77.69,73.17,72.7,74.76
39.83334827423096,78.12,73.38,72.7,74.76
40.00451374053955,77.51,73.18,72.7,75.45
40.17500376701355,77.8,73.07,72.7,74.95
40.36275053024292,77.71,73.08,72.89,74.86
40.536746978759766,77.79,73.18,72.7,74.56
40.719329833984375,77.61,73.28,72.7,74.95
40.89794659614563,77.61,73.18,72.6,74.66
41.06619119644165,77.71,73.18,72.81,74.95
41.24177098274231,77.71,73.18,72.98,74.66
41.46037220954895,77.61,73.18,72.91,74.86
41.66712260246277,77.82,73.18,72.62,74.66
41.84317350387573,77.69,73.28,72.7,74.86
42.019041776657104,77.71,73.96,72.7,75.15
42.19500470161438,77.91,72.97,72.79,75.36
42.366318225860596,78.11,73.18,72.71,74.95
42.53807497024536,78.01,73.28,72.71,74.86
42.727211713790894,77.82,73.38,72.62,74.86
42.9000244140625,77.8,73.18,72.79,74.86
43.070337772369385,78.2,73.18,72.71,74.95
43.24245595932007,77.8,73.08,73.12,74.95
43.462302684783936,77.91,73.18,72.71,74.76
43.63125538825989,77.71,73.38,72.71,74.86
43.80297875404358,77.91,73.28,72.89,74.76
43.97692251205444,77.71,73.28,72.79,74.95
44.15364193916321,77.91,73.57,72.71,74.95
44.32437014579773,77.69,72.99,72.81,75.25
44.49511361122131,77.8,73.08,73.09,74.76
44.66631817817688,77.79,73.28,73.01,74.86
44.86002993583679,78.11,73.28,72.81,74.86
45.033438205718994,77.8,73.67,72.71,75.65
45.2081093788147,77.8,73.18,72.81,75.55
45.380500078201294,77.8,73.18,72.91,74.95
45.56512379646301,78.01,73.28,72.81,74.76
45.73998188972473,77.8,73.28,72.6,74.86
45.91187906265259,77.71,73.18,72.78,75.54
46.08214807510376,78.2,73.18,72.81,74.76
46.254037618637085,77.99,73.08,72.91,74.76
46.44900155067444,78.12,73.28,72.71,74.95
46.64427304267883,77.7,73.38,72.7,74.86
46.81488275527954,78.01,73.28,72.7,75.15
47.00838494300842,77.71,73.08,72.79,74.95
47.17608094215393,77.99,73.08,73.09,74.95
47.381256341934204,78.1,73.28,72.7,74.95
47.55187678337097,78.01,73.38,72.81,74.76
47.72903895378113,78.01,73.28,72.62,75.05
47.90041995048523,77.71,73.18,72.91,74.86
48.091283082962036,78.22,73.08,72.79,75.05
48.26363253593445,77.88,73.38,72.91,74.86
48.43751096725464,78.01,73.28,72.71,74.86
48.633156299591064,77.8,73.28,72.79,75.15
48.80928683280945,77.91,73.28,72.81,75.55
48.99586319923401,77.79,73.18,72.89,74.86
49.16928219795227,77.99,73.46,72.71,74.76
49.33671975135803,77.89,73.18,73.37,75.05
49.50070357322693,77.99,73.08,72.78,74.95
49.67486786842346,78.2,73.28,72.71,74.86
49.860384464263916,77.8,73.18,72.79,74.95
50.03074312210083,77.8,73.28,72.7,75.45
50.221031665802,77.91,73.28,72.78,75.15
50.413230419158936,77.9,73.28,72.78,75.01
50.601909160614014,78.28,73.26,72.78,74.95
50.76932120323181,77.86,73.36,72.68,74.94
50.93556237220764,77.97,73.07,72.78,74.94
51.10890865325928,77.77,73.26,72.88,75.23
51.31483578681946,77.97,73.26,73.07,75.42
51.50781536102295,77.86,73.16,72.97,74.84
51.69283890724182,77.97,73.26,72.88,75.05
51.88756728172302,77.86,73.36,72.88,74.95
52.05835318565369,77.67,73.36,72.78,75.43
52.227412700653076,77.86,73.16,72.88,75.02
52.4138867855072,77.77,73.36,72.88,75.05
52.58070778846741,77.97,73.55,72.78,75.03
52.752578258514404,77.88,73.36,72.68,75.22
52.92393660545349,77.97,73.16,73.08,74.94
53.09216856956482,78.28,73.07,73.18,74.84
53.28327679634094,77.86,73.85,73.37,75.03
53.45452547073364,77.97,73.36,73.18,75.03
53.625168323516846,77.86,73.26,73.67,74.95
53.79785895347595,78.28,73.36,73.37,74.92
53.98718500137329,78.08,73.26,73.37,74.74
54.17878556251526,77.97,73.36,73.28,74.54
54.34834861755371,77.97,73.36,73.97,74.34
54.519707679748535,78.18,73.36,73.37,74.44
54.69013261795044,78.67,73.36,73.37,74.44
