Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000120837,1456.57,743.582,2200.15
0.103242,360.669,285.943,646.612
0.203261,270.958,195.403,466.361
0.303128,246.507,180.19,426.697
0.403099,418.549,306.661,725.21
0.504032,399.055,302.28,701.335
0.603939,286.506,235.623,522.129
0.703774,294.114,306.212,600.326
0.804742,328.925,282.113,611.038
0.904707,244.439,166.463,410.902
1.0046,222.357,158.436,380.793
1.10446,312.233,268.298,580.53
1.20438,231.944,171.108,403.052
1.33924,1487.15,554.226,2041.37
1.43933,992.25,453.242,1445.49
1.53928,760.634,289.99,1050.62
1.63919,797.083,289.797,1086.88
1.73921,727.179,275.905,1003.08
1.8402,679.048,205.686,884.734
1.94021,3868.59,1508.29,5376.88
2.04142,5645.49,3198.45,8843.94
2.14252,4553.44,2462.16,7015.61
2.24285,4611.84,1013.44,5625.27
2.34302,2833.48,1915.78,4749.26
2.48329,2666.61,1933.68,4600.29
2.58721,676.514,514.185,1190.7
2.69113,374.813,302.345,677.157
2.79129,267.599,215.767,483.366
2.89124,264.61,199.22,463.83
2.99107,261.418,191.896,453.314
3.09202,227.217,164.703,391.919
3.192,223.578,160.486,384.063
3.29195,254.415,185.822,440.237
3.39192,243.332,172.945,416.277
3.49191,220.205,155.295,375.5
3.59188,209.765,147.482,357.247
3.69163,272.82,206.618,479.437
3.79259,322.079,220.693,542.772
3.91524,1829.94,684.453,2514.39
4.01642,913.631,375.073,1288.7
4.11642,765.618,311.574,1077.19
4.21643,805.198,286.196,1091.39
4.31643,687.097,209.069,896.166
4.41644,669.017,206.945,875.962
4.51756,5656.31,2603.88,8260.19
4.61777,4491.82,2589.54,7081.36
4.71957,5027.87,2262.68,7290.55
4.82282,4034.5,1219.41,5253.91
4.93123,2801.46,2090.39,4891.85
5.07126,2163.13,1564.62,3727.75
5.17519,454.788,345.51,800.298
5.27637,252.716,194.466,447.181
5.37634,254.021,193.257,447.279
5.47632,250.211,185.032,435.243
5.57632,230.291,168.758,399.048
5.6771,295.745,196.641,492.387
5.77709,258.909,197.492,456.402
5.87705,243.628,165.165,408.794
5.97702,224.836,154.41,379.246
6.07698,217.247,152.941,370.188
6.17695,211.491,151.121,362.611
6.27691,240.757,176.52,417.277
6.37786,214.184,153.811,367.995
6.47795,2248.2,854.657,3102.85
6.57843,712.542,249.015,961.557
6.67842,998.171,421.508,1419.68
6.77843,723.512,301.724,1025.24
6.87843,669.201,204.52,873.72
6.9785,662.878,181.523,844.401
7.07943,6095.41,2920.72,9016.13
7.17901,3997.64,2289.72,6287.36
7.28077,5082.38,2225.29,7307.68
7.38757,3798.01,1224.19,5022.2
7.4877,2775.18,2053.77,4828.96
7.60725,2420.28,1755.53,4175.8
