Time (s),GPU 0 Power (W),GPU 1 Power (W),GPU 2 Power (W),GPU 3 Power (W)
0.1002187728881836,89.4,87.79,89.04,88.32
0.3169877529144287,89.69,88.48,89.03,91.16
0.5293033123016357,89.52,88.23,88.85,88.12
0.707014799118042,89.42,88.41,88.75,88.24
0.889113187789917,89.81,88.53,63.22,62.77
1.2875607013702393,89.0,88.58,90.4,88.41
1.815702199935913,90.37,89.77,88.25,88.93
2.0795505046844482,88.9,88.4,87.86,88.32
2.2606441974639893,88.8,88.38,88.15,88.12
2.439829111099243,88.9,88.29,88.06,88.1
2.6180129051208496,88.82,88.6,87.96,87.93
2.79876971244812,89.11,88.29,87.96,88.12
2.987969160079956,89.0,88.19,87.86,88.12
3.181173801422119,88.88,88.48,87.86,88.1
3.3621435165405273,88.88,88.4,88.06,88.0
3.5425822734832764,88.8,88.38,87.86,88.12
3.723792314529419,89.2,88.77,87.86,88.03
4.079097032546997,102.3,133.74,88.35,88.52
4.267671346664429,89.01,112.02,90.37,89.58
4.453712224960327,107.15,92.78,88.25,88.41
4.639699220657349,90.14,88.67,125.19,125.93
4.828108549118042,89.49,88.01,108.21,100.09
5.014995098114014,89.3,102.19,90.0,89.2
5.20059871673584,88.78,92.1,87.94,88.2
5.388517141342163,119.95,96.61,88.25,88.32
5.574383020401001,88.7,87.32,125.78,111.26
5.76123571395874,89.11,88.31,91.75,90.37
5.946591377258301,88.78,87.32,87.74,88.1
6.133533716201782,97.13,89.66,162.45,216.27
6.320100545883179,89.2,88.29,96.18,94.02
6.507196664810181,88.68,111.13,89.19,89.2
6.688085079193115,104.22,91.43,87.96,88.2
6.87568211555481,89.85,88.48,97.23,97.03
7.06066370010376,88.78,110.5,88.64,88.9
7.244768142700195,88.8,88.29,90.66,90.28
7.429933309555054,122.95,93.9,88.54,88.39
7.615097761154175,88.8,89.08,92.53,112.02
7.80240797996521,90.94,89.57,87.96,120.04
7.988532066345215,89.4,87.52,87.67,87.83
8.173027276992798,137.46,106.26,88.52,89.1
8.35819935798645,92.78,87.89,116.34,107.96
8.5451021194458,88.88,88.25,94.62,93.87
8.72966718673706,106.47,92.76,88.06,88.39
8.914674520492554,96.73,90.53,87.76,88.03
9.101877927780151,89.95,88.07,96.25,98.28
9.2890944480896,88.68,115.56,88.41,88.9
9.474134683609009,97.08,90.44,87.76,88.03
9.660157680511475,99.49,89.75,87.57,88.04
9.848254442214966,89.5,88.29,107.59,103.37
10.035819292068481,167.58,112.8,87.57,87.93
10.220933437347412,101.32,90.44,87.67,87.91
10.405714511871338,88.38,116.45,90.27,91.66
