Time (s),CPU Power (W),DRAM Power (W)
0.10230112075805664,25.8367919921875,0.75927734375
0.20496058464050293,8.0279541015625,0.635986328125
0.31421446800231934,4.7607421875,0.614013671875
0.42302560806274414,17.548828125,0.6060791015625
0.5253245830535889,32.796630859375,0.574951171875
0.6279325485229492,32.581787109375,0.5712890625
0.7302432060241699,33.016357421875,0.58349609375
0.8325953483581543,32.532958984375,0.570068359375
0.9352340698242188,34.034423828125,0.6280517578125
1.037548303604126,36.9384765625,0.6451416015625
1.1399428844451904,36.253662109375,0.7501220703125
1.2423315048217773,32.7630615234375,0.657958984375
1.3446986675262451,30.4522705078125,0.5804443359375
1.4470746517181396,35.3302001953125,0.6573486328125
1.5494229793548584,32.432861328125,0.574951171875
1.6517484188079834,32.6849365234375,0.5731201171875
1.754054307937622,33.828125,0.6292724609375
1.856456995010376,32.650146484375,0.582275390625
1.9588243961334229,32.4102783203125,0.5792236328125
2.0614004135131836,34.783935546875,0.595703125
2.164071798324585,33.0670166015625,0.5804443359375
2.266627788543701,32.5830078125,0.574951171875
2.369217872619629,32.972412109375,0.5853271484375
2.4717776775360107,32.7264404296875,0.5938720703125
2.5743706226348877,32.9559326171875,0.5755615234375
2.676701068878174,32.66357421875,0.5743408203125
2.7790393829345703,32.5048828125,0.577392578125
2.881479024887085,32.9205322265625,0.574951171875
2.9841113090515137,32.9010009765625,0.5828857421875
3.08640718460083,32.9986572265625,0.5902099609375
3.188753366470337,32.5689697265625,0.574951171875
3.291273355484009,32.9144287109375,0.58349609375
3.393571376800537,32.9510498046875,0.56884765625
3.4959027767181396,32.3846435546875,0.5743408203125
3.598257303237915,33.7799072265625,0.579833984375
3.7006113529205322,33.6199951171875,0.5902099609375
3.8029799461364746,32.39990234375,0.576171875
3.905298948287964,33.2177734375,0.579833984375
4.007648229598999,32.5726318359375,0.5810546875
4.10993504524231,32.552490234375,0.5853271484375
4.212532043457031,32.9583740234375,0.577392578125
4.315004587173462,32.9547119140625,0.5914306640625
4.417362928390503,32.962646484375,0.5810546875
4.5197155475616455,32.3419189453125,0.5780029296875
4.622025489807129,32.249755859375,0.57861328125
4.724377393722534,32.0111083984375,0.57861328125
4.8267364501953125,35.7525634765625,0.7135009765625
4.9293532371521,30.157470703125,0.6048583984375
5.0316925048828125,31.14990234375,0.572509765625
5.133995532989502,31.412353515625,0.589599609375
5.236577033996582,31.5948486328125,0.5816650390625
5.338927268981934,31.7034912109375,0.5767822265625
5.441253185272217,31.5325927734375,0.5914306640625
5.543631076812744,31.3433837890625,0.601806640625
5.6459739208221436,31.724853515625,0.5755615234375
5.748319387435913,31.4666748046875,0.5938720703125
5.850852966308594,31.282958984375,0.587158203125
5.953184127807617,32.0416259765625,0.57861328125
6.055510759353638,31.43798828125,0.5999755859375
6.158181190490723,32.1240234375,0.5938720703125
6.260664701461792,32.03857421875,0.5865478515625
6.363060474395752,31.4801025390625,0.5908203125
6.465372323989868,32.5421142578125,0.5810546875
6.567702293395996,33.3489990234375,0.5865478515625
6.670010089874268,33.3154296875,0.5975341796875
6.77241063117981,31.8572998046875,0.599365234375
6.874755859375,31.0491943359375,0.5908203125
6.977344989776611,31.9482421875,0.579833984375
7.079687118530273,31.5704345703125,0.5987548828125
7.182005405426025,31.8603515625,0.5810546875
7.28451132774353,31.7462158203125,0.6103515625
7.386934280395508,31.385498046875,0.5816650390625
7.489238023757935,31.6973876953125,0.5999755859375
7.591568946838379,31.859130859375,0.594482421875
7.693906307220459,32.7947998046875,0.5767822265625
7.796250343322754,32.374267578125,0.6011962890625
7.898625373840332,32.8582763671875,0.592041015625
8.000932693481445,31.158447265625,0.599365234375
8.103286266326904,31.7730712890625,0.5859375
8.205586671829224,31.175537109375,0.599365234375
8.307953834533691,31.8121337890625,0.5865478515625
8.410289525985718,31.3604736328125,0.6103515625
8.512649297714233,31.7626953125,0.5975341796875
8.615005493164062,31.03271484375,0.60546875
8.717321157455444,32.1392822265625,0.5853271484375
8.819660663604736,31.142578125,0.611572265625
8.922186613082886,32.1295166015625,0.5841064453125
9.024660587310791,32.4700927734375,0.606689453125
9.127043962478638,32.362060546875,0.601806640625
9.229542016983032,31.4642333984375,0.6072998046875
9.332052946090698,31.7706298828125,0.5914306640625
9.434572458267212,31.2457275390625,0.6085205078125
9.537046432495117,31.6070556640625,0.5865478515625
9.639551401138306,33.111572265625,0.611572265625
9.741899490356445,32.1258544921875,0.5963134765625
9.844258308410645,31.3934326171875,0.6219482421875
9.946609258651733,31.4837646484375,0.5816650390625
10.048913478851318,31.038818359375,0.6158447265625
10.151492357254028,32.1240234375,0.59326171875
10.254022359848022,31.34521484375,0.6396484375
10.356555461883545,31.995849609375,0.599365234375
10.458925247192383,30.963134765625,0.616455078125
10.561275959014893,32.513427734375,0.594482421875
10.663738012313843,33.5406494140625,0.60791015625
10.766350746154785,34.578857421875,0.606689453125
10.868930339813232,34.295654296875,0.6072998046875
10.971519947052002,33.76220703125,0.62255859375
11.07400894165039,34.3450927734375,0.6011962890625
11.176542520523071,33.8250732421875,0.61767578125
11.279051065444946,33.6407470703125,0.6060791015625
11.381529092788696,32.6141357421875,0.62744140625
11.48403263092041,33.5943603515625,0.615234375
11.586434125900269,32.3822021484375,0.6243896484375
11.688996315002441,34.1558837890625,0.6011962890625
11.791476011276245,33.97216796875,0.6103515625
11.894126653671265,34.0545654296875,0.6182861328125
11.99639081954956,34.6173095703125,0.5950927734375
12.09886622428894,32.567138671875,0.6536865234375
12.201356172561646,33.5382080078125,0.5908203125
12.30385160446167,33.4039306640625,0.6390380859375
12.40634799003601,34.54833984375,0.5938720703125
12.50878357887268,34.178466796875,0.5987548828125
12.611292839050293,33.8916015625,0.5767822265625
12.713759422302246,33.7188720703125,0.579833984375
12.816231966018677,33.9373779296875,0.579833984375
12.918708562850952,33.6578369140625,0.5712890625
13.021209001541138,34.31396484375,0.589599609375
13.123980045318604,33.4832763671875,0.579833984375
13.226408243179321,33.8507080078125,0.570068359375
13.328833818435669,33.6029052734375,0.5877685546875
13.431203603744507,33.46435546875,0.5792236328125
13.533527135848999,33.9794921875,0.572509765625
13.635958433151245,33.709716796875,0.5755615234375
13.73839807510376,33.839111328125,0.5743408203125
13.840641021728516,33.563232421875,0.574951171875
13.943102836608887,33.468017578125,0.592041015625
14.045584440231323,34.0655517578125,0.57373046875
14.14806056022644,32.425537109375,0.582275390625
14.250503540039062,33.02978515625,0.5810546875
14.352588176727295,32.474365234375,0.5792236328125
14.4550940990448,32.724609375,0.5908203125
14.557580947875977,32.821044921875,0.58349609375
14.66001033782959,32.6165771484375,0.5780029296875
14.76241421699524,32.6727294921875,0.582275390625
14.864625453948975,32.3834228515625,0.5828857421875
14.967120170593262,32.6324462890625,0.5780029296875
15.069607496261597,32.3681640625,0.6011962890625
15.172139406204224,30.7568359375,0.5804443359375
15.2745943069458,32.6104736328125,0.5908203125
15.376710891723633,32.63427734375,0.572509765625
15.479232549667358,32.37548828125,0.5963134765625
15.581550359725952,32.623291015625,0.57373046875
15.684067726135254,32.4908447265625,0.60791015625
15.786635875701904,32.977294921875,0.576171875
15.888996124267578,32.2222900390625,0.604248046875
15.991514921188354,32.850341796875,0.5767822265625
16.09381604194641,32.0953369140625,0.6024169921875
16.1962890625,32.9412841796875,0.5828857421875
16.298771858215332,31.0791015625,0.6201171875
16.400951862335205,31.370849609375,0.5841064453125
16.50339651107788,32.431640625,0.604248046875
16.605881214141846,32.62939453125,0.5816650390625
16.708369970321655,32.332763671875,0.61279296875
16.810821533203125,32.5335693359375,0.5804443359375
16.913268327713013,33.0694580078125,0.601806640625
17.01574730873108,32.0709228515625,0.6097412109375
17.118265628814697,32.9949951171875,0.589599609375
17.22064208984375,32.1124267578125,0.6109619140625
17.323121309280396,32.71240234375,0.5908203125
17.425188064575195,32.39501953125,0.6121826171875
17.52768063545227,31.0101318359375,0.621337890625
17.6301531791687,32.520751953125,0.58837890625
17.732303857803345,32.462158203125,0.6280517578125
17.834734201431274,32.5958251953125,0.5902099609375
17.937066316604614,32.608642578125,0.592041015625
18.039602041244507,32.449951171875,0.6219482421875
18.14201283454895,32.703857421875,0.6103515625
18.244292736053467,32.31689453125,0.6378173828125
18.346784830093384,32.5897216796875,0.5999755859375
18.448882341384888,32.4493408203125,0.5926513671875
18.55140709877014,32.2369384765625,0.6365966796875
18.653491020202637,32.672119140625,0.6121826171875
18.756033897399902,32.5506591796875,0.6011962890625
18.858463048934937,32.2564697265625,0.6414794921875
18.960930585861206,32.4835205078125,0.5950927734375
19.063418865203857,33.0084228515625,0.6427001953125
19.16592240333557,31.864013671875,0.6298828125
19.268291234970093,33.0230712890625,0.63232421875
19.37080669403076,32.13623046875,0.6292724609375
19.472933769226074,32.0977783203125,0.6280517578125
19.575380563735962,32.813720703125,0.61279296875
19.677745819091797,32.2076416015625,0.6402587890625
19.78029155731201,31.8121337890625,0.675048828125
19.882826566696167,30.2801513671875,0.6378173828125
19.98537302017212,31.01318359375,0.63720703125
20.087881088256836,31.8359375,0.6512451171875
20.190372467041016,32.7020263671875,0.6207275390625
20.29283094406128,32.4249267578125,0.6243896484375
20.39534854888916,31.9171142578125,0.675048828125
20.49773907661438,32.5,0.654296875
20.60022497177124,32.3876953125,0.6256103515625
20.702725410461426,31.865234375,0.6768798828125
20.805346965789795,32.7154541015625,0.634765625
20.907868146896362,32.3626708984375,0.6256103515625
21.01035499572754,31.990966796875,0.687255859375
21.11286735534668,32.3468017578125,0.6597900390625
21.215397596359253,32.557373046875,0.6329345703125
21.317863941192627,31.707763671875,0.662841796875
21.420459747314453,32.3565673828125,0.662841796875
21.522932052612305,32.2039794921875,0.6475830078125
21.625418186187744,32.6068115234375,0.6341552734375
21.727960348129272,31.6473388671875,0.714111328125
21.830432891845703,32.6434326171875,0.6640625
21.93289875984192,32.315673828125,0.6536865234375
22.0354905128479,31.922607421875,0.7098388671875
22.138036251068115,32.29248046875,0.662841796875
22.240455389022827,32.6416015625,0.6573486328125
22.343010902404785,32.572021484375,0.6976318359375
22.445512294769287,31.9171142578125,0.7220458984375
22.54802441596985,32.220458984375,0.6634521484375
22.650591611862183,32.659912109375,0.6689453125
22.753066778182983,31.6876220703125,0.6927490234375
22.8555748462677,32.3583984375,0.721435546875
22.95808458328247,31.3031005859375,0.76416015625
23.060383081436157,30.352783203125,0.6781005859375
23.162979125976562,31.339111328125,0.7318115234375
23.265515327453613,32.4761962890625,0.682373046875
23.368070125579834,32.3773193359375,0.6817626953125
23.470426321029663,32.6605224609375,0.70556640625
23.573025226593018,31.171875,0.7354736328125
23.675626277923584,32.525634765625,0.6878662109375
23.778090476989746,32.220458984375,0.6866455078125
23.88062810897827,32.5970458984375,0.677490234375
23.983111143112183,31.240234375,0.7501220703125
24.085619688034058,32.7874755859375,0.7318115234375
24.18818759918213,32.2161865234375,0.7037353515625
24.290730714797974,32.53662109375,0.70556640625
24.39326500892639,31.219482421875,0.7476806640625
24.495784282684326,32.4444580078125,0.70068359375
24.598272800445557,32.138671875,0.7037353515625
24.700759649276733,31.3787841796875,0.750732421875
24.80325937271118,30.374755859375,0.7354736328125
24.90574073791504,32.48046875,0.7080078125
25.008195638656616,32.3431396484375,0.7220458984375
25.110750198364258,32.5445556640625,0.723876953125
25.213234663009644,31.2835693359375,0.762939453125
25.315791845321655,31.2152099609375,0.75927734375
25.41824722290039,31.4923095703125,0.718994140625
25.520567655563354,32.48291015625,0.709228515625
25.623077630996704,31.3836669921875,0.77880859375
25.7256498336792,32.467041015625,0.7244873046875
25.828223943710327,32.1368408203125,0.7257080078125
25.93075180053711,32.593994140625,0.7537841796875
26.033238410949707,31.173095703125,0.78857421875
26.135766744613647,32.532958984375,0.73486328125
26.23827052116394,32.132568359375,0.7427978515625
26.34084415435791,32.506103515625,0.74462890625
26.443326473236084,31.2451171875,0.7965087890625
26.545942068099976,30.4620361328125,0.7720947265625
26.6484432220459,32.4871826171875,0.7598876953125
26.750921487808228,32.11181640625,0.733642578125
26.853402614593506,32.265625,0.775146484375
26.955904483795166,31.239013671875,0.7568359375
27.05844759941101,32.5433349609375,0.7733154296875
27.160944938659668,31.9940185546875,0.7489013671875
27.26347780227661,32.51953125,0.75439453125
27.36607837677002,31.0595703125,0.794677734375
27.468542337417603,32.3974609375,0.755615234375
27.571044445037842,32.1246337890625,0.7525634765625
27.673575401306152,32.5408935546875,0.7855224609375
27.77614140510559,31.46240234375,0.772705078125
27.878700494766235,31.8572998046875,0.7861328125
