Time (s),CPU Power (W),DRAM Power (W)
0.10229969024658203,18.0670166015625,0.76171875
0.20612001419067383,7.0599365234375,0.6463623046875
0.31511855125427246,4.801025390625,0.6158447265625
0.4243431091308594,22.19482421875,0.80810546875
0.5267477035522461,28.3197021484375,0.8978271484375
0.6294765472412109,27.340087890625,0.999755859375
0.7321779727935791,29.6002197265625,1.1114501953125
0.8349497318267822,31.8145751953125,1.2274169921875
0.9376533031463623,31.7462158203125,1.2237548828125
1.040207862854004,35.645751953125,1.253662109375
1.1428158283233643,34.4305419921875,1.163330078125
1.2454681396484375,33.1866455078125,0.8148193359375
1.348163366317749,29.293212890625,0.7330322265625
1.4508945941925049,32.20703125,0.792236328125
1.553558349609375,30.8050537109375,0.7244873046875
1.656081199645996,31.473388671875,0.7293701171875
1.7587189674377441,31.929931640625,0.771484375
1.8612480163574219,31.046142578125,0.7135009765625
1.9638864994049072,31.280517578125,0.7244873046875
2.0664775371551514,33.345947265625,0.7513427734375
2.1690897941589355,31.124267578125,0.7208251953125
2.2717130184173584,31.0577392578125,0.731201171875
2.3742713928222656,31.0821533203125,0.7135009765625
2.4768381118774414,31.15966796875,0.72021484375
2.579455852508545,30.9173583984375,0.7232666015625
2.681980848312378,31.02783203125,0.7135009765625
2.7845077514648438,31.1962890625,0.7366943359375
2.887009620666504,31.5814208984375,0.7196044921875
2.989558219909668,30.9283447265625,0.7275390625
3.0921096801757812,31.2017822265625,0.7147216796875
3.194714069366455,30.8074951171875,0.718994140625
3.2972989082336426,31.28662109375,0.7177734375
3.399693727493286,31.2921142578125,0.753173828125
3.5023012161254883,29.30908203125,0.71533203125
3.6048543453216553,31.3812255859375,0.721435546875
3.707498073577881,29.8004150390625,0.810546875
3.810013771057129,29.5281982421875,0.7379150390625
3.9124937057495117,29.456787109375,0.7598876953125
4.014981269836426,29.7979736328125,0.755615234375
4.117530107498169,29.091796875,0.7525634765625
4.220121622085571,28.97705078125,0.7952880859375
4.32263445854187,28.9434814453125,0.76171875
4.425120830535889,29.1387939453125,0.750732421875
4.52773380279541,28.907470703125,0.75927734375
4.6302714347839355,29.8883056640625,0.7586669921875
4.73276948928833,29.12841796875,2.1490478515625
4.8354761600494385,29.0545654296875,2.557373046875
4.938041925430298,29.72412109375,2.529296875
5.0405919551849365,29.86328125,2.530517578125
5.142896890640259,29.5361328125,2.5543212890625
5.245404243469238,29.505615234375,2.5238037109375
5.34799861907959,29.4403076171875,2.55615234375
5.4506824016571045,29.056396484375,2.5592041015625
5.553319931030273,29.1925048828125,2.5299072265625
5.655896425247192,29.3798828125,2.5579833984375
5.7585976123809814,29.3609619140625,2.5543212890625
5.861192464828491,29.6258544921875,2.532958984375
5.963775157928467,29.4122314453125,2.55615234375
6.066354751586914,29.2578125,2.55615234375
6.16907525062561,29.4476318359375,2.5177001953125
6.2715232372283936,29.24072265625,2.5616455078125
6.374047040939331,29.60693359375,2.532958984375
6.476557493209839,29.3475341796875,2.557373046875
6.579090356826782,29.593505859375,2.5347900390625
6.68173623085022,29.2529296875,2.554931640625
6.784121751785278,29.739990234375,2.5384521484375
6.88677978515625,29.6209716796875,2.5567626953125
6.98935866355896,29.60205078125,2.5177001953125
7.091955184936523,29.6759033203125,2.55859375
