Time (s),CPU Power (W),DRAM Power (W)
13.318101406097412,128.585205078125,3.3087158203125
13.418693780899048,139.0753173828125,3.297119140625
13.51929759979248,133.3935546875,3.27392578125
13.620670795440674,69.9273681640625,4.1485595703125
13.721890211105347,68.7274169921875,4.197998046875
13.823103427886963,68.399658203125,4.163818359375
13.924387693405151,117.3004150390625,3.7060546875
14.025029182434082,126.5887451171875,3.6370849609375
14.125724792480469,126.1505126953125,3.5272216796875
14.226356744766235,129.0618896484375,3.5791015625
14.326944828033447,128.582763671875,3.5845947265625
14.42753529548645,128.4954833984375,3.2928466796875
14.528132438659668,135.040283203125,3.20556640625
14.628707885742188,135.911865234375,3.1683349609375
14.729236125946045,71.7626953125,3.97216796875
14.830581426620483,68.7841796875,4.156494140625
14.931790113449097,68.226318359375,4.19921875
15.033039569854736,107.8466796875,3.74755859375
15.133665800094604,126.7742919921875,3.634033203125
15.234253883361816,126.7498779296875,3.612060546875
15.334771156311035,127.099609375,3.49853515625
15.435452222824097,129.1998291015625,3.58642578125
15.536089897155762,126.57470703125,3.336181640625
15.636639833450317,138.3807373046875,3.2843017578125
15.737176179885864,137.6483154296875,3.2977294921875
15.83773946762085,76.854248046875,3.929443359375
15.939037322998047,68.8970947265625,4.1937255859375
16.040268421173096,68.2781982421875,4.16259765625
16.14146900177002,106.0687255859375,3.8238525390625
16.242074966430664,126.771240234375,3.6871337890625
16.342670917510986,128.7689208984375,3.663330078125
16.443206310272217,123.5333251953125,3.40087890625
16.543853998184204,129.8028564453125,3.57177734375
16.644473552703857,126.8255615234375,3.3746337890625
16.745036125183105,137.2796630859375,3.2568359375
16.845561504364014,138.58154296875,3.2806396484375
16.94623112678528,80.521240234375,3.9202880859375
17.047580003738403,69.9658203125,4.1632080078125
17.1487934589386,68.58642578125,4.202880859375
17.250145196914673,101.424560546875,3.802490234375
17.350773572921753,127.7239990234375,3.7060546875
17.451385974884033,128.9837646484375,3.6541748046875
17.551958560943604,124.8138427734375,3.4197998046875
17.65258240699768,129.208984375,3.56201171875
17.75320076942444,124.8406982421875,3.36669921875
17.853826761245728,138.232421875,3.243408203125
17.95438241958618,138.2891845703125,3.2672119140625
18.054967164993286,85.0457763671875,3.8702392578125
18.156322240829468,70.1544189453125,4.1668701171875
18.257558822631836,68.37890625,4.158935546875
18.35874581336975,97.669677734375,3.8690185546875
18.45936608314514,126.1712646484375,3.67919921875
18.560023069381714,128.345947265625,3.6407470703125
18.660632848739624,126.5625,3.5174560546875
18.761263132095337,127.56103515625,3.564453125
18.861870527267456,126.6583251953125,3.414306640625
18.962425470352173,137.59521484375,3.251953125
19.06296467781067,137.67822265625,3.2635498046875
19.16353988647461,89.3603515625,3.834228515625
19.264875411987305,69.808349609375,4.2071533203125
19.36618185043335,68.4466552734375,4.156494140625
19.467438459396362,96.2579345703125,3.8983154296875
19.568047046661377,127.2247314453125,3.64013671875
19.66870927810669,128.4490966796875,3.6309814453125
19.76930856704712,123.8446044921875,3.447265625
19.869969606399536,129.96337890625,3.5906982421875
19.970600843429565,125.8758544921875,3.43017578125
20.071221113204956,137.2735595703125,3.2879638671875
20.171769380569458,138.7127685546875,3.2525634765625
20.27231764793396,91.53076171875,3.81591796875
20.3736469745636,69.91455078125,4.1595458984375
20.474974393844604,68.6737060546875,4.2144775390625
20.57624578475952,93.1707763671875,3.8909912109375
20.67689800262451,127.774658203125,3.6151123046875
20.77748703956604,128.49853515625,3.651123046875
20.878081560134888,124.808349609375,3.4820556640625
20.97875452041626,129.847412109375,3.60107421875
21.07936716079712,127.0562744140625,3.5498046875
21.17989444732666,134.5977783203125,3.14697265625
21.280418395996094,139.267578125,3.299560546875
21.380985975265503,95.9600830078125,3.7530517578125
21.48233914375305,69.7698974609375,4.1552734375
21.583778381347656,69.6673583984375,4.16259765625
21.685076236724854,89.161376953125,3.9520263671875
21.78569507598877,127.0831298828125,3.61083984375
21.886308670043945,127.6861572265625,3.6328125
21.986939191818237,126.8463134765625,3.4613037109375
22.087530851364136,129.6734619140625,3.5797119140625
22.18815040588379,128.6566162109375,3.538818359375
22.288713216781616,133.4930419921875,3.1524658203125
22.389291763305664,136.937255859375,3.2659912109375
22.489896059036255,102.1295166015625,3.717041015625
22.591289043426514,69.833984375,4.15771484375
22.692570686340332,69.5526123046875,4.163818359375
22.793779611587524,85.543212890625,3.980712890625
22.894441843032837,127.2772216796875,3.6590576171875
22.995058298110962,127.8131103515625,3.6279296875
23.095707416534424,124.9395751953125,3.43017578125
23.196343421936035,128.1939697265625,3.5784912109375
23.2969491481781,130.418701171875,3.5540771484375
23.397590160369873,132.3284912109375,3.1585693359375
23.498162984848022,137.374267578125,3.2373046875
23.59881281852722,108.045654296875,3.5809326171875
23.70016622543335,69.871826171875,4.1888427734375
23.80135750770569,69.0936279296875,4.1522216796875
23.90256977081299,80.474853515625,4.0423583984375
24.00321125984192,126.5570068359375,3.61328125
24.1038498878479,128.743896484375,3.641357421875
24.204447984695435,126.03271484375,3.4771728515625
24.305108308792114,128.73291015625,3.5662841796875
24.405782461166382,130.4962158203125,3.5858154296875
24.506409406661987,129.146728515625,3.1353759765625
24.6069655418396,137.398681640625,3.21044921875
24.70752191543579,101.6387939453125,2.5982666015625
24.808037281036377,30.562744140625,1.195068359375
24.908589601516724,29.0875244140625,1.24267578125
