CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
540,250,18478.18,4897.72,98.61
400,250,18354.85,5012.44,98.2
300,250,18403.73,5008.62,99.14
280,250,18314.83,4978.44,98.33
260,250,18229.92,4979.89,98.33
240,250,18204.74,5067.57,98.28
220,250,18193.98,4972.3,99.15
200,250,17469.21,5127.83,98.3
180,250,16052.11,5064.26,99.6
160,250,15717.03,5434.26,109.72
140,250,16509.39,6194.77,131.7
120,250,17128.99,7073.27,159.47
540,250,18220.34,5011.19,98.19
400,250,18270.86,4999.07,98.36
300,250,-243635.36,4908.77,99.12
280,250,18238.43,5064.71,98.39
260,250,18378.83,5020.72,99.13
240,250,18217.95,5058.59,98.41
220,250,18208.94,5053.74,99.22
200,250,17426.17,5013.85,98.05
180,250,15938.92,4979.27,98.84
160,250,15689.71,5432.93,109.53
140,250,-245688.27,6201.52,131.31
120,250,16966.84,7060.61,157.94
