System,System,System,System,System,System,System,System,System,System
Time,EXEC,CFREQ,READ,WRITE,INST,PhysIPC%,Proc Energy (Joules),DRAM Energy (Joules),UncFREQ (Ghz)
19:55:12.491,0.0,1.13,0.0,0.0,3.03,12.84,3.08,0.19,0.34
19:55:12.591,0.0,1.0,0.0,0.0,6.28,25.43,2.41,0.12,0.16
19:55:12.692,0.0,1.0,0.0,0.0,5.92,26.57,2.23,0.05,0.08
19:55:12.792,0.0,1.0,0.0,0.0,6.04,25.12,2.29,0.11,0.11
19:55:12.892,0.0,1.0,0.0,0.0,6.09,25.32,2.2,0.08,0.1
19:55:12.991,0.01,1.52,0.01,0.04,158.89,10.34,6.49,0.79,1.48
19:55:13.104,0.47,2.55,0.23,0.21,5885.49,37.53,15.45,1.33,2.11
19:55:13.192,0.94,2.45,0.23,0.19,11657.83,61.91,18.85,1.42,2.34
19:55:13.292,0.98,2.3,0.19,0.17,12198.33,59.48,18.55,1.39,2.4
19:55:13.393,0.99,2.3,0.2,0.19,12292.39,59.01,18.76,1.41,2.4
19:55:13.493,0.98,2.25,0.24,0.27,12232.34,57.46,18.64,1.44,2.4
19:55:13.593,0.99,2.26,0.25,0.29,12325.43,57.32,18.74,1.45,2.4
19:55:13.693,0.99,2.27,0.25,0.29,12401.24,57.34,18.82,1.46,2.4
19:55:13.793,0.98,2.25,0.24,0.28,12295.04,57.31,18.69,1.45,2.4
19:55:13.894,0.99,2.27,0.24,0.28,12377.5,57.31,18.7,1.44,2.4
19:55:13.993,0.96,2.28,0.26,0.31,11971.04,55.0,18.72,1.45,2.4
19:55:14.094,0.99,2.28,0.27,0.24,12291.5,56.75,18.86,1.5,2.4
19:55:14.194,0.99,2.27,0.26,0.23,12392.28,57.37,18.69,1.49,2.41
19:55:14.294,0.99,2.27,0.26,0.23,12414.94,57.31,18.79,1.49,2.4
19:55:14.394,0.99,2.26,0.26,0.23,12395.01,57.31,18.82,1.5,2.39
19:55:14.495,0.99,2.26,0.25,0.23,12366.11,57.36,18.66,1.48,2.41
19:55:14.595,0.99,2.27,0.25,0.22,12412.23,57.36,18.68,1.48,2.39
19:55:14.695,1.0,2.27,0.25,0.23,12411.25,57.38,18.82,1.48,2.4
19:55:14.795,1.0,2.27,0.25,0.23,12389.08,57.37,18.7,1.48,2.4
19:55:14.895,0.99,2.26,0.25,0.23,12368.82,57.34,18.69,1.48,2.4
19:55:14.995,0.99,2.27,0.26,0.23,12304.18,57.02,18.82,1.5,2.4
19:55:15.095,0.97,2.27,0.26,0.22,12158.04,56.12,18.75,1.5,2.4
19:55:15.195,0.99,2.27,0.25,0.2,12363.45,57.32,18.71,1.49,2.41
19:55:15.295,0.99,2.26,0.25,0.2,12370.59,57.37,18.64,1.49,2.4
19:55:15.395,1.0,2.27,0.25,0.2,12429.21,57.39,18.8,1.5,2.4
19:55:15.496,0.99,2.27,0.25,0.2,12394.54,57.38,18.79,1.5,2.4
19:55:15.596,1.0,2.28,0.25,0.2,12477.31,57.38,18.77,1.49,2.4
19:55:15.696,0.99,2.27,0.25,0.2,12399.01,57.35,18.82,1.49,2.4
19:55:15.796,1.0,2.27,0.25,0.2,12401.66,57.4,18.7,1.49,2.41
19:55:15.896,0.99,2.27,0.25,0.2,12405.14,57.39,18.76,1.49,2.4
19:55:15.996,0.99,2.26,0.25,0.2,12368.92,57.38,18.75,1.49,2.4
19:55:16.096,0.99,2.26,0.25,0.2,12377.34,57.35,18.67,1.48,2.39
19:55:16.197,1.0,2.28,0.25,0.2,12432.65,57.39,18.83,1.49,2.41
19:55:16.297,0.99,2.26,0.25,0.2,12383.64,57.36,18.65,1.48,2.4
19:55:16.397,1.0,2.28,0.25,0.2,12459.49,57.36,18.87,1.5,2.4
19:55:16.497,0.99,2.29,0.21,0.17,12347.49,57.51,18.78,1.46,2.4
19:55:16.597,0.92,2.41,0.12,0.1,11493.74,57.89,18.84,1.37,2.39
19:55:16.697,0.38,3.2,0.01,0.01,4774.12,51.67,15.34,1.24,2.34
