Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000117661,656.54,605.545,1262.09
0.0997393,559.221,521.865,1081.09
0.199582,502.803,467.857,970.659
0.299409,427.048,382.5,809.548
0.400158,472.758,447.642,920.401
0.499904,443.414,427.644,871.059
0.60067,461.155,443.567,904.723
0.700408,403.576,389.905,793.481
0.801151,506.378,489.722,996.1
0.900882,448.685,438.809,887.494
1.00161,451.743,438.563,890.307
1.10137,432.16,421.494,853.654
1.20215,562.266,517.494,1079.76
1.30707,458.417,448.815,907.233
1.40187,398.206,389.681,787.887
1.50172,469.207,447.903,917.11
1.60143,434.15,429.66,863.809
1.70218,492.724,466.274,958.998
1.80188,474.189,424.975,899.165
1.90271,458.362,448.177,906.539
2.00247,429.83,421.457,851.286
2.10322,467.142,465.917,933.059
2.20299,403.365,391.359,794.723
2.30374,437.637,431.969,869.606
2.40348,434.034,427.908,861.942
2.50424,443.06,429.19,872.251
2.60403,395.249,387.336,782.585
2.70476,434.39,423.115,857.505
2.80449,1436.27,1414.65,2850.92
2.9047,2570.77,2509.8,5080.57
3.00536,2698.8,2620.64,5319.45
3.10509,2739.81,2647.96,5387.77
3.20569,6738.54,3781.03,10519.6
3.30539,11168.8,5498.72,16667.5
3.40605,16941.1,8355.21,25296.3
3.50568,8034.84,3957.35,11992.2
3.6052,142.288,74.3434,216.632
3.87761,513.275,334.968,848.243
3.97741,105.601,110.396,215.997
4.07714,110.172,115.48,225.652
4.17789,992.938,5010.67,6003.61
4.34333,2107.35,8161.47,10268.8
4.44723,1715.43,1598.67,3314.1
4.54819,1494.7,1385.15,2879.85
4.68447,1222.29,1133.53,2355.82
4.7848,518.176,496.3,1014.48
4.88458,453.658,412.679,866.337
4.98432,470.035,441.725,911.76
5.08507,483.118,461.588,944.707
5.18482,410.66,394.543,805.203
5.28557,407.409,379.629,787.038
5.38541,479.894,450.299,930.193
5.48624,477.881,443.567,921.448
5.58601,414.965,401.169,816.134
5.68679,414.681,392.68,807.361
5.78661,443.046,434.643,877.689
5.88637,447.13,437.973,885.103
5.98609,408.347,395.499,803.846
6.08587,440.593,428.293,868.886
6.18554,426.022,416.472,842.493
6.28531,485.492,449.608,935.101
6.3852,397.67,394.032,791.702
6.48497,477.116,436.752,913.868
6.58572,434.213,404.385,838.598
6.68552,430.356,417.249,847.606
6.78624,441.039,416.979,858.018
6.88603,481.727,454.24,935.967
6.98687,471.296,466.3,937.596
7.0866,460.818,457.247,918.065
7.18632,384.837,365.551,750.387
7.28618,422.582,407.654,830.237
7.3859,413.325,406.162,819.487
7.48664,473.351,446.497,919.848
7.58641,382.068,358.26,740.328
7.68717,1590.36,1533.37,3123.72
7.87596,3150.38,3061.97,6212.35
7.97788,3495,3343.03,6838.03
8.09822,8684.49,4950.98,13635.5
8.2315,7629.1,4115.54,11744.6
8.33176,17644.4,9299.09,26943.5
8.44152,7981.61,3966.02,11947.6
8.55172,681.598,563.29,1244.89
8.65205,272.218,255.3,527.518
8.7528,82.2394,87.5622,169.802
8.8525,104.467,110.265,214.732
8.95327,59.0694,58.9824,118.052
9.05303,119.201,113.191,232.392
9.15371,580.941,3135.92,3716.86
9.32251,2186.67,9007.8,11194.5
9.4419,1616.24,1508.48,3124.72
9.54292,1653.95,1516.31,3170.27
9.64385,1361.07,1267.91,2628.98
9.74888,1133.12,936.21,2069.33
9.84915,765.054,738.774,1503.83
9.949,462.863,424.57,887.432
10.0498,514.962,497.978,1012.94
10.1495,409.852,386.446,796.298
10.2503,440.987,418.639,859.626
10.35,457.704,437.012,894.717
10.4507,436.239,424.01,860.249
10.5504,415.477,394.939,810.415
10.6512,424.5,414.222,838.722
10.7511,472.378,468.201,940.579
10.8518,442.162,439.796,881.958
10.9517,446.179,420.324,866.504
11.0514,493.601,478.527,972.128
11.1512,522.931,487.235,1010.17
11.2509,395.554,364.543,760.097
11.3508,444.156,422.328,866.484
11.4506,496.685,458.862,955.547
11.5513,421.948,417.636,839.584
11.6511,392.646,385.049,777.695
11.7519,448.662,436.23,884.892
11.8516,450.122,450.424,900.545
11.9524,479.806,442.593,922.399
12.0522,419.103,410.656,829.759
12.153,436.626,426.451,863.076
12.2527,445.823,426.567,872.39
12.3524,421.243,415.498,836.741
12.4522,604.963,498.458,1103.42
12.552,449.224,426.993,876.217
12.6517,1244.91,1199.88,2444.79
12.8335,3154.28,3040.39,6194.67
12.9616,3328.41,3226.36,6554.78
13.0717,11963.5,6564.9,18528.4
13.1789,7808.99,4325.39,12134.4
13.2834,20053.8,10407.8,30461.6
13.3916,4007.08,2023.52,6030.6
13.5035,644.419,556.002,1200.42
13.6038,265.498,269.969,535.467
13.7046,120.845,102.148,222.993
13.8043,135.075,108.186,243.261
13.9051,64.729,66.7021,131.431
14.0049,80.5741,74.7014,155.276
14.1046,358.335,1575.29,1933.63
14.2933,2085.65,8920.48,11006.1
14.3937,1710.69,1582.41,3293.1
14.4938,1535.74,1427.95,2963.69
14.5986,1422.84,1323.55,2746.39
14.7181,1173.59,1089.23,2262.82
14.8181,725.811,662.008,1387.82
14.9179,466.811,417.212,884.023
15.0188,437.131,410.169,847.3
15.1186,482.301,457.128,939.43
15.2184,446.49,425.678,872.168
15.3191,444.95,429.109,874.06
15.4188,393.972,380.108,774.081
15.5196,475.639,434.829,910.469
15.6193,429.707,414.493,844.2
15.7201,436.455,423.18,859.635
15.8198,424.887,418.417,843.304
15.9205,452.009,431.706,883.715
16.0203,451.689,448.703,900.392
16.1211,426.433,416.702,843.135
16.2209,381.959,367.284,749.243
16.3216,425.994,412.95,838.944
16.4215,438.136,426.595,864.732
16.5212,518.467,470.244,988.71
16.621,394.201,383.096,777.297
16.7207,437.953,431.764,869.717
16.8205,552.729,527.112,1079.84
16.9202,428.634,423.295,851.93
17.02,431.336,421.796,853.132
17.1198,536.474,474.254,1010.73
17.2196,497.046,457.043,954.09
17.3194,402.217,383.972,786.189
17.4201,401.261,368.986,770.247
17.5199,445.195,431.602,876.797
17.6207,1458.77,1400.51,2859.29
17.8011,3115.33,3020.56,6135.89
17.9013,3498.28,3384.31,6882.59
18.0068,8799.7,5242.7,14042.4
