Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000114449,1314.77,1281.61,2596.38
0.0990365,1096.28,1060.51,2156.79
0.198882,1125.02,1098.27,2223.29
0.298557,1151.51,1127.13,2278.64
0.399352,1067.99,1028.93,2096.92
0.499186,2019.72,1652.62,3672.33
0.599905,7619.58,3921.9,11541.5
0.699378,14676.6,9606.63,24283.2
0.80005,2311.75,8715.15,11026.9
0.900659,2209.02,9683.23,11892.3
1.00027,2451.59,6328.27,8779.86
1.18836,2156.23,8504.86,10661.1
1.28813,1219.56,3500.97,4720.54
1.38889,1382.53,3540.42,4922.95
1.48866,1391.17,3533,4924.17
1.58935,1165.57,8464.98,9630.55
1.68912,1122.83,10853.8,11976.6
1.87576,1802.12,13153.7,14955.8
1.98011,2026.73,13983.7,16010.4
2.08364,2716.26,18259.8,20976
2.18398,2368.16,13819.8,16188
2.35794,1095.71,920.281,2015.99
