Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000117655,397.439,368.6,766.038
0.0996273,366.602,310.36,676.962
0.200427,492.678,437.827,930.504
0.300215,268.196,237.62,505.816
0.400981,373.123,329.714,702.836
0.500729,372.228,332.81,705.038
0.601542,460.845,417.921,878.766
0.701395,179.993,171.176,351.169
0.801187,209.532,206.341,415.873
0.902024,418.41,378.279,796.689
1.00177,526.583,513.313,1039.9
1.10245,188.79,164.461,353.251
1.20226,255.805,235.074,490.879
1.30304,525.775,474.764,1000.54
1.40279,437.727,394.966,832.693
1.50351,222.516,206.135,428.652
1.60329,384.255,359.141,743.396
1.70401,341.843,331.078,672.92
1.80379,275.746,261.012,536.758
1.90452,213.106,188.968,402.074
2.00426,439.32,414.733,854.054
2.10498,385.116,363.916,749.032
2.20466,318.395,301.187,619.582
2.30537,241.168,223.671,464.839
2.40509,330.665,316.894,647.559
2.50586,372.561,349.31,721.871
2.60561,378.863,361.912,740.774
2.70647,276.277,264.716,540.993
2.80625,393.253,381.128,774.381
2.90603,390.637,372.532,763.169
3.0067,440.97,423.519,864.49
3.10654,274.67,251.702,526.372
3.2062,402.199,382.258,784.457
3.30587,255.546,246.117,501.664
3.40559,306.079,271.567,577.646
3.50632,167.916,153.247,321.163
3.60603,335.818,315.463,651.281
3.70677,419.793,403.558,823.352
3.80649,315.508,301.905,617.412
3.90722,156.223,145.214,301.437
4.00702,412.83,400.311,813.141
4.10676,393.82,364.667,758.487
4.20646,182.416,165.176,347.592
4.30716,307.423,311.037,618.461
4.40703,381.958,361.941,743.9
4.50677,372.298,342.34,714.638
4.60649,106.938,107.124,214.061
4.70621,433.768,421.721,855.489
4.80597,638.411,442.104,1080.52
4.90565,451.886,342.916,794.802
5.00537,257.151,260.105,517.256
5.10507,357.823,328.165,685.988
5.20479,409.194,375.94,785.134
5.30553,417.928,388.89,806.818
5.40516,286.1,268.553,554.653
5.50577,202.71,206.063,408.773
5.6055,261.953,252.106,514.059
5.70623,362.635,335.238,697.873
5.80597,184.46,185.274,369.733
5.90676,335.698,327.877,663.575
6.00648,434.949,419.885,854.834
6.10721,255.897,237.892,493.789
6.20693,161.322,160.204,321.525
6.30764,404.527,405.583,810.109
6.40735,441.599,390.283,831.882
6.50804,111.098,103.846,214.944
6.60773,275.788,267.248,543.036
6.70843,518.726,476.387,995.114
6.80828,315.208,305.677,620.885
6.90799,211.867,202.457,414.324
7.00768,309.075,310.422,619.498
7.10838,251.628,248.899,500.526
7.20804,219.049,209.341,428.39
7.30772,219.34,208.541,427.881
7.40842,312.863,292.191,605.054
7.50811,223.236,218.903,442.14
7.6088,213.625,205.13,418.755
7.70849,302.141,308.734,610.875
7.80921,276.673,278.977,555.649
7.9089,217.99,208.349,426.339
8.00957,285.292,286.755,572.047
8.10926,243.876,235.775,479.652
8.20998,221.908,216.866,438.774
8.30968,221.512,214.489,436.001
8.4094,371.894,339.385,711.279
8.5091,217.452,206.381,423.833
8.60879,216.591,199.991,416.582
8.70948,283.84,268.947,552.787
8.80925,258.316,256.801,515.117
8.90998,219.674,211.554,431.228
9.00969,233.355,226.916,460.271
9.11042,247.01,243.904,490.914
9.21014,215.444,212.909,428.354
9.31086,255.632,241.105,496.737
9.4106,670.388,574.993,1245.38
9.51133,334.955,271.308,606.263
9.61106,218.915,166.734,385.649
9.71177,274.372,213.742,488.115
9.81146,267.614,247.658,515.272
9.91213,399.427,228.701,628.129
10.0118,347.185,273.466,620.651
10.1125,288.092,282.667,570.759
10.2122,232.439,210.867,443.306
10.3119,213.9,197.96,411.86
10.4116,358.489,312.092,670.582
10.5113,226.697,215.602,442.299
10.612,219.226,200.128,419.354
10.7117,267.944,245.996,513.94
10.8124,266.616,259.06,525.677
10.9121,248.134,226.17,474.304
11.0128,228.483,220.507,448.989
11.1125,307.422,309.128,616.55
11.2132,218.364,213.338,431.701
11.3129,238.951,226.084,465.036
11.4136,260.861,249.681,510.541
11.5133,218.883,212.287,431.169
11.614,215.675,209.066,424.741
11.7137,283.66,292.637,576.296
11.8145,269.812,269.073,538.886
11.9142,211.846,205.89,417.736
12.0149,219.117,210.24,429.357
12.1147,319.399,310.315,629.714
12.2144,235.96,233.017,468.977
12.3141,212.432,202.482,414.913
12.4138,329.366,283.829,613.196
12.5135,236.024,231.356,467.38
12.6132,215.096,200.099,415.195
12.7129,277.863,268.981,546.844
12.8127,299.85,290.035,589.885
12.9134,220.471,207.898,428.369
13.0131,218.817,209.482,428.3
13.1138,300.379,300.458,600.837
13.2135,223.91,221.653,445.564
13.3142,217.906,208.285,426.191
13.4139,312.174,320.378,632.552
13.5146,240.716,223.525,464.24
13.6144,215.983,207.787,423.77
13.7151,262.122,249.645,511.767
13.8148,283.379,282.924,566.303
13.9155,215.862,211.783,427.645
14.0152,213.283,206.211,419.494
14.1159,274.59,264.203,538.793
14.2156,219.72,218.467,438.187
14.3163,213.155,205.062,418.216
14.416,360.332,337.352,697.684
14.5157,230.377,221.121,451.498
14.6164,213.317,203.131,416.448
14.7161,225.699,206.411,432.11
14.8168,322.905,300.636,623.541
14.9165,217.688,213.586,431.274
15.0172,342.488,231.591,574.079
15.1169,405.884,364.219,770.103
15.2176,225.82,213.878,439.699
15.3173,212.936,197.95,410.886
15.4181,268.343,258.391,526.734
15.5178,229.566,217.938,447.504
15.6186,217.011,209.639,426.65
15.7183,227.348,215.711,443.059
15.819,301.437,305.723,607.16
15.9188,220.209,210.052,430.261
16.0194,216.311,215.729,432.04
16.1192,311.615,312.781,624.396
16.2198,219.928,215.364,435.292
16.3195,217.714,210.228,427.942
16.4191,335.521,285.231,620.752
16.5197,229.038,219.27,448.308
16.6193,214.716,207.487,422.203
16.72,235.786,223.903,459.688
16.8197,345.478,347.75,693.228
16.9205,216.426,212.338,428.764
17.0202,212.413,204.287,416.7
17.1199,288.228,287.121,575.349
17.2196,226.711,222.528,449.239
17.3193,230.061,226.284,456.344
17.42,255.961,251.147,507.108
17.5197,223.647,211.015,434.662
17.6204,217.28,211.762,429.042
17.7201,220.134,210.931,431.065
17.8208,340.589,349.349,689.938
17.9205,235.967,222.061,458.029
18.0212,215.824,206.622,422.446
18.1209,285.984,289.624,575.608
18.2216,221.938,217.604,439.542
18.3213,215.484,210.214,425.699
18.422,310.676,285.649,596.325
18.5217,238.176,241.309,479.485
18.6224,215.659,207.051,422.71
18.7222,214.666,192.367,407.033
18.8219,344.734,338.692,683.427
18.9216,228.221,215.69,443.91
19.0213,211.015,201.034,412.049
19.121,264.078,254.968,519.046
19.2207,225.516,216.635,442.15
19.3214,231.363,215.593,446.956
19.4211,693.121,582.375,1275.5
19.5216,530.302,455.396,985.699
19.6212,241.666,180.278,421.944
19.7207,215.733,175.511,391.244
19.8213,381.213,360.384,741.597
19.9209,255.933,232.355,488.288
20.0204,216.119,198.586,414.705
20.121,304.477,301.277,605.754
20.2206,241.557,230.062,471.619
20.3202,218.337,209.615,427.953
20.4208,282.22,249.37,531.589
