Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.00012949,961.125,1368.48,2329.61
0.0995642,760.42,1138.69,1899.11
0.199323,727.682,1112.37,1840.05
0.300051,807.219,1346.07,2153.29
0.399776,754.57,1146.96,1901.53
0.500556,706.954,1100.91,1807.87
0.600279,791.092,1344.23,2135.32
0.701002,680.959,1082.64,1763.6
0.800748,812.752,1208.03,2020.78
0.901486,811.805,1383.48,2195.28
1.00119,817.081,1180.7,1997.78
1.10197,677.466,1079.28,1756.74
1.20171,755.257,1118.94,1874.19
1.30264,892.392,1439.6,2331.99
1.40239,722.076,1108.5,1830.57
1.50313,771.1,1329.32,2100.42
1.60289,680.549,1070.3,1750.85
1.70361,781.686,1177.24,1958.93
1.80336,753.09,1191.51,1944.6
1.90407,777.503,1295.44,2072.95
2.00377,740.72,1140.89,1881.61
2.10464,671.967,1088.01,1759.97
2.20451,797.468,1354.41,2151.88
2.30424,786.47,1178.42,1964.89
2.40498,652.912,1068.96,1721.87
2.50475,896.063,1434.93,2331
2.60547,668.113,1075.68,1743.79
2.7052,677.514,1087.81,1765.33
2.80598,804.527,1363.5,2168.03
2.90571,780.858,1178.93,1959.79
3.00645,677.123,1087.04,1764.16
3.10616,656.282,1037.3,1693.58
3.20692,843.882,1397.9,2241.78
3.30675,679.583,1100.56,1780.15
3.40748,774.901,1330.57,2105.47
3.50721,752.684,1151.49,1904.17
3.608,638.925,1053.64,1692.56
3.70773,760.456,1318.59,2079.04
3.80843,760.906,1177.17,1938.07
3.90805,692.386,1091,1783.39
4.00871,683.312,1309.9,1993.21
4.10837,710.56,1069.03,1779.59
4.20805,754.621,1159.56,1914.18
4.30873,698.793,1094.56,1793.35
4.40836,1049.57,1666.74,2716.31
4.50907,1305.05,1676.25,2981.31
4.60882,1276.32,1717.08,2993.4
4.70928,988.2,1492.25,2480.45
4.80877,1394.15,2189.74,3583.89
4.90823,1033.68,1924.99,2958.67
5.00871,1177.42,1601.8,2779.22
5.1092,1295.05,2091.1,3386.15
5.20864,883.736,1425.27,2309
5.30812,899.828,1427.77,2327.6
5.40858,1288.12,2093.98,3382.1
5.50904,1136.74,1961.19,3097.92
5.60949,1001.56,1528.76,2530.32
5.709,1261.79,2092.42,3354.21
5.80849,926.226,1567.4,2493.62
5.90894,1123.53,1854.69,2978.22
6.00941,1124.54,1626.33,2750.87
6.10917,1269.13,2076.88,3346.01
6.20973,885.514,1418.51,2304.03
6.31027,1327.96,2107.89,3435.85
6.40979,1297.9,2114.17,3412.07
6.51029,873.053,1414.79,2287.84
6.61079,840.668,1390.89,2231.56
6.71043,1301.61,2115.34,3416.96
6.80996,1157.1,1980.93,3138.03
6.91046,1094.8,1606.17,2700.97
7.00992,1068.31,1915.62,2983.93
7.1094,1054.88,1578.22,2633.1
7.20992,887.595,1420,2307.59
7.31044,1282.63,2094.63,3377.25
7.40994,1083.35,1932.64,3015.99
7.50942,1082.79,1609.68,2692.47
7.60993,1116.5,1933.14,3049.64
7.71041,1046.85,1576.78,2623.63
7.80992,980.158,1988.5,2968.65
7.90937,1223.58,1583.26,2806.84
8.00984,1287.33,2092.65,3379.98
8.1103,877.016,1409.76,2286.77
8.20974,1277.99,2107.14,3385.13
8.30925,1070.63,1902.55,2973.18
8.40973,1059.35,1584.23,2643.58
8.51023,874.745,1407.35,2282.1
8.60979,1274.72,2100.56,3375.28
8.70927,839.22,1391.97,2231.19
8.80971,1308.48,2128.31,3436.79
8.91011,1090.26,1916.17,3006.43
9.01052,1041.5,1573.59,2615.09
9.10994,848.875,1398.15,2247.02
9.21038,1288.92,2115.54,3404.46
9.31083,1093.45,1919.05,3012.51
9.41122,1139.02,1638.93,2777.95
9.51174,1907.47,2315.2,4222.67
9.61116,941.529,1435.1,2376.63
9.71162,1133.31,1935.9,3069.21
9.8121,1119.56,1638.56,2758.13
9.91256,1256.74,2075.01,3331.75
10.012,854.95,1401.42,2256.37
10.1115,1259.76,2069.75,3329.51
10.212,1085.36,1904.95,2990.31
10.3124,893.631,1418.46,2312.09
10.4119,1029.61,1566.71,2596.33
10.5114,1093.16,1911.68,3004.84
10.6119,1048.37,1570.49,2618.86
10.7124,1105.58,1917.71,3023.29
10.8118,191.138,283.926,475.064
10.9115,430.9,448.483,879.384
11.0122,247.035,305.421,552.456
11.112,164.726,222.476,387.201
11.2126,197.032,241.002,438.034
11.3124,175.679,233.84,409.519
11.4122,203.967,250.16,454.127
11.5119,175.044,346.371,521.415
11.6127,148.381,216.691,365.071
11.7124,140.093,213.997,354.09
11.8132,252.566,315.121,567.688
11.9129,219.818,239.418,459.236
12.0136,167.716,230.585,398.301
12.1134,142.008,207.688,349.696
12.2141,178.819,362.269,541.087
12.3139,150.644,221.928,372.573
12.4146,155.805,221.751,377.556
12.5143,177.566,248.191,425.757
12.6151,151.575,215.476,367.052
12.7149,154.735,215.19,369.924
12.8157,217.497,284.54,502.037
12.9155,134.443,207.812,342.255
13.0162,167.791,225.016,392.807
13.116,165.402,349.112,514.514
13.2166,159.558,224.824,384.382
13.3164,140.063,215.007,355.071
13.4172,176.204,251.436,427.639
13.517,183.065,246.4,429.465
13.6167,225.793,274.56,500.353
13.7165,150.573,219.26,369.834
13.8162,207.398,278.834,486.232
13.9159,164.228,223.5,387.727
14.0156,148.202,226.152,374.354
14.1154,150.582,214.781,365.363
14.2152,149.549,217.199,366.748
14.315,158.402,221.812,380.214
14.4147,159.853,347.831,507.684
14.5154,155.116,221.129,376.245
14.6152,154.358,223.258,377.615
14.715,151.289,223.88,375.169
14.8148,210.016,283.345,493.361
14.9155,189.015,257.697,446.712
15.0152,140.39,214.284,354.674
15.116,152.671,223.002,375.673
15.2157,155.526,216.525,372.051
15.3165,151.838,216.251,368.089
15.4162,165.732,237.279,403.011
15.517,190.693,252.6,443.293
15.6167,192.529,256.421,448.95
15.7174,192.504,373.616,566.12
15.8172,195.98,270.705,466.685
15.9179,176.248,239.731,415.979
16.0176,156.328,226.265,382.593
16.1184,201.188,263.569,464.758
16.2181,133.558,210.054,343.612
16.3189,465.812,289.435,755.247
16.4185,336.043,302.001,638.044
16.5192,196.579,246.033,442.612
16.6188,142.103,217.478,359.581
16.7196,171.963,231.018,402.98
16.8194,237.067,422.761,659.828
16.9192,167.1,228.224,395.324
17.019,162.712,236.819,399.532
17.1197,172.866,235.722,408.588
17.2195,166.292,231.091,397.383
17.3202,154.349,221.144,375.493
17.42,140.571,212,352.571
17.5208,193.648,261.96,455.608
17.6205,164.79,226.719,391.509
17.7213,153.501,225.907,379.408
17.821,223.887,284.91,508.797
17.9217,149.174,215.902,365.076
18.0214,188.218,239.155,427.372
18.1222,157.06,224.275,381.335
18.2219,161.557,344.898,506.455
18.3226,138.895,212.465,351.36
18.4224,163.74,233.703,397.443
18.5232,163.24,236.1,399.34
18.6228,152.278,216.369,368.646
18.7236,185.172,252.74,437.912
