Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000132142,632.523,585.763,1218.29
0.0993148,416.712,370.687,787.399
0.200055,432.838,396.604,829.442
0.299773,458.052,403.866,861.918
0.400479,432.645,395.955,828.6
0.500163,394.549,369.076,763.625
0.60087,388.173,371.415,759.588
0.700579,451.579,426.076,877.654
0.801311,465.554,440.31,905.864
0.901016,393.363,377.972,771.334
1.00173,602.449,557.513,1159.96
1.10145,509.411,474.788,984.2
1.20217,345.512,313.631,659.143
1.30191,567.646,529.495,1097.14
1.40264,582.137,552.095,1134.23
1.50237,553.782,517.962,1071.74
1.6031,444.04,408.892,852.932
1.70283,500.436,354.009,854.445
1.80355,769.009,588.888,1357.9
1.90328,452.256,417.105,869.361
2.004,368.589,354.096,722.685
2.10371,523.126,503.59,1026.72
2.20441,549.451,536.736,1086.19
2.30412,391.712,374.825,766.537
2.40383,413.023,408.92,821.943
2.50353,463.634,453.814,917.447
2.60325,592.989,572.994,1165.98
2.70298,291.135,290.038,581.173
2.80271,482.425,475.946,958.371
2.90342,498.927,485.706,984.633
3.00317,556.802,527.909,1084.71
3.10389,411.973,393.101,805.074
3.2036,435.209,433.562,868.771
3.3043,484.4,469.987,954.387
3.404,501.958,490.228,992.186
3.50472,343.21,320.71,663.92
3.60435,482.785,482.616,965.401
3.70494,569.708,560.749,1130.46
3.80467,355.085,347.482,702.567
3.90438,400.584,385.471,786.054
4.0041,449.961,431.145,881.105
4.1038,388.12,375.756,763.876
4.20351,374.786,365.99,740.776
4.30324,445.422,435.857,881.279
4.40297,384.724,382.138,766.862
4.50269,388.857,376.287,765.144
4.60342,386.445,385.615,772.061
4.70315,388.828,389.043,777.87
4.80385,424.808,432.013,856.822
4.90356,376.988,371.946,748.934
5.00428,475.33,450.056,925.386
5.10398,387.268,375.082,762.35
5.20465,378.201,359.297,737.498
5.30436,583.693,582.46,1166.15
5.40508,440.902,416.706,857.608
5.50482,546.21,527.535,1073.74
5.60553,622.941,630.401,1253.34
5.70524,545.643,527.147,1072.79
5.80594,374.532,362.405,736.938
5.90565,530.072,499.268,1029.34
6.00651,709.694,662.813,1372.51
6.10628,536.098,486.914,1023.01
6.207,871.064,702.436,1573.5
6.30693,792.724,606.447,1399.17
6.4075,458.979,393.965,852.944
6.50709,383.858,366.865,750.723
6.60766,422.448,403.05,825.498
6.70725,411.727,402.987,814.714
6.80683,487.58,462.751,950.33
6.90737,403.633,389.133,792.766
7.00695,415.91,408.586,824.496
7.10654,460.377,419.406,879.783
7.20714,388.017,362.908,750.924
7.30671,413.581,400.88,814.461
7.40631,402.292,392.996,795.288
7.5069,410.795,398.138,808.933
7.60649,428.143,421.552,849.696
7.70609,390.497,391.773,782.27
7.80669,438.688,438.808,877.496
7.90623,401.274,397.638,798.911
8.0068,427.215,424.16,851.375
8.10735,448.029,416.675,864.705
8.20693,383.086,360.682,743.768
8.30752,431.222,413.898,845.119
8.40808,408.368,398.716,807.084
8.50765,376.004,361.504,737.508
8.60829,427.391,417.669,845.06
8.70883,397.034,394.81,791.844
8.80841,431.429,430.765,862.195
8.90899,388.909,389.431,778.34
