Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000117813,520.634,465.173,985.807
0.099596,247.965,232.092,480.056
0.200539,306.362,287.537,593.9
0.300363,308.379,272.503,580.882
0.400115,222.892,204.812,427.704
0.500838,241.713,218.26,459.973
0.600627,329.172,317.45,646.621
0.701372,230.692,223.586,454.278
0.801106,305.351,278.666,584.017
0.901898,300.52,291.864,592.383
1.00158,236.844,219.219,456.063
1.10232,222.504,207.864,430.368
1.20206,239.281,227.608,466.89
1.30285,277.13,256.723,533.852
1.40261,224.73,211.006,435.736
1.50332,223.017,208.604,431.62
1.60312,320.835,307.473,628.308
1.70387,224.589,213.327,437.917
1.80358,276.552,269.314,545.866
1.90434,280.384,271.565,551.949
2.00406,228.962,214.546,443.508
2.10476,311.893,230.922,542.815
2.20448,527.159,298.4,825.559
2.30523,264.685,248.239,512.924
2.40496,225.611,208.783,434.394
2.50567,218.548,201.401,419.949
2.60544,305.225,290.292,595.517
2.70618,228.589,217.942,446.531
2.80592,261.799,259.448,521.247
2.90667,294.098,294.205,588.303
3.00639,232.942,218.376,451.318
3.10713,214.597,211.35,425.948
3.20687,234.17,228.187,462.357
3.30774,290.529,285.942,576.47
3.40739,260.966,242.69,503.656
3.50806,214.387,203.622,418.008
3.60781,281.411,273.898,555.308
3.70856,226.433,212.165,438.598
3.80833,269.8,269.553,539.353
3.90904,295.757,296.599,592.356
4.00872,228.488,220.231,448.719
4.10943,212.542,203.909,416.451
4.20924,253.953,256.252,510.205
4.31001,261.301,253.119,514.42
4.40974,240.447,228.789,469.236
4.51051,213.814,204.365,418.18
4.61028,281.392,276.004,557.396
4.71104,221.896,212.136,434.032
4.81081,265.895,261.085,526.98
4.91055,280.569,279.388,559.957
5.01028,225.499,214.819,440.317
5.11,213.836,204.978,418.813
5.20971,246.957,254.12,501.077
5.31049,278.342,257.461,535.804
5.41008,220.669,207.143,427.812
5.51068,210.941,203.712,414.653
5.61047,286.949,289.766,576.716
5.71121,222.2,217.984,440.184
5.81096,262.293,261.651,523.944
5.91174,279.948,280.52,560.469
6.01145,243.599,223.916,467.516
6.11217,214.825,205.953,420.778
6.21195,253.474,260.329,513.803
6.31267,250.984,241.368,492.353
6.41239,218.324,208.772,427.096
6.51311,214.131,211.354,425.485
6.61288,299.613,279.601,579.213
6.71361,239.269,231.83,471.1
6.81329,267.116,265.398,532.515
6.91403,285.105,279.26,564.365
7.01373,241.83,219.612,461.441
7.11443,703.003,570.454,1273.46
7.21411,534.882,466.956,1001.84
7.31478,258.712,207.537,466.25
7.41439,219.158,187.589,406.747
7.514,231.052,207.169,438.221
7.61462,314.145,293.635,607.78
7.71422,223.034,210.623,433.657
7.81486,281.667,266.938,548.604
7.91449,342.553,310.555,653.108
8.01409,229.076,216.04,445.116
8.11467,214.787,200.628,415.415
8.21427,265.322,256.623,521.945
8.31387,232.152,219.805,451.958
8.41446,222.557,215.166,437.724
8.51405,218.506,214.953,433.459
8.61465,291.45,292.4,583.85
8.71523,223.987,219.547,443.534
8.81488,314.436,303.533,617.969
8.91555,310.442,312.002,622.444
9.01518,233.469,223.459,456.928
9.11577,217.496,205.552,423.048
9.21635,375.143,331.162,706.305
